accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000066,hsa-let-7e-5p,AMMECR1L,,-0.05272654370489173,0.31382937423667134,0.8223564068454919,0
MIMAT0000066,hsa-let-7e-5p,APC2,,-0.0024786873892479956,0.4909107705085979,0.9425937956842876,0
MIMAT0000066,hsa-let-7e-5p,CDC34,,-0.01791572501275789,0.4345888894313072,0.9092641149055998,0
MIMAT0000066,hsa-let-7e-5p,CTNS,,-0.09519209739739008,0.19023124754551268,0.6895254648882913,0
MIMAT0000066,hsa-let-7e-5p,C2orf88,,-0.08531384413501494,0.21602780650275605,0.724120563907504,0
MIMAT0000066,hsa-let-7e-5p,INSR,,-0.03074651891813078,0.38870214023941996,0.8789672861428474,0
MIMAT0000066,hsa-let-7e-5p,MEX3A,,-0.24125173142815481,0.01219086622705709,0.2282336387911384,0
MIMAT0000066,hsa-let-7e-5p,DTX2,,-0.21522563242691548,0.022643266335113408,0.29957760402163347,0
MIMAT0000066,hsa-let-7e-5p,ACVR2B,,0.04521761318072465,0.6612490449218813,1.0,0
MIMAT0000066,hsa-let-7e-5p,ACVR1C,,-0.07375951155361625,0.24858228844445235,0.7593088851531242,0
MIMAT0000066,hsa-let-7e-5p,IGF1,MIRT054579,-0.1291833545219838,0.11652898438376562,0.5779334969941184,0
MIMAT0000066,hsa-let-7e-5p,KCNC1,,0.11025853667102466,0.8453405122190696,1.0,0
MIMAT0000066,hsa-let-7e-5p,NAPEPLD,,0.020139243274768532,0.5734435842361698,0.9804027790456343,0
MIMAT0000066,hsa-let-7e-5p,PAX3,MIRT051642,0.07898585254971753,0.7664520707578883,1.0,0
MIMAT0000066,hsa-let-7e-5p,PPP3CA,,0.25351753298826274,0.9910890757459414,1.0,0
MIMAT0000066,hsa-let-7e-5p,TGFBR1,,-0.014015455274476923,0.44874095323558905,0.9185211705740548,0
MIMAT0000066,hsa-let-7e-5p,PIK3IP1,,-0.07016840417000801,0.2591987053300657,0.7707440592079073,0
MIMAT0000066,hsa-let-7e-5p,SMAD2,,0.0067616825836553165,0.5247812033126162,0.9599536727618012,0
MIMAT0000066,hsa-let-7e-5p,TMEM233,,0.08061164977764818,0.7710258026671297,1.0,0
MIMAT0000066,hsa-let-7e-5p,NIPA1,,-0.0704053364438288,0.258491237629887,0.7700308076689449,0
MIMAT0000066,hsa-let-7e-5p,RAMAC,,0.22109426259386158,0.9802022890036401,1.0,0
MIMAT0000066,hsa-let-7e-5p,KCTD10,,0.012411606036305313,0.5454198263093409,0.9698263766020264,0
MIMAT0000066,hsa-let-7e-5p,KATNAL1,MIRT051628,0.0740504483487643,0.7522677314981854,1.0,0
MIMAT0000066,hsa-let-7e-5p,ZNF644,MIRT505017,-0.0908179631114675,0.20141655575999085,0.7050104748597308,0
MIMAT0000066,hsa-let-7e-5p,LZIC,,0.031092804549099656,0.6125183593168202,0.9980514657925342,0
MIMAT0000066,hsa-let-7e-5p,FAXC,,0.02141503244149595,0.5780391253623964,0.9817770020233714,0
MIMAT0000066,hsa-let-7e-5p,PARD6B,,-0.004155427571626448,0.4847645878004533,0.9386798981777368,0
MIMAT0000066,hsa-let-7e-5p,ZC3H10,,0.014033680834001602,0.551325341307514,0.9723893829273003,0
MIMAT0000066,hsa-let-7e-5p,LINGO1,,0.3440438871473354,0.9994484629852035,1.0,0
MIMAT0000066,hsa-let-7e-5p,NEK9,,0.013505139607785956,0.5494022353656967,0.971578205660239,0
MIMAT0000066,hsa-let-7e-5p,MVB12B,,0.03029087993001385,0.6096902955710796,0.9964802008164586,0
MIMAT0000066,hsa-let-7e-5p,SLC26A9,,-0.15692206750747248,0.07331884147279832,0.4853650893496988,0
MIMAT0000066,hsa-let-7e-5p,WDFY2,,-0.20199387621199968,0.03031306110788189,0.33893493013318565,0
MIMAT0000066,hsa-let-7e-5p,CCND1,MIRT006122,-0.10669242545746153,0.16266152945588586,0.6496688734926532,0
MIMAT0000066,hsa-let-7e-5p,ADAMTS14,,0.025807392286943207,0.593777573104677,0.9886223904369366,0
MIMAT0000066,hsa-let-7e-5p,TSPAN18,,-0.09140118101625719,0.1999032086113613,0.7028623448049477,0
MIMAT0000066,hsa-let-7e-5p,AMOT,,-0.21225486622439305,0.024208071579333978,0.30750450442752253,0
MIMAT0000066,hsa-let-7e-5p,CD200R1,,-0.3724939855653568,0.00019050167455283263,0.037333404620932445,1
MIMAT0000066,hsa-let-7e-5p,ADAMTS15,,0.20037180141430339,0.9686159917974004,1.0,0
MIMAT0000066,hsa-let-7e-5p,NAP1L1,MIRT712373,0.10496099730261717,0.8333595963584002,1.0,0
MIMAT0000066,hsa-let-7e-5p,TEX261,,-0.0015309470000729021,0.4943857946106238,0.9445118859149944,0
MIMAT0000066,hsa-let-7e-5p,B3GNT7,,-0.03630531457315739,0.36924802681062663,0.8632842305506665,0
