accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000062,hsa-let-7a-5p,SLF2,,0.29610389610389615,0.9866477788889214,1.0,0
MIMAT0000062,hsa-let-7a-5p,SBNO1,,0.2721804511278196,0.9787893031756226,1.0,0
MIMAT0000062,hsa-let-7a-5p,ETNK2,,-0.04661733796541823,0.3664879397909582,0.7890817651148017,0
MIMAT0000062,hsa-let-7a-5p,DDX19A,,-0.08974709501025291,0.25533735205157504,0.6284064709834584,0
MIMAT0000062,hsa-let-7a-5p,FGD6,,0.22863978127136023,0.9549552586024874,1.0,0
MIMAT0000062,hsa-let-7a-5p,SLC30A6,,0.3293233082706767,0.9934015206556874,1.0,0
MIMAT0000062,hsa-let-7a-5p,DCX,,0.15714285714285717,0.8762881645354131,1.0,0
MIMAT0000062,hsa-let-7a-5p,PLEKHA8,,0.22139439507860562,0.9494783463367398,1.0,0
MIMAT0000062,hsa-let-7a-5p,POU2F1,,0.2913192071086808,0.985310116867924,1.0,0
MIMAT0000062,hsa-let-7a-5p,AMMECR1L,,0.30492139439507865,0.988845720121321,1.0,0
MIMAT0000062,hsa-let-7a-5p,CPD,,0.15892002734108,0.8789750438693456,1.0,0
MIMAT0000062,hsa-let-7a-5p,DNAL1,MIRT548561,0.26623376623376627,0.9763347486196542,1.0,0
MIMAT0000062,hsa-let-7a-5p,MDM4,MIRT112239,0.3920027341079973,0.9985955048262357,1.0,0
MIMAT0000062,hsa-let-7a-5p,NOS1,,0.058169141654796065,0.6648881532213929,1.0,0
MIMAT0000062,hsa-let-7a-5p,KLF9,,0.013192071086807929,0.5384374660948967,0.9873472024257629,0
MIMAT0000062,hsa-let-7a-5p,FBXO32,,0.2249487354750513,0.9522262435637482,1.0,0
MIMAT0000062,hsa-let-7a-5p,NXT2,,0.30622009569377995,0.9891420339069168,1.0,0
MIMAT0000062,hsa-let-7a-5p,GLRX,,-0.08291182501708819,0.27175666979768565,0.6529678031341729,0
MIMAT0000062,hsa-let-7a-5p,HDLBP,,-0.10437457279562543,0.22197331920687513,0.5732291794271636,0
MIMAT0000062,hsa-let-7a-5p,MGLL,,-0.10054682159945318,0.23046248397193642,0.587123143727763,0
MIMAT0000062,hsa-let-7a-5p,NOL4L,,0.3624743677375256,0.9969779001348307,1.0,0
MIMAT0000062,hsa-let-7a-5p,DDX19B,,0.10334928229665072,0.775769976344767,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF451,,0.36411483253588517,0.9970986306498326,1.0,0
