miRNA_region_id,d2d4e49b-9070-4123-a0a1-26c1ae412f90,740e84ea-f42a-4e1c-99bd-39f35627be12,118c6c30-50e6-47e2-8a1e-2f0af7b992ef,5a79be00-de6f-44ab-a0ac-29ec7bbd2087,8dbb8398-24b8-4204-bd68-97b22c3353a0,8a37c9f4-a187-4536-9c29-41a3aecba27d,54f6fcc7-e68d-42dc-b1c9-90fa90b083b6,5fab925b-4cc8-4126-8fb9-8f7655f7bde1,3f7848d9-ee82-4648-92d8-e0188275abf4,0bc59ba8-158b-4309-b4d5-bb541f892fbf,a3ee5904-e876-4ee4-a9b0-ff5d0b3d275f,193602bb-7069-4a72-8131-804a0bd923f5,f084f7fb-d15c-43bb-bb99-f056b771fa62,c4393731-c0be-451e-a40d-b73b3754de1a,244aedc7-2e00-4543-a9de-c1e4ae0c92bf,fe9a6609-5a92-436b-8d60-140e4cd7dc9b,5338c9ca-40ab-4fa9-9b55-dccb572321ca,4cb946b2-4aec-4300-9c26-0fc36d0b95d0,187a4656-8ce6-4df5-82fa-93a0a6bf9248,813b35dc-d0ed-43f0-93f7-abb9bb6f197a,dafd5e8a-1a86-42fb-88e2-92fd09d596da,0563f81d-6fe3-4648-be83-ffcfb27df35f,90825e80-0e8b-4430-89d2-207cf4be6619,d3beada8-7594-46d9-8e60-7c5637ba157c,dc77fc58-c2e0-40b8-940d-b5e7ad227d92,59cab2cc-e8c4-42c3-a47c-1056cc7fd1af,a473ce1d-15e1-4ca2-bcba-fa36367a7f0d,989c8235-bae1-4452-a4cd-156b600f8233,60f0ab3d-cce7-44c8-b56e-dc96f5c44a9b,2a86ab10-4cd3-47d3-8f09-f92165a6da71,d883c427-a678-4ff1-b7de-49ba0d305b2f,f4c820c4-0ed2-4e06-9bc4-24f0259fa80a,6874f5d8-0d77-46df-89a7-51e7b1351075,563757fe-ab75-4fed-bda6-014e6e2ddb53,807ab4ca-7f1c-4df0-a657-00f77d5b8eb1,d0f845cb-f147-4d1b-9759-b842c3894b95,9829840b-4803-4e25-8325-a74a2ca16dc2,4af362e9-6809-4f30-a59c-49627ab987c2,9042f38b-948f-4f8d-a1e1-8f7050550500,7d31346d-1d85-4ffd-ab8d-0f8cec91f81b,8eb51180-16da-4fd3-9054-92d6f9f88da1,a9a3d49c-6d6d-4989-b3ec-c0679684621a,dab318b3-2e82-4f0b-92db-3a4b7e98bcec,bcb36504-3626-47e9-bf05-de36428737c4,e6c86b12-3456-4c01-b1f3-bb0c385e7c63,44877412-0b2c-4dbf-a414-94ef673887f6,c0f81986-03c5-494e-9a43-27e1d6ae140d,f7361347-012a-4bcc-8fac-5e649cb43430,97911982-e3ec-49cd-b7e3-3fd0b5e7cd43,e7b54d74-6e25-460a-bee5-d07b4d410773,ae89d22f-6bff-493e-8ec8-59987ccc1785,0983589f-38ab-4ffe-aa77-0936d573b23a,2355503e-8013-4092-9733-eabd4ca15ce6,efa0d6a5-c470-4963-b530-641084d80e4b,d8f4fee7-bb7b-48d1-8d15-7ee33cc5f339,ed578987-fae3-426c-9435-c72ab01d4b82,c37cdc8b-c959-47cf-8475-85b3dc948a60,2f539f92-b73d-4e77-ba07-f94b1fb254f6,8f45a07f-25c0-4820-b3b9-e2e0bbc54940,841108cf-9214-42f6-bd8d-1cd80c14e943,809f13dc-caad-4bde-9b5e-606e5d229d42,003bb8e8-01b8-4c6a-82b6-d0b003d5143b,f6bfc040-7f92-4499-b5b3-68615c2e7b33,cd88f5a8-72ec-466b-9c0c-cd829a3d3624,e0aeb03a-23d3-4013-b7e1-c120e03f10df,acd05696-1ab3-4e43-8520-2a141acb9e25,448acb1c-e015-4b7d-9afa-2f7a711ec5a4,597d6fb5-0322-4689-99c7-50fa624944b9,f697950a-6bbf-430c-98f2-ee7e61840a5f,1ffe7970-0f26-4dbb-a868-82f62c81ceca,080fe4c3-1515-46fa-95b9-46e630d31b6c,e70cc642-063e-4ea4-8fcc-9f5cfe3ce9a9,0a4647df-3e2f-445a-88a5-01c2e6a811c8,4d85e3a8-263a-4f3a-8b40-0aa1f20944d3,bf63f154-6eb1-4a9e-a683-3aa4cdbb7125,5cf76542-49f0-4d0c-8427-437c55f51f61,e4617ffc-d0b4-4ebd-88fc-0b5e9d2eefbf,a8ae4c3f-e77d-4664-b9ae-278d0b6e4e81,22a58527-ff76-4eb6-a212-a7600e6d8963,f9b78f39-e96f-4ca4-9149-5c19c68b0d5e,5cc5f8c9-a224-4d70-b406-89f0d35cd711,6ede932d-8018-4760-8001-179f8bfd3861,e6a87bcc-c44d-4a20-8f52-e9c4f2923246,95434759-f95d-4e7a-bc24-c8d8a2dc6d2c,f83b6eb6-444b-4fe0-9f53-3f152537500d,5359d1b9-dfba-4f3e-b0c4-7fbf51dfb72c,0961f723-1c0b-4a2a-8a86-861bf407085b,non_zero_samples,%_non_zero_samples
MIMAT0005905,1.982458,0.673198,,0.904913,2.466466,0.376242,1.764588,2.61137,,0.559864,1.207816,0.435398,,3.4668089999999996,3.059352,2.59569,1.558115,4.537628,3.198192,2.914602,0.704552,0.715175,1.7074500000000001,0.770284,,3.5669190000000004,6.113946,8.710778999999999,5.579683,,1.720368,1.664552,0.359749,2.461918,,,,1.120338,0.978907,9.637115999999999,1.614213,3.481481,0.583006,,2.902449,0.934162,0.654047,0.368487,4.40224,,3.5862300000000005,2.892579,1.421932,,,,1.017322,1.008676,0.656523,1.328978,,0.852222,0.683114,,2.565572,0.519825,,,2.083132,0.28771,,1.678588,2.899918,0.788206,7.732106,0.712764,3.679616,0.724301,0.460102,,1.651378,2.7592499999999998,1.9087589999999999,2.615847,0.602163,,1.7848510000000002,67,77.01149425287356
MIMAT0005914,0.991229,1.6829960000000002,2.353281,0.904913,2.466466,,,0.163211,0.830884,2.799321,,1.741592,0.784825,,3.059352,,0.934869,1.134407,,1.0738,,0.715175,1.7074500000000001,,,3.5669190000000004,0.998194,,2.028974,1.119697,1.290276,,,0.41032,1.698513,1.022511,,,0.978907,,0.538071,0.87037,0.583006,,0.276424,0.934162,1.9621410000000001,0.368487,,,,0.964193,,1.188886,0.97166,,,1.008676,,,,2.130557,0.683114,2.057757,,0.519825,,2.509131,0.520783,,,,0.966639,0.394103,,0.712764,0.919904,,2.3005079999999998,1.14237,,2.7592499999999998,0.636253,0.871949,1.806489,0.724689,1.07091,54,62.06896551724138
MIMAT0005920,21.807029,6.058786,4.706562,27.147404,4.932931,12.039752,21.175055999999998,16.647482,3.323537,3.9190500000000004,47.104805999999996,13.932743,12.557195,6.933618,10.197839,7.267929,14.334661,4.537628,63.164274999999996,12.578816000000002,11.272829,20.740063,26.1809,10.013696,4.782555,2.377946,2.495489,14.932765000000002,107.535664,7.837878,27.095796,2.080692,10.072965,29.132687999999998,11.88959,8.180085,2.193356,6.161863,21.535964,11.243301,4.304568,20.018519,7.579078,3.759752,20.040712,3.736648,20.929505,22.477699,21.130741999999998,18.151837999999998,4.78164,11.570314,31.993449000000002,2.377772,4.8582980000000004,4.416943,13.733859,16.138818,7.878281,28.572968,2.855549,1.7044450000000002,4.781796,14.81585,15.393430999999998,16.634394,2.352939,15.054781,8.853313,12.946931999999999,1.164451,4.196472,15.46623,20.493363,15.464216,4.276586,12.878656,19.556133000000003,9.662133,18.277922,5.779821999999999,44.147999,8.271294000000001,20.926777,52.990373,15.218461,22.846103,87,100.0
MIMAT0005923,1.982458,1010.470929,1089.569005,0.904913,,4.138665,1524.604091,2.61137,,,26.571942,1.741592,,,156.026922,465.66656700000004,7.478954,,2.398644,1746.998131,1.409104,421.95299900000003,1.7074500000000001,0.770284,1.195639,,1.497293,,4.565194,4.478786,3.440736,9.571181,0.359749,59.086016,,,1.096678,0.560169,13.704704,43.367014999999995,,606.648235,,,,,1.308094,0.736974,66.914015,1.91072,,,,386.982411,4429.796136,1.472315,,,2583.419502,719.374267,5.711098,,12.296048,0.411551,,,,5.645543,0.520783,3.452516,274.810369,6.714356,,1.182309,,,,1048.063903,317.010005,,562.294094,5720.844847,15.906333,,2.408653,1580.545879,1.4278810000000002,57,65.51724137931035
MIMAT0005924,0.991229,,4.706562,10.85896,8.63263,3.009938,1.764588,4.406688,4.985305,0.559864,30.195389,1.306194,0.784825,3.4668089999999996,1.019784,1.038276,0.623246,2.268814,0.799548,0.3068,,0.715175,15.936200000000001,1.540569,,7.133838,1.247744,16.177162,3.043462,1.119697,6.021288,6.242075,9.713216000000001,,6.227881,,7.676744,0.560169,,2.409279,0.538071,,12.243127,1.879876,4.975625,3.736648,2.616188,5.158817,3.5217910000000003,19.107198,,0.964193,1.421932,2.377772,1.94332,0.368079,1.525984,0.504338,3.282617,0.132898,2.855549,1.704446,,2.057757,0.855191,2.079299,0.784313,6.272826,0.520783,3.7402260000000003,5.822253999999999,1.678589,20.299426999999998,5.12334,2.577369,2.851057,4.59952,2.172903,2.300509,,30.550487,11.95675,6.998786,,1.204327,7.246887,6.068495,76,87.35632183908046
MIMAT0005929,1.982458,,,,,,,0.163211,,,,,,,,,0.311623,1.134407,,0.0767,,0.715175,,,,,0.124774,,1.521731,,,,,,,,,,,1.606186,,0.87037,,,0.552848,,,,,1.91072,,,,0.594443,,,1.525984,,,,,,,0.411551,3.420762,0.519825,,0.627283,,0.57542,,,,,,,0.919904,1.448602,0.460102,,,0.91975,,,,1.449377,,24,27.586206896551722
MIMAT0005930,0.991229,,,0.904913,,0.376242,,1.632107,,0.559864,1.207816,,,1.155603,,1.038276,0.311623,,3.198192,0.6903009999999999,,,,0.770284,0.597819,,,,2.028975,,0.430092,,1.079246,0.820639,0.566171,,,0.560169,0.978907,1.606186,,,,,,,,,,,,0.964193,0.710966,,,,,,0.656523,,,0.426111,1.366228,1.234654,,,,1.254565,0.520783,,,,0.966639,0.394103,,0.712764,0.919904,1.448602,0.460102,1.14237,0.825689,5.5184999999999995,2.545014,,1.204326,1.449377,,41,47.12643678160919
MIMAT0005943,1.982458,0.336599,3.137708,,1.233233,2.2574520000000002,2.646882,1.468896,,,2.415631,,,1.155603,1.019784,1.557414,0.311623,,0.799548,1.3039,,0.715175,0.8537250000000001,2.3108519999999997,0.597819,,1.122968,1.244397,1.521732,,0.860184,1.6645530000000002,0.719498,1.641279,0.566171,,,1.120338,,,0.538071,3.48148,0.583006,,0.69106,1.868324,1.9621410000000001,0.368487,,,,0.964193,0.710966,,,,0.508661,0.504338,1.313047,1.063183,1.9037,,2.049342,0.823102,0.855191,0.519825,,0.627283,0.520783,2.5893870000000003,,,0.966639,0.394103,1.288684,0.712764,2.7597120000000004,2.172903,,3.4271100000000003,0.825689,,1.9087589999999999,0.871949,1.204326,1.449378,1.07091,61,70.11494252873564
MIMAT0005948,1.982457,2.019595,2.353281,4.524567,6.166164,5.267392,2.646882,0.979264,14.955918,8.957829,4.831264,6.966372,1.56965,8.089221,2.039568,4.672241,4.985968,2.268814,2.398644,2.147602,2.818208,5.721398,2.8457500000000002,3.8514220000000003,3.5869159999999995,7.133838,2.1211640000000003,3.7331909999999997,5.579681,1.119697,3.870828,4.99366,0.719497,2.461919,12.455761,9.202596,3.2900340000000003,7.842371,7.831259,1.606186,1.614213,3.481481,7.579078,0.939938,22.113888,1.868324,9.810705,5.527303,0.880448,3.82144,4.78164,0.964193,9.953519,10.699974000000001,6.801619,4.048866,8.647242,2.017352,1.96957,10.366006,2.855549,13.209451999999999,6.148024,11.523439,2.565573,9.876672,9.411757,4.390979,2.083132,6.041902,6.986704,6.714355,6.766475,2.758721,11.59816,22.095698,8.279136,5.79441,4.601018,,4.128445,5.5184999999999995,9.543799,7.847541,4.817306,5.797509,4.283643,86,98.85057471264368
MIMAT0005949,14.86843,18.512958,27.454943,41.62602,27.131118999999998,59.446275,74.112699,22.523063,17.44857,22.954435999999998,6.039079,16.980531,11.772369999999999,21.956458,30.593514000000003,31.148267000000004,30.53906,20.419323,8.795024999999999,38.119946999999996,26.77297,18.594540000000002,29.880376000000002,40.054782,31.684427000000003,15.456649,22.584179000000002,43.553898000000004,36.521546,29.112114999999996,27.955979999999997,45.359078000000004,16.548442,13.950865,35.102599,27.607786,26.320262999999997,18.48559,30.346130000000002,24.89588,41.431463,22.629631,11.660121,22.558511,120.658906,14.012431,30.086163,30.584409,20.250295,32.482236,13.149511,20.248049,16.352208,13.077746000000001,37.894727,14.723144,42.218902,26.225579,48.582729,44.387773,60.918383000000006,64.768935,17.077844,41.978244,19.669385000000002,36.387738,25.882333,35.127822,39.058736,33.374314999999996,40.755776,48.679075,71.53131,15.764123000000001,23.840667000000003,122.595489,59.793757,65.187111,14.263150000000001,20.562663,44.587198,10.11725,26.72264,104.633886,20.473553,64.497287,19.99034,87,100.0
MIMAT0005950,0.991229,2.0195939999999997,,0.904913,,0.376242,1.764588,8.486951999999999,1.661768,1.119728,7.246896,3.918583,2.354475,,2.039568,0.519138,2.804607,10.209662999999999,3.198192,5.829207,5.636415,,3.130325,0.770284,0.597819,4.755892,2.121165,2.488794,8.1159,4.4787870000000005,1.290276,2.496828,2.518242,2.872239,6.227881,,1.096678,2.800846,0.978907,2.4092789999999997,0.538071,4.351851,2.332024,0.939938,0.414636,3.736648,1.308094,2.947896,7.043581,0.95536,5.97705,,2.843863,1.188886,6.80162,0.368079,2.0346450000000003,3.026028,1.96957,0.9302839999999999,0.95185,,0.683114,1.646204,1.710382,0.519825,,2.509131,4.687047,2.013968,,0.839294,2.8999170000000003,4.335133,5.79908,,0.919904,0.724301,1.840408,3.4271100000000003,,11.037,3.81752,0.871949,1.806489,3.623444,1.4278810000000002,76,87.35632183908046
MIMAT0005951,997.175991,1032.349878,766.3851089999999,809.8975800000001,1028.5160389999999,1408.651014,1430.198631,3226.836785,727.023763,674.636521,381.669711,546.860168,1366.379684,1273.474632,1351.213544,1242.296649,1727.638316,1337.465602,3688.313892,2078.495951,2906.276289,1226.524398,2416.041834,2471.8422579999997,510.537762,570.707036,5330.989897,2653.054621,2565.131359,1535.104172,1487.688188,1407.379878,1792.987634,3733.497462,817.550849,891.6292189999999,1614.3094489999999,937.723713,1119.870156,3130.456014,1680.933618,1779.0372929999999,1220.231708,1298.994267,777.164977,968.7261159999999,893.428266,1500.109996,8642.473145,2061.66657,1043.593018,1952.4903660000002,787.749784,639.026254,664.615172,143.918737,1130.754483,1665.828622,1765.391368,609.866715,1442.052339,406.5103,1222.77365,1230.1272060000001,773.9474759999999,574.406426,479.999621,2112.687546,2203.954306,1121.491995,726.617247,496.023001,1288.530244,1618.581486,667.538676,631.509321,2733.034671,3196.341406,1061.454391,2837.647494,852.110874,2675.552679,1380.03348,2400.475733,1413.277337,1071.814469,1008.084306,87,100.0
MIMAT0006764,3.964914,0.673198,1.568854,,1.233233,0.376242,0.882294,,3.323537,1.119729,3.6234469999999996,3.918583,0.784825,2.311206,,1.557414,1.869738,,0.799548,0.3068,0.704552,0.715175,0.284575,3.8514220000000003,1.195638,1.188973,1.372518,,2.028976,4.4787870000000005,3.0106439999999997,1.248415,1.798743,0.41032,7.3602229999999995,,1.096678,1.120338,3.915629,1.606186,,2.611111,4.081042,1.879876,1.243907,0.934162,1.9621410000000001,1.105461,,2.86608,,0.964193,1.421932,2.9722150000000003,5.829958,0.736158,4.0692900000000005,,,0.9302849999999999,1.903699,0.426111,2.049342,3.292411,36.773195,1.559475,1.568626,0.627283,5.728614,2.301676,,3.357177,,2.758721,5.799081,0.712764,1.839808,2.172903,0.460102,1.14237,0.825689,0.91975,2.545014,1.743898,1.204327,,1.78485,73,83.9080459770115
MIMAT0006789,1.982457,9.761377999999999,1.568854,9.049134,1.233233,9.406056,6.176058,3.590633,10.801495999999998,15.116336,4.831263,30.477874999999997,21.975091,8.089222,3.059351,16.093271,10.283560999999999,14.747288,,8.13021,4.2273119999999995,13.588318000000001,15.367049999999999,17.716538,4.782555,1.188973,12.227899,4.977588,40.579496000000006,2.239394,4.731012,14.98098,10.792462,5.334155,6.794051,2.045021,7.676743999999999,6.161864,15.662519,12.849486,12.375632000000001,4.351852,4.664047999999999,13.159132,8.430921,13.078268999999999,9.810706,25.794081,16.728505,14.330398,7.172460000000001,0.964193,14.219310999999998,8.322202,9.716596000000001,3.3127079999999998,26.959056999999998,7.565071,5.252187,1.860565,14.277746,2.556669,8.880479,5.350168,4.275953,4.1585980000000005,4.705879,51.437166999999995,7.290964,8.055869,2.328901,52.875548,3.866557,10.246680999999999,4.510396,8.553173000000001,3.679616,45.630978999999996,3.680813,105.098054,4.128444,6.43825,29.267653000000003,8.719491,7.22596,18.841904999999997,9.99517,86,98.85057471264368
MIMAT0006790,11.894744,143.054677,46.281189,41.626021,49.329305999999995,56.060095999999994,44.996995999999996,11.587952999999999,84.750199,77.821143,45.896991,21.334513,41.595706,6.933619,31.613298,20.246371999999997,17.762515,198.521188,22.387338,93.650818,110.614637,35.043554,15.082474999999999,20.027391,52.60810600000001,160.511354,44.918813,11.199574,37.536034,34.710597,19.35414,190.175221,34.176128,35.6978,28.308548000000002,25.562764,20.836874,21.28644,22.514872,39.351551,15.065986,52.222229,97.94502,6.579566,34.138317,17.74908,29.432117,65.959149,10.565371,21.017916999999997,13.149511,57.851566999999996,25.594759000000003,29.127708,10.688256,40.120568,151.072462,10.086761,54.491439,4.917209000000001,17.133295,28.975577,5.46491,155.566438,8.551906,35.348088000000004,43.137221,111.029007,24.476808000000002,134.64809,31.440168999999997,10.071533,101.497131,26.010804999999998,28.995406000000003,3.563822,52.434526,5.79441,28.066198,220.477442,128.807458,22.993749,177.514679,45.34135,34.32331,47.829449000000004,19.63337,87,100.0
MIMAT0007884,1.982458,,,,,,1.764588,1.958528,0.830884,0.559864,,,,,3.059352,,,3.403221,,0.3068,,,0.284575,,0.597819,,0.748645,1.244397,0.507244,3.359091,1.290276,,0.719498,3.692876,,,,,1.957814,,,,,,0.552848,,0.654047,,,,,0.964193,,,4.858299000000001,,0.508661,,1.313046,,3.8073989999999998,,1.366228,1.234653,,,,,,0.28771,,0.839294,,,,0.712764,,,0.460102,,,,0.636253,0.871949,,,,33,37.93103448275862
MIMAT0007885,0.991229,,,,,0.376242,,0.163211,,8.95783,,,,,,,,,,,0.704552,,,,,,,,,,,,,,,,,,0.978907,,,,,,,,,,,,2.39082,,,,,0.368079,1.017323,,,,,,,,,,,,,0.28771,,0.839294,,0.788206,,,,,1.380305,,,,,,,0.724689,,14,16.091954022988507
MIMAT0009196,6.9386,1.682996,,0.904913,7.399396,4.1386650000000005,14.116705,3.753845,4.154422,4.478915,12.078157,0.870796,3.1392990000000003,3.4668089999999996,17.336324,6.748791,1.558115,7.940848,5.5968350000000004,1.457301,1.409104,0.715175,1.70745,6.162274,4.184736,9.511784,1.622068,7.466381999999999,1.014488,2.239393,3.440736,4.161383,1.4389949999999998,3.692876,3.397026,4.090043,6.580066,3.361015,1.957815,2.4092789999999997,1.614213,11.314815999999999,2.332024,,0.276424,0.934162,3.270235,1.473948,4.4022380000000005,2.86608,1.19541,0.964193,2.843863,3.566658,1.94332,0.368079,1.525984,1.5130139999999999,1.313046,0.930283,8.566648,0.852223,4.098682999999999,3.2924110000000004,,0.519825,6.274505,2.509131,1.041566,3.164806,5.822254,3.357178,3.8665570000000002,3.152825,4.510396,2.851057,8.279136000000001,5.070107999999999,1.840406,,9.908266000000001,0.91975,4.453773,7.847541,6.021633,2.174066,0.35697,83,95.40229885057471
MIMAT0009197,0.991229,3.029392,0.784427,3.619653,,0.376242,0.882294,,,6.158506,,0.870796,0.784825,2.311206,5.098919,2.076552,0.623246,2.268814,1.599096,5.062204,2.818208,1.43035,4.837775,,2.9890969999999997,,1.497291,,1.014488,6.7181809999999995,3.440736,0.832276,1.438995,5.334156999999999,,,,,,,0.538071,9.574074,2.332024,1.879876,0.967482,1.868324,1.308094,,5.282687,2.86608,1.19541,0.964193,,1.783329,0.97166,2.57655,,3.026028,2.626093,,,2.556668,2.049342,2.057756,0.855191,0.519825,7.843131,,3.124698,4.315645,2.328902,0.839294,0.966639,9.852576000000001,,,,,1.840407,4.56948,,,0.636253,,,2.898755,1.784851,60,68.96551724137932
MIMAT0009198,2.973687,3.365992,3.137708,0.904913,8.632629,0.752484,4.4114700000000004,0.816053,5.81619,1.679592,13.285972,1.306194,3.1393,26.578871,,2.076551,1.246492,5.672034999999999,0.799548,0.0767,1.409104,2.860699,4.5532,,6.576013,,5.3653,3.7331909999999997,0.507244,2.239394,1.720368,6.242075,0.359749,4.103197,0.566171,,3.290033,5.041524,6.8523510000000005,4.015465,0.538071,5.222221,8.74509,3.759752,0.138212,1.868324,,2.947896,1.760895,4.7768,2.39082,2.892579,0.710966,2.377772,,,6.103935,6.052055999999999,9.191327000000001,0.265795,0.95185,0.426111,4.781797,8.642579000000001,0.855191,3.638774,0.784313,4.39098,0.520783,1.726258,4.657804,20.143064,,2.364618,1.288684,6.414878,9.19904,0.724301,3.220711,20.562663,13.211022,0.91975,32.44892,13.951184,11.441103,10.870329,3.212734,79,90.80459770114942
MIMAT0009199,4.956144,1.346396,1.568854,1.809827,6.166164,1.1287260000000001,10.587527999999999,1.142476,1.661768,1.119728,1.207816,1.306194,1.56965,1.155603,2.039568,1.038276,0.623246,2.268814,,1.534001,,0.715175,1.9920250000000002,1.540568,2.989096,1.188973,0.9981949999999999,3.7331909999999997,2.028976,1.119697,1.290276,1.664552,1.798744,0.82064,,1.022511,1.096678,1.680508,,,1.076142,2.611111,1.166012,0.939938,2.073178,0.934162,1.9621410000000001,0.736974,1.760895,,1.19541,0.964193,0.710966,1.7833290000000002,1.94332,,1.017323,1.5130139999999999,7.878281,0.531592,,0.852222,,2.469308,0.855191,1.559475,,1.254566,3.124698,1.438549,2.328902,2.517882,1.933279,,,0.712764,,2.172903,1.380305,1.14237,2.477067,0.91975,0.636253,6.975592,2.408654,2.898754,0.71394,74,85.0574712643678
MIMAT0009201,1.982458,,,0.904913,,1.504969,,,,,1.207816,,,,,3.114827,0.311623,,0.799548,0.23010000000000003,,,,,,,,1.244397,,,,0.416138,,,1.698513,,,,,,0.538071,,,,,,0.654047,0.736974,,,,,,,,,0.508661,,,,0.95185,0.852223,,0.411551,,,,,,1.150839,,,,0.394103,0.644342,,,,,,,,,,,,,21,24.137931034482758
MIMAT0009451,8.921059,8.41498,0.784427,2.714739,6.166164,7.901088,7.940646,12.567218,25.757414,6.158507,3.6234469999999996,3.918584,14.911668,9.244824,2.039568,2.59569,20.567122,7.940849,2.398644,17.410921000000002,8.454623,11.442795,13.944175,7.7028430000000006,1.7934579999999998,13.078703,30.569749,11.199573000000001,9.637630999999999,4.4787870000000005,22.794876000000002,19.97464,13.310702,13.950865,10.191077,4.090043,7.676745,3.3610160000000002,3.915629,12.849487,5.38071,4.35185,7.579079,7.519504,11.195157,4.67081,24.19974,12.160067,16.728504,25.794717,10.758690000000001,7.7135430000000005,8.531588000000001,4.161101,10.688256,1.104237,8.647244,21.182198,41.360973,8.904135,1.903699,2.556668,4.781798,10.288785,9.407097,7.2775490000000005,6.274504,14.4275,21.872891,13.522351,10.480056999999999,2.5178830000000003,6.766475,7.093856,1.933026,10.691466,14.718463999999999,7.243011,5.061118,7.9965910000000004,4.128444,10.11725,8.907547000000001,8.71949,28.90384,12.319707,13.564873,87,100.0
MIMAT0010133,5.947372,0.673198,2.353281,0.904913,2.466466,0.376242,,0.979264,15.786803,7.838100999999999,6.039079,2.176991,1.56965,4.622412,4.079136,3.114827,0.623246,4.5376270000000005,18.389599999999998,1.227201,,,0.8537250000000001,0.770284,3.5869159999999995,1.188973,1.4972919999999998,8.710779,1.014488,3.359091,,2.0806910000000003,0.359749,0.820639,18.117471,7.157575,3.290033,4.4813540000000005,6.8523510000000005,,2.152284,33.944446,11.077115,2.819814,0.967483,,2.616188,3.316383,5.282685000000001,0.95536,1.19541,,7.109655,5.9444300000000005,4.8583,,2.0346450000000003,2.5216899999999995,0.656523,0.797387,8.566648,,2.049342,1.234654,,,1.568626,1.881848,1.562349,1.726258,6.986705000000001,1.678588,4.833197,3.5469269999999997,5.799081,,1.839808,2.172903,9.202031999999999,1.14237,7.431199,8.277750000000001,8.271294000000001,,3.010817,2.174067,1.42788,74,85.0574712643678
MIMAT0010195,15.859658,13.12737,1.568854,5.429481,3.6996979999999997,5.643633,10.587528,8.486952,5.81619,16.795929,7.246893,6.9663710000000005,15.696493,2.311206,1.019784,9.863617999999999,9.971938,4.537627,5.5968350000000004,3.8350049999999998,9.159173000000001,17.164191,3.98405,0.770284,10.16293,35.66919,26.202641,2.488794,3.550705,38.069688,6.45138,42.029972,18.706934999999998,2.872237,17.5513,1.022511,,5.601694,7.83126,8.030929,11.837561,81.814825,2.9150300000000002,6.579566000000001,0.691059,6.539134000000001,8.502611,24.68862,6.163133,6.687519,,3.856772,16.352208,9.511087999999999,23.319831,12.146595,11.699213,11.095437,5.252187,1.461874,8.566648,7.670005,1.366228,24.281533999999997,21.379763999999998,6.757723,2.352939,44.53706,18.748194,48.335212999999996,3.493352,41.125426,4.833196,10.24668,68.300287,,5.519424,13.761723,32.207113,15.993182000000001,6.605511,45.987499,3.181267,5.231694,51.183882,17.392526,13.921843,84,96.55172413793103
MIMAT0011156,0.991229,,,,,,,0.326422,,,1.207816,,0.784825,5.778015,1.019784,,,,,0.0767,,,0.284575,,,,0.124774,,,1.119697,,0.416138,,,,3.067532,1.096678,,0.978907,,0.538071,,,,0.138212,,0.654047,,,,,,0.710966,1.188886,,1.104236,,,0.656523,0.531591,0.95185,,,0.823102,,1.559475,,,0.520783,,,,,,,0.712764,0.919904,,,1.14237,0.825689,,,,0.602163,,,31,35.63218390804598
MIMAT0011157,0.991229,,,,,0.376242,0.882294,,,,2.415631,,,2.311206,,0.519138,,,,,,,,,,,0.124774,,0.507244,,,,,,,,,,,,,1.74074,,,0.276424,,,0.368487,,,,,1.421932,0.594443,,1.840393,0.508661,,,0.39869299999999996,0.95185,,,,,1.559475,,,,0.28771,,,,,,,2.759712,,,,0.825689,,,0.871949,,,,22,25.287356321839084
MIMAT0011160,0.991229,0.336599,,,,,0.882294,0.326421,,,,,,,,,0.311623,1.134407,0.799548,0.1534,,2.145524,,,0.597819,,0.124774,2.488794,0.507244,1.119697,1.290276,0.416138,,,2.264684,,,1.120338,,,0.538071,,0.583006,,,0.934162,,0.368487,,,,,2.132897,0.594443,,0.736158,,,,,0.95185,,,,1.710382,,0.784313,,,4.027935,1.164451,,,,0.644342,,1.839808,,,,,0.91975,,0.871949,0.602163,,,35,40.229885057471265
MIMAT0011161,0.991229,2.0195939999999997,,,,0.752485,1.764588,0.8160540000000001,1.661768,0.559864,,2.612389,0.784825,,,,0.934869,,,1.0738,0.704552,1.43035,1.1383,0.770284,,,0.249548,2.488794,2.028975,,0.430092,0.416138,0.719498,0.41032,3.963197,,,,,0.803093,0.538071,0.87037,,1.879876,,,,2.210921,4.402239,1.91072,,,1.421932,,2.914979,0.368079,,,0.656523,0.132898,,0.426111,0.683114,,0.855191,0.519825,0.784313,1.881848,0.520783,4.891064,,,1.933278,0.394103,0.644342,,,1.448602,,1.14237,,1.8395,,0.871949,3.010816,1.449378,1.0709110000000002,53,60.91954022988506
