miRNA_region_id,ff79f645-81f1-4a3b-ae72-adc169f30143,aafbf8fb-290d-408e-b104-241b7d492895,91b36078-362b-4909-ac90-1b2d1ea4a545,646eb67c-2e86-4f89-867f-78c31eff5fe0,a44df6fa-36a7-4500-90fd-d62baf48ef52,d0982681-8799-412d-a868-81078e4a6560,eaf6af76-2b28-4128-9371-a3d928d72370,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,3d4b6861-2763-451d-ae0a-6a5adfc591ec,3be37b85-90eb-4f47-909a-8be730172d92,e351b00e-5462-4be5-a57c-162a9b7b996e,86b5eaae-717c-4806-be60-7ffcab935908,f4987886-cc3e-4423-84ae-84911abcd473,86e3408b-76a3-4834-b85e-4d2a07677304,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,8f6d8863-21b1-4469-b233-21bb7c9b954c,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,265fa10b-9393-4c95-99a0-df47069deaac,415d3af2-fc41-43d5-b185-6a09946b9e84,54fb48bb-ab47-4870-beb0-5713d15d8b58,41cd380c-ab97-451e-80b7-3d9653a1e909,02fc7dd7-7e17-4930-8424-52173c33b29b,585f73db-7dc1-49d8-a601-f8d33b318a95,0895e2a3-5571-4ee2-b715-a424d0c9fec4,8334ded1-3815-4766-8861-6fa8313fab6b,0f7a5400-3b1d-42d3-b47a-2979084bf616,81ec1c9c-36c0-48e8-929a-8273d1d3febe,d68e848a-5464-4471-88bd-3faf7e088d91,52fed7ff-b663-4fc1-a294-57776659175a,7e975ee3-173d-4315-aacf-c201122d9868,6dc4e6bf-a8f6-4280-af19-5ed501969f01,a4fc56a4-2493-451a-9b30-5aa38258bcce,85236a1e-2adb-459b-b868-b9486d9a285e,e896f815-d8df-42cc-bdf6-04deb50f6c1a,f424bcaa-7212-4abc-8110-cff56b85c85a,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,e83d4619-5e2b-4da7-8c05-93611ea76c85,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,d7438c8a-6e39-4139-92e7-2aa05bae5d40,be8e6554-07ae-4ec2-8be0-8598556467c9,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,8ecef704-ed0f-4700-a34e-46a174033332,aef6b437-1da5-4f69-970b-977cdc9cd5c5,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,ddde9a13-c70c-464c-8066-65a88ab92dc7,0f40e7fd-789f-49f7-a797-76bbe3c84f47,a576843f-a9f7-47cf-a52f-7f01066fa160,37fb952c-2a89-4903-98b9-6f6d36743218,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,ed76d786-d744-4067-b288-5fe2dc06a310,557f6cb1-95e3-4c8c-b253-538a415b0d07,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,3abbb570-87ad-44c5-b66d-141f63b0ca8b,f3a7612e-35c3-43be-8f96-795874f8225c,non_zero_samples,%_non_zero_samples
MIMAT0004657,28.77376,12.147319,26.306431,44.484263,21.143509,94.846266,79.13277500000001,13.777588,103.45578699999999,85.415308,47.877386,44.941065,36.758242,78.73550599999999,34.021184,29.614258999999997,58.930116,59.202328,118.003972,39.816914000000004,62.009035999999995,19.18536,79.738458,54.421849,131.878109,33.028904,25.243734999999997,46.134663,38.674212999999995,40.30143,15.7234,50.924148,25.361755,40.6571,20.573697000000003,35.52198,24.30691,10.406419,26.752367,74.654287,25.720379,25.601533000000003,31.922814,109.705677,30.163284,26.287494,74.64626000000001,28.696433,62.363934,29.873105,30.193801999999998,44.309765,73.65369100000001,30.501075999999998,22.850531,22.612704,56,100.0
MIMAT0004658,0.542901,1.056288,,1.77937,0.682049,2.512484,0.879253,1.968226,1.207655,1.074406,0.997446,3.210076,,4.374194,1.097458,1.021182,1.980844,2.406599,,,0.704648,2.213695,1.8985349999999999,0.740434,6.340293,1.536228,1.328618,1.870324,1.738167,0.620022,,0.834822,2.62363,0.572635,,1.257416,3.7395249999999995,1.224285,,1.588389,,,,2.4560969999999998,,3.3919349999999997,0.438237,,,0.728612,,,,0.663066,,,38,67.85714285714286
MIMAT0004671,0.542901,1.584433,1.997957,6.2277960000000006,2.046146,2.512483,4.396265,1.968226,,0.537203,2.992337,1.926046,,0.624885,,0.510591,2.476055,1.925279,4.481163,1.621503,,3.6894910000000003,5.062759,2.961734,2.536117,5.376798,2.657235,3.117207,1.303625,3.720132,,2.504466,0.874543,0.858953,1.285856,2.2004770000000002,4.362779,2.448569,0.86298,,4.501066,7.432703,9.389063,,4.021771,1.695968,2.191182,0.699913,0.895176,2.914449,0.3822,2.461654,7.652330999999999,0.663067,0.55733,,48,85.71428571428571
MIMAT0004672,446.807631,334.84347399999996,173.156253,448.40136800000005,398.316429,847.963314,493.260964,129.902974,649.718436,633.3625730000001,443.863268,409.926711,322.85988900000007,271.512522,203.029643,411.02548900000005,511.057815,377.83599499999997,298.74422999999996,323.940325,188.141053,230.96222,170.868126,439.817395,348.716153,634.846261,480.295272,533.0423940000001,442.36347400000005,311.251043,37.436665,178.23451599999999,207.266756,378.798182,228.88238500000003,611.418149,182.613453,426.663203,584.237161,276.909163,479.04206800000003,352.64046800000006,161.491885,442.916204,274.821031,208.603981,694.02031,147.68164299999998,389.699984,694.367537,211.73881400000002,167.392447,498.35809600000005,332.196503,232.963953,272.967642,56,100.0
MIMAT0004673,44.517891,55.455148,6.9928490000000005,54.270799999999994,126.861058,23.240474000000003,52.755183,44.285104,18.517378,68.76200899999999,36.240523,65.164544,20.217031,36.555767,68.042368,28.593079,49.521104,36.580299,58.255127,38.375575,54.257906,27.302239999999998,68.347251,14.068234,62.134879,61.065065000000004,31.886824,57.356607,55.621342,65.722332,26.954399,47.167446999999996,59.46894,107.65541999999999,158.80322900000002,24.833953,49.237072,23.567477,33.656208,85.773008,31.50746,47.073787,76.051411,83.507304,46.920664,40.703216999999995,48.352078,69.9913,20.290657,51.731474999999996,34.780201,28.309017,98.52376899999999,31.827208,41.799751,116.29390699999999,56,100.0
MIMAT0004674,2.714505,1.056288,0.665986,0.889685,,0.628121,0.879253,,,1.074406,,,1.837911,0.937327,2.194915,1.531773,,1.4439600000000001,0.746861,0.360334,1.409296,,,1.110651,,1.152171,,0.623441,0.869084,,,0.834822,,2.004223,1.9287840000000003,0.314354,1.246508,0.918213,0.86298,1.058926,,,,,,,0.584316,,0.895176,1.457224,1.5288,,1.913082,0.663067,0.55733,1.615193,35,62.5
MIMAT0004677,1.085802,3.6970099999999997,,,,1.2562410000000002,7.913276999999999,2.95234,,2.148812,2.327373,1.284032,2.450549,2.499539,1.646186,3.0635449999999995,17.332387,1.443959,,5.765344,0.704648,1.475796,1.26569,3.33195,2.536118,1.152171,1.328618,1.870324,2.60725,1.240044,,1.669644,0.874543,2.004224,3.21464,1.886122,,3.366783,8.629795999999999,2.117852,1.286018,6.606847,3.755625,1.637398,,1.695968,4.674522,4.199478,2.088744,,4.2042,,,1.326133,,,43,76.78571428571429
MIMAT0004678,60.262025,114.079165,11.654748,31.138983999999997,214.16328700000003,71.291729,82.649787,102.34779899999998,20.932688,127.85436200000001,159.923769,62.917491,94.95879099999999,99.35671,15.364405,95.480457,193.13231299999998,63.534207,60.49570599999999,106.83905,22.54874,52.39079,67.714404,278.032713,55.79458399999999,115.601165,114.261115,139.027432,133.83885,57.662046,27.703133,210.375169,47.225335,76.733116,128.585609,123.85539999999999,175.134404,28.158546,44.011958,113.30508700000001,118.95675399999999,116.44568,91.07391199999999,169.47071,110.59870699999999,60.20684,146.224866,177.077989,114.284145,268.85794300000003,85.61280599999999,103.38945,113.828433,18.565870999999998,70.780913,114.678714,56,100.0
MIMAT0004680,13.029627,26.935357999999997,13.652704,32.028671,15.68712,15.074902999999999,30.773857,7.872908,10.868895,42.439052,13.964239,17.013404,14.090658000000001,11.247928,12.620762,26.040125,6.932954,18.77147,10.456049,5.224844,5.637185000000001,17.709563,12.656899,11.846934,15.216705,13.826052,9.300324,23.690773,16.078044,14.880528,5.989865999999999,10.852685999999999,12.243605,11.166387,36.003969999999995,18.861228,12.465081,16.833913,16.396613,25.414225,11.574168,13.213695,15.022500999999998,8.18699,31.503875,19.503624000000002,12.708855,6.2992170000000005,8.056584,24.044206,33.251402000000006,34.463151,20.087369,9.282935,16.162571,46.840601,56,100.0
MIMAT0004681,2.171605,4.225153,0.998979,0.889685,7.502536,4.082786,6.154771,3.936453,3.6229649999999998,11.81847,2.327373,4.4941070000000005,3.675824,7.1861749999999995,6.036017,3.574135,5.942533,10.107716,2.987443,3.243006,0.704648,,4.429915,2.2213000000000003,10.14447,3.072456,2.657235,5.610971999999999,3.910875,2.480088,1.497467,1.669644,2.62363,2.004224,10.286849,4.715308,4.3627780000000005,1.836427,0.86298,10.059797,2.572037,,2.816719,6.549593,7.373247,10.175805,1.752945,2.799652,2.387136,4.3716729999999995,2.6754,,2.869624,5.967602,5.01597,3.230386,53,94.64285714285714
MIMAT0004682,91.750289,175.87204499999999,93.237982,77.40261699999999,35.466534,134.731947,130.129452,80.697301,90.171581,146.119269,97.417184,245.249811,140.293956,345.248948,101.514822,132.242985,154.50585,99.63318600000001,55.267683000000005,162.330496,61.304387,116.587957,98.09096100000001,67.749651,134.414229,149.014125,121.568513,172.069825,200.323732,77.50275,73.375867,92.247839,271.982955,109.087004,108.65484,231.993109,66.064936,96.412416,86.297957,97.42119699999999,73.946089,271.706591,84.50156799999999,126.898359,42.898893,211.147933,132.931695,116.88547100000001,110.405048,111.477684,130.33021,54.156380999999996,146.35084,49.730014000000004,69.108924,24.227895,56,100.0
MIMAT0004683,3.257406,3.168865,2.330949,3.558741,3.410243,1.2562410000000002,0.879253,0.984113,0.805104,2.148812,1.66241,0.963023,,3.124422,1.646187,3.063545,0.990422,0.962639,,0.540501,0.704648,1.475797,1.8985349999999999,0.740434,1.268059,1.152171,0.664309,0.623441,3.041792,3.10011,,1.252233,11.369062,1.145271,1.285856,3.143538,1.246508,1.836426,0.86298,2.647315,0.643009,,,,,8.479836,0.584316,1.399826,0.895176,2.1858370000000003,,,1.913082,0.663067,1.11466,,46,82.14285714285714
MIMAT0004688,922.3890230000001,651.2018979999999,498.49021,1559.618255,199.158216,479.2563,691.9721549999999,826.655302,274.137704,1196.351529,999.107953,694.660458,782.9505479999999,1165.098046,357.22242400000005,1037.009653,745.292647,952.0504450000001,446.622623,521.943893,247.331497,908.3530089999999,1515.663545,928.873605,840.722946,417.85404300000005,841.0149590000001,718.8279289999999,1064.192677,651.023099,1039.241861,265.47342699999996,717.125479,790.23657,548.417624,1040.511091,363.980398,565.0073729999999,175.18485099999998,961.504859,570.992425,279.965149,978.340369,839.985263,390.7821,886.142931,1387.456302,1005.0750690000001,1211.173229,1035.358097,1483.3183060000001,708.9562359999999,660.0136,682.627347,608.6043940000001,460.330049,56,100.0
MIMAT0004689,1.085802,0.528144,,,1.364098,10.678054,0.879253,2.95234,,3.223218,0.997446,,1.8379119999999998,0.312442,1.646186,2.5529529999999996,0.990422,1.4439600000000001,1.493722,1.8016699999999999,0.704648,,0.632845,0.740433,2.536118,0.768114,0.664309,,1.738167,1.8600659999999998,,0.834822,,0.8589530000000001,3.21464,1.5717690000000002,5.609287,1.530355,2.588939,3.176778,0.643009,0.825856,3.755625,1.637398,2.010885,,1.022552,0.699913,0.596784,1.457224,1.1465999999999998,1.230827,0.956541,2.652267,1.11466,1.615193,47,83.92857142857143
MIMAT0004692,42.88919,15.844328,9.656791,23.131817,8.866633,16.017084,14.947301,19.682269,9.258688,31.157786,18.618983,26.001615,11.64011,20.308761,12.072033,17.360084,21.294076,59.202328,22.405818,12.071191,13.388314000000001,20.661156000000002,18.352501999999998,11.476717,20.288939,18.05068,28.565278999999997,11.221945,21.727085,36.581298,11.979733,7.930809999999999,13.11815,10.880068999999999,22.502481,17.918167,16.204607,16.833914,8.629795999999999,12.177649,13.503198,2.477568,15.961405999999998,13.917884,17.427675,19.503624,9.933358,9.098869,17.306737,11.657798,33.251403,12.308268,22.000453,7.625269,6.68796,14.536738,56,100.0
MIMAT0004693,51.575607000000005,44.36412,4.6619,27.580243000000003,39.558825,31.091988,21.981326000000003,16.729929,101.44302799999998,32.232192,22.608767,21.828517,13.478020999999998,47.491258,6.036017,33.188395,84.185879,11.551674,13.44349,46.843429,8.455777,19.923259,26.579487,44.05578200000001,13.948646,40.710043999999996,19.264956,28.678303,45.626881,29.141034,7.487334,23.375019,13.992693,13.170609999999998,84.22357399999999,47.467425,46.120805,24.791763,15.533631999999999,12.177648999999999,11.57417,33.860092,9.389063,32.747963,22.119742,11.023786999999999,42.508927,33.595824,24.766537999999997,45.17396299999999,31.340401999999997,4.923307,12.435039,12.598270000000001,15.047911000000001,9.691158999999999,56,100.0
MIMAT0004694,9.77222,11.091028,28.63738,2.6690549999999997,19.779412999999998,11.306175,22.860577999999997,21.650495,6.038275,14.504484,10.63942,13.161313,13.478021,39.680191,4.389831,7.658861,78.243347,29.841822999999998,172.52479399999999,22.881212,7.046480000000001,6.641085,15.821124,40.353619,30.433410000000002,29.572389,15.943411,35.536156,31.721547,17.980638,20.964533,30.471004999999998,22.738125,6.871625,200.593548,16.975104,79.776524,3.06071,59.545590999999995,7.941945,67.51599300000001,131.31108700000001,5.633437,16.37398,19.438559,27.135476,4.090206,9.098869,37.000611,26.230041999999997,18.7278,20.924056999999998,47.827071000000004,5.304533,60.748974,8.075965,56,100.0
MIMAT0004695,0.542901,,,,0.682049,3.454663,,,,,,,,0.312442,,,0.495211,0.48132,,0.360334,0.704648,0.737898,,,1.268059,,,,,,,0.417411,,,0.642928,,,0.306071,0.86298,0.529463,,,,,0.670295,,0.7303949999999999,0.699913,,,,,,,0.55733,,19,33.92857142857143
MIMAT0004697,74.920356,106.685145,180.815089,145.90838100000002,116.63032400000002,89.82129900000001,83.52904,109.236594,100.637924,228.31136099999998,179.54019800000003,125.19296599999998,58.200549,71.549328,138.828376,79.65214499999999,86.166725,61.127606,132.941182,87.38101,76.10199899999999,51.652892,129.733206,79.226367,153.435108,101.006997,90.34599899999999,192.01995,66.050342,82.46292600000001,40.4316,89.325964,203.768582,65.280412,118.29876,77.016682,136.49265,72.844937,104.420527,81.00784300000001,214.122159,98.27685199999999,157.736259,139.997545,249.349813,236.587443,63.106035000000006,65.091909,53.710564,48.088413,89.43480600000001,83.696222,123.393846,31.827211000000002,135.988527,150.212963,56,100.0
MIMAT0004699,1.6287029999999998,1.056289,3.329929,3.558741,4.092292,1.8843610000000002,4.396265,7.872907,4.428069,3.760421,1.994892,0.963023,2.4505489999999996,0.937327,1.646187,2.5529539999999997,1.980844,2.887919,2.987443,0.540501,4.932536000000001,0.737898,5.6956050000000005,1.851083,10.144471,3.072456,1.328618,3.117207,0.869083,3.7201319999999996,,4.591521,9.619976,0.572636,5.786352,3.143538,6.8557939999999995,1.224284,6.040858999999999,3.7062410000000003,7.716111999999999,0.825856,5.633437000000001,7.368291,2.68118,11.023788,0.438237,3.499565,1.790352,6.557509,3.8219999999999996,1.230827,9.565413,,2.78665,1.615193,54,96.42857142857143
MIMAT0004700,3.8003080000000002,2.64072,1.331972,6.227797,12.276878,6.909328,4.396265,0.984113,3.220413,11.281266,2.659856,5.136122,2.450548,4.374193,10.42585,1.021182,6.437743,1.92528,2.240583,5.224843,0.704648,0.737898,6.32845,2.961734,,5.376798,1.328618,4.9875300000000005,4.345417,3.10011,,0.834822,2.6236289999999998,1.431589,6.42928,5.972724,6.855795,2.1424969999999997,1.725959,3.7062410000000003,3.215047,4.1292800000000005,4.694532,3.274796,2.68118,4.239919,4.528443,1.399826,3.282312,5.828898,2.6754,6.154134999999999,2.869624,6.2991340000000005,1.11466,11.306352,54,96.42857142857143
MIMAT0004701,2.171604,1.056288,0.332993,,0.682049,0.942181,2.637759,0.984113,1.207655,3.7604219999999997,0.997446,1.2840310000000001,1.225274,6.873734,1.097458,0.510591,3.466477,2.406599,0.746861,3.783507,0.704648,0.737898,0.632845,1.851084,5.072234,2.688399,5.31447,1.870324,0.869083,1.240044,,1.252233,3.498173,0.572636,2.571712,2.2004770000000002,3.739524,3.060712,0.86298,0.529463,1.286018,0.825856,1.877813,5.730893,2.681181,11.871770999999999,9.933358,1.399826,2.088744,2.1858370000000003,1.911,4.923308,2.869624,2.6522669999999997,0.55733,4.845579000000001,54,96.42857142857143
MIMAT0004702,6.514812,10.034741,2.663943,14.234964,26.599898999999997,6.281208,6.154770999999999,8.857021,8.453585,15.041687999999999,7.314601000000001,11.235266,7.351647,13.122582,5.487288,7.14827,19.80844,17.327509,20.165236999999998,5.224843,9.160425,7.378983,10.758365,4.812818,16.484763,10.753596,27.90097,6.234412000000001,18.685294,11.780418,2.2462,5.843754,5.247259,12.884292,14.144416,8.487553,9.972064999999999,9.182134,13.807674,10.58926,16.718245,10.736127000000002,15.0225,7.368291,15.416789,4.2399189999999995,1.606866,4.199478,8.653368,22.586982,9.9372,7.384961999999999,17.217745,9.946002,19.50655,6.460772,56,100.0
MIMAT0004703,47.775299,34.329378,59.938703999999994,195.730757,51.835702000000005,144.781882,14.947302,47.237444,212.949848,8.595251,53.19709699999999,69.65865099999999,95.57142800000001,95.919844,182.177949,60.249699,30.207874,191.083938,56.014544,23.962215,33.118462,5.903187,27.212332,22.953433,72.279349,8.833311,122.23282,119.077304,60.835841,57.662046000000004,9.733533,68.03800100000001,81.33252399999999,89.61740800000001,22.502481,219.104603,66.064936,78.048146,0.86298,6.883019,96.451424,21.472254,48.823128,317.65524500000004,250.02011000000002,206.06003,63.252113,39.895041,102.64685600000001,68.489558,26.754001,49.233073,47.827072,21.881206,28.423831999999997,116.29390599999999,56,100.0
MIMAT0004748,68.94844499999999,16.372474,47.61797,48.93269,30.692190999999998,26.381078000000002,29.01535,32.475744000000006,32.606688,40.290239,23.606212,75.11578,22.667582,47.491256,113.586854,44.421389,36.150406,72.197962,41.824193,26.844886,29.595222,17.709563,57.588886,17.400183,55.794582999999996,60.681008999999996,55.137633,26.807979,54.752257,66.962376,33.693,33.392883,72.587091,12.884292,498.912164,42.123411000000004,40.511517,31.219258,76.805182,49.24006,97.094431,73.501176,67.601254,62.221129,38.206827,140.765288,71.432527,34.295737,52.81538700000001,123.135481,43.188602,14.769922,122.437304,14.255936,59.076982,20.997510000000002,56,100.0
MIMAT0004749,4.88611,1.056289,4.994892,0.889685,4.092293,1.5703010000000002,2.637759,2.95234,0.805104,12.355673,3.657301,2.568062,5.513737,8.435946000000001,1.097458,8.169451,5.942532,3.8505580000000004,0.746861,3.60334,0.704648,2.213695,2.53138,2.2213,1.268059,1.9202849999999998,5.978779,1.246882,5.649042000000001,3.10011,2.994933,0.417411,6.996346,2.0042240000000002,5.143424,4.086599,6.8557939999999995,2.7546399999999998,7.7668159999999995,5.8240929999999995,1.929028,13.213694,2.816719,2.4560969999999998,5.362361,7.631853,2.775497,2.799652,3.282312,5.828899,3.8220000000000005,2.461654,2.869623,5.636068,5.01597,,55,98.21428571428571
MIMAT0004752,0.542901,0.528144,2.6639429999999997,4.448427000000001,6.138439,8.793692,,3.936453,8.856137,16.116096000000002,7.647082,2.247053,1.8379119999999998,1.874654,2.194916,2.042363,0.990422,1.9252790000000002,16.430932000000002,1.081002,7.751129000000001,8.85478,3.79707,1.110651,,8.833311,,4.364088000000001,8.690835,1.240044,0.748733,2.087055,9.619976,2.576859,5.143424,1.257416,0.623254,0.306071,7.766818,5.29463,,10.736128,0.938906,,4.021771,0.847984,4.090206,4.199478,,16.758081999999998,3.4398,,1.913082,0.994599,2.78665,,48,85.71428571428571
MIMAT0004757,3.257406,5.281442,3.995914,4.448424999999999,12.276875999999998,824.0947199999999,11.430289,4.920566,2.01276,3.760421,6.982121,6.741159,12.865383999999999,6.248847,3.8411020000000002,8.680041,10.894642,6.738476,6.7217459999999996,12.251356,2.113944,5.165288,0.632845,11.106501,2.536118,3.072456,6.643089000000001,8.728179,9.994461,3.7201319999999996,2.246199,2.921877,,9.448481000000001,9.643920000000001,7.230137,8.102302,2.1424969999999997,12.944696,4.235704,1.929027,8.258559,40.372971,30.291864999999998,2.68118,3.3919349999999997,11.832382,9.098869,3.8790959999999997,42.988125999999994,14.5236,12.308269,3.826165,4.973001,8.91728,8.075965,55,98.21428571428571
MIMAT0004761,1.085802,0.528144,0.332993,5.338112,,0.942181,0.879253,,0.402552,0.537203,2.6598550000000003,1.284031,4.288462,1.5622120000000002,,1.021182,2.971266,2.406599,0.746861,2.882672,,2.951592,0.632845,0.370217,2.536118,1.152171,2.657236,,0.434542,1.240044,,1.669644,0.874543,2.863176,0.642928,2.829185,,0.918213,3.45192,1.058926,0.643009,4.1292800000000005,0.938906,,0.670295,0.847984,0.584315,,1.49196,,,3.692481,0.956541,2.652266,2.78665,,44,78.57142857142857
MIMAT0004762,0.542901,,,,,0.31406,,,,,0.664964,0.642015,,1.874654,,,,1.4439600000000001,,,,0.737898,,,1.268059,,1.328618,0.623441,,0.620022,,0.417411,0.874543,0.8589530000000001,0.642928,,,,0.86298,,,1.651712,0.938906,,,0.847984,0.292158,,0.298392,1.457224,,,3.826164,,,,23,41.07142857142857
MIMAT0004765,1.085802,1.056288,4.994892,5.3381110000000005,,1.884362,1.758506,,0.402552,5.372031999999999,4.322265,,0.612637,0.937326,0.548729,1.021182,1.485633,1.443959,1.493721,,,,0.632845,0.740434,1.268059,1.920285,1.328618,0.623441,0.869083,0.620022,0.748733,0.834822,2.62363,,4.500496,,1.246508,,,,3.215046,,,1.637398,2.681181,2.543951,0.438237,,0.596784,,0.3822,1.230827,,,0.55733,6.460772,39,69.64285714285714
MIMAT0004766,89.03578499999999,96.122259,11.321756,46.263633,33.420387,137.87255399999998,100.23484699999999,189.933896,61.590409,114.96148400000001,117.366093,115.88374699999999,122.52747200000002,181.841526,37.313556000000005,157.772516,85.671513,95.782628,50.786519,35.132571,38.755648,72.314048,174.66519399999999,82.558316,105.248876,54.920153,125.55436800000001,72.942643,137.315186,85.56303600000001,71.878399,74.299166,41.103534,93.339538,35.361042999999995,191.127115,86.009068,50.501741,63.860488,57.71147,55.298815,191.598569,49.762033,102.337385,29.492988,69.534661,86.332563,54.593213999999996,43.565235,43.716739,55.036803,50.463898,69.82752500000001,53.708416,50.159703,12.921544,56,100.0
MIMAT0004767,7.600616,11.091028999999999,1.6649639999999999,28.469928000000003,6.820487,12.562419,13.188796,3.936453,14.894413,9.132454,7.647082999999999,3.210077,4.901098,8.748388,8.230932,3.0635440000000003,9.40901,7.2197960000000005,14.937213,16.9357,9.160426000000001,9.59268,9.492674000000001,14.808667000000002,7.608352,14.594166,3.985853,3.117207,7.38721,3.10011,5.989866,19.618319,7.870889999999999,10.021117,21.859553000000002,5.6583689999999995,9.348811,7.039637,20.71151,10.059797,1.286018,37.163516,11.266875,5.730893999999999,8.713837999999999,5.935886,15.776509,27.99652,5.371055999999999,16.758083,4.2042,4.923308,11.478497,3.646867,28.423831,1.615193,56,100.0
MIMAT0004768,0.542901,,1.331972,,1.364098,,,0.984113,0.402552,1.074406,0.332482,0.963023,1.225275,0.312442,,1.021182,,0.48132,1.493721,,1.409296,,0.632845,0.370217,2.536117,,,0.623441,,,0.748733,0.417411,,0.858954,,0.9430620000000001,1.869762,,0.86298,2.117852,1.286018,1.651712,,0.818699,,1.695967,0.438237,,1.193568,0.728612,0.3822,1.230827,,0.331533,0.55733,,36,64.28571428571429
MIMAT0004770,0.542901,,,,,2.198422,,0.984113,,,0.332482,,2.4505489999999996,0.937327,,1.021182,,0.96264,,,0.704648,1.475796,,,,1.152171,0.664309,,,,,,,,0.642928,1.571769,,,,,,,,0.818699,8.043543,,,,,,,,,,0.55733,,17,30.357142857142854
MIMAT0004773,5.429011,3.168866,3.995914,8.896853,2.728195,4.0827860000000005,,5.90468,3.6229649999999998,2.686016,0.332482,2.247054,0.612637,3.749308,7.6822029999999994,5.105905999999999,6.437743,7.219796,0.746861,0.900835,1.409296,2.951593,8.859829,2.591517,1.268059,2.688399,3.9858530000000005,6.234412999999999,4.779959,2.480088,4.4924,0.834822,26.236297999999998,2.57686,3.8575680000000006,7.858846,3.116271,2.448568,2.58894,6.883019,7.716114,9.910271000000002,2.816719,1.637398,2.010885,13.567739,0.876473,2.099739,2.387136,5.1002849999999995,3.0576,,1.913082,0.994599,2.22932,1.615193,54,96.42857142857143
MIMAT0004774,106.40862200000001,42.251542,62.26965299999999,66.726396,22.507609,49.935616,34.290869,83.649643,72.056754,46.736679,47.877386,47.188119,41.65934,69.674673,36.764827,119.478217,34.664773,69.310042,101.573038,23.421713,47.211423999999994,115.112156,179.727953,72.562467,71.011291,47.239013,78.38844,53.61596,73.437551,84.94301399999999,43.426534,55.098259000000006,118.937885,39.511829,30.217617999999998,118.19703,100.967163,80.496715,38.834082,47.651671,55.298814,150.305773,37.556253,58.94633399999999,138.08081,22.047577,38.856956000000004,57.392866,70.420517,134.064664,39.748802000000005,48.00224599999999,55.479404,12.929805,37.341112,37.149442,56,100.0
MIMAT0004775,11.943824,10.034741,3.329928,12.455594,4.774341,6.9093290000000005,2.637759,9.841133,6.4408259999999995,16.116095,6.317156,6.099146,4.28846,15.622122,3.841101,13.785949,7.923376,15.402231,5.9748850000000004,5.945511,4.932537,10.330575,13.922589,8.514984,10.144471,6.528969,9.300325,4.364089,11.732628,5.580197999999999,4.492399,4.17411,22.738125,6.012669000000001,5.786352,10.059322,11.218573,8.26392,15.533633,15.88389,6.430093,14.039551,5.633437,6.549592,9.384133,8.479837,4.966679,7.699043,6.564624,21.129756,5.3508,4.923308,7.652329,3.646866,1.67199,1.615193,56,100.0
MIMAT0004776,5.429011,7.394019999999999,13.652705000000001,17.793705,8.184584,7.537451,4.396265,17.714042,17.309724,9.132454,19.948912,9.309220999999999,4.288461,9.685716,25.241524000000002,6.127089,3.961688,11.551673,2.987442,4.864509,2.113944,1.475796,31.009400999999997,4.812816,29.165350999999998,4.992741,7.307398,1.246882,11.298085,2.480088,15.7234,4.17411,46.350793,3.149495,9.64392,31.43538,6.232541,9.182134000000001,6.040858,9.530334,24.434359999999998,18.16883,13.144689,5.730893,24.130628,28.831445,2.337261,9.098869,11.040505,20.401144,6.115200000000001,1.230827,42.087823,2.320734,23.407861,4.845579,56,100.0
MIMAT0004780,17.915737,31.160513,13.652704,37.36678,25.917849999999998,40.513801,23.739833,5.90468,54.747031,79.506074,24.603657,26.964640000000003,17.766483,25.620283,17.010592,42.889617,41.597729,32.729742,17.177792999999998,12.251358,10.569722,32.467531,21.516727,25.915166,17.752823,11.52171,17.936339,21.820449,51.710463000000004,33.481187999999996,4.4924,14.609387,64.716202,31.494937,75.865509,41.809055,17.451114999999998,32.443542,19.848529999999997,26.473150999999998,26.363387,34.685949,23.472656999999998,22.923575,26.141513,44.095150999999994,11.978461000000001,10.498695,26.258498,81.60458,21.403202,9.846615,23.913536,8.951402999999999,9.47461,16.151932000000002,56,100.0
MIMAT0004784,168.842252,175.872045,25.307453,99.644749,497.213491,239.62815,317.410353,88.57021,224.22129399999997,484.020082,110.71645600000001,251.669963,161.736263,138.724463,47.739402999999996,356.392292,186.694569,123.699174,204.63979899999998,133.864105,262.833757,159.386066,218.331492,167.708149,148.36287299999998,66.82592299999999,98.982012,407.10723,232.91436199999998,164.30583,53.9088,197.435426,21.863580999999996,165.49157300000002,198.021838,58.784162,194.45528,182.41841300000002,391.792721,159.897834,133.102963,198.205416,283.549705,68.770723,428.31863000000004,293.40234799999996,187.27300499999998,114.085819,91.904743,118.035196,169.696813,110.774412,132.002719,87.524827,432.488104,203.51433600000001,56,100.0
