miRNA_region_id,e841eb85-0fa6-43bc-8849-716e5fac921c,4941a6e3-84e3-4afa-8ce4-a6bd1420a438,1c5f84e6-1571-4cb9-b7b9-bfa6b13e121e,15a656bc-0f5f-4f06-80ad-0584bf873805,f88848be-c988-4cef-805f-193477175d27,cb0cbce4-ed6f-4819-a83d-00f7bfe400ac,50c0b143-29b8-4060-a63e-d263ae52b029,87ca2702-d747-4c73-92ff-a8b7f30fb306,cf5ab327-47ee-40eb-a06c-3a8fef2a1ebb,571f1dd9-cf46-472e-96b4-0835b2d711a8,5fe54448-f2fa-433e-b24a-6ddf81cba9d4,70db5d78-573e-48df-a32b-66d0f1a9d9f8,5c16f348-ee14-46ea-8b6f-4862fc7b9b45,c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699,bc98d560-25d3-4e7c-8212-00d1f5148dde,c4c0f12e-f16c-4c27-b711-bf6c57bda4e7,1cb6a927-ef19-487d-a0c1-f75b6ddbcd74,014808e2-fe91-4ef9-9b5b-882a9b1d350a,c5b2ce8f-1e3e-4560-ab85-fb0b0a89c67d,d27b5727-57fb-4a17-bb14-fe8003dea343,7f008fe1-75ea-44ca-b9a8-27c4222a3ebc,bf48419a-0ff6-43aa-a0ed-dfad83133863,c4b55e40-cf48-4d8d-8e7d-5fb8cfcb4a75,b11194e9-d6e1-4f0e-b88c-251a369fba1e,d1fbd937-025a-4aee-ae98-86ab414fd224,88e4b726-8b27-48e2-84a2-0f3de9b414e9,803883d2-6f3f-4672-918c-c80aca312bf9,8eb1a36e-89ca-4080-afee-3ffa4a874bc1,a53818cf-10e2-4384-85dc-962ca915d9ff,f37b4d0b-91e7-4b21-bf66-325387326d94,2f6dfeec-9971-4a74-a4cc-412b441730c6,87bff627-7d8f-41d8-b9b7-26613ba86941,a9047869-3066-4e8d-805d-3efbcadf5355,1846a6f8-8127-424a-b492-c09d91b91931,9c935a84-18a9-48af-b515-edd1db7e4768,1e5f58f3-aa26-4fc7-a704-200bf205dbfe,53854d3d-1094-4e15-bf32-f0b3ce77d679,c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793,d77f7eb5-1943-4147-8a02-c33289a8ed75,e137d046-1182-4fc5-af84-84b2c7ed47f5,9d110436-8434-4974-b3ca-311c11a447e7,1f1f7941-47bd-4a90-badf-ba6bf048c9d9,77cd82b7-c824-4d2f-99f0-326ccfa1d3ac,871b733f-966f-4c2f-aeff-1fa373fdba3b,24c6eb66-7e03-4078-868e-d33df83f0851,beec3eb1-cc60-40d6-b83f-158b3d66e7bc,af9371a0-7b65-4e61-ba72-572c056f6265,6307ea16-0d63-4fcf-843c-8d0200f9ed53,61df0f1a-f2c7-4b57-84fc-1571be570fd0,9336dfcd-fb41-44f1-95b8-edfce624ea98,83d0a04c-e990-4d4f-af6e-666d5e521d9b,4a9e0961-41b3-4e07-a4ba-f7574662f501,c4b1b889-0340-42f9-aea3-b7797232bb55,744381ad-64d7-47fb-8fac-b5b9c910ddbf,cf5bd0a9-6891-4bf0-8d09-4c235e208291,a0d63f75-62f5-4bc6-82b8-e3d41c5708f4,f3660d46-1b93-4a8b-8f4e-21cd872548ab,1e30fd9b-77dc-451e-9894-4740b51fe6b8,f4f9a228-3aba-4a06-a64b-241616713cf7,f507feab-b895-4a33-8daa-44a681edd905,b7a062ee-2ea3-4fce-862e-adb86c42a9ec,e18f28eb-b4c0-46e9-9fee-7194d77c65ee,935b5f15-eded-4c7b-a912-99cdd8b33594,f2edea21-ce45-4fe5-b0de-499c2e50f0c4,a94f6890-7675-4166-a0d5-746e7c690c63,e12c0da3-79fe-4fef-aa84-195e53b32a44,2f1fe5b6-f5ec-41d1-bf98-3455ed635bfb,bad24748-3268-4e31-8ae1-35a84c16acbf,09cf7c34-2a62-4334-a246-73877305b361,9711f9ba-0f6c-446a-9097-f514fa6441d6,dba8d64b-b2a8-426a-ad43-0ba21aeb5c51,d45379cd-88e5-42fe-9e61-29223c079002,69a63fd5-3647-4681-ab0d-964d5dbe7287,91a97f93-53f2-4571-a4bc-233643a1da0b,9c68a687-af95-43b0-918d-85e7079fb3e8,7c275803-bb6d-4fbc-b851-5fcb393f8496,e6844069-5753-414d-94f3-4e3fc0b2793f,a83060e9-a15a-46c5-85f9-9dbd3cd0166f,6cfe6db4-c7c5-408c-b43e-45f6953114f0,8ae26ade-1ddf-45e2-a297-61baeacadd6c,e0d903f9-3249-4af6-887a-080ad4024cd2,a012c66a-bcb7-46f6-a6c0-29a971ba543f,65654739-bed4-4ea7-b75c-ca1f278adcc9,d98594fb-1051-44f6-b016-8c2d9284383b,efc2c7f1-12a6-4cc2-bf88-73f2713bdd56,cca41100-3e14-4d5e-91f8-be8607823ac6,4c5502b4-f137-4b70-a5a9-65ee2245d94d,c138edb1-07ef-40ee-bb5e-591cffd94699,f2514068-0386-4006-9809-c0d8b29c6355,cc09326c-c449-49e6-85d8-67ff565b6d65,099fa301-2bd0-4cf8-b419-84c0c9e4441d,1bbd0662-6be7-4f97-9c49-e827ad5eca17,13da461a-0f97-4b71-b573-7b8347073c7b,78090b15-811b-4b2b-9559-8fbfbcaad80c,e6f5763b-ef3e-430a-b47a-dff65e2768eb,04ab7272-e2e2-47a8-8bc1-6c10f4b0624b,b5404c18-0496-4c3b-8d8a-2a0456d729f2,d3a5c8df-e9e4-414d-9584-1fc13845edb6,054fdd39-3fa4-4676-8341-6b66da8dc3f5,d06292bd-c8bb-47b2-9506-6f3c9e021d27,0b4727f6-8ed4-4ad6-a3fe-81a58dd7d033,d464d804-d185-4dee-b822-ef874fad77de,404cd7fd-7dbb-4fc9-b3f1-e3b523f1b322,6e528c0b-ea1b-4ac5-a2f0-9667a1ca1b44,aeee0cc4-69ba-4335-8629-57d1ae11716c,d507dac5-5517-4f37-a9e9-fafda456ddd0,a1f1b5f0-6161-45d2-a0cf-f62b4f48c8fc,828a2b26-d2d0-4f4f-8ab3-22f3bf82b61a,dd0e32d6-4704-4abd-82e4-2041fbc19a79,0a8016e1-0321-4421-a5ad-db2fd9caf7ab,e7b953fa-ad4a-4931-9ff0-43ed402d7110,7b9a5582-5ce8-45b7-a699-4b0d6e5559e2,0397db08-993e-4a47-802e-36f88161ec6f,42f12ac2-0c43-4fea-bf8f-edc15cd33d47,f5b1694d-7bd1-43be-8ec6-2bcaad95d802,ce2f555b-bfd9-4a8a-84b1-54feaf484cd2,d7e60e41-5da6-49df-a8e4-c732699a6f61,6a813732-f636-4369-8a31-04ef69340706,ed716c0b-4b09-4902-86b8-6955488d60c3,7262f244-82d5-4d3c-8762-782c5381a6e5,non_zero_samples,%_non_zero_samples
MIMAT0004808,468.922629,147.633993,1126.046679,659.990839,325.211184,81.256321,122.893343,175.605909,269.908881,238.18530800000002,372.83387400000004,225.894335,138.732693,303.399615,164.37906,314.39642000000003,217.011897,119.56002,976.150466,91.03267,176.50993899999997,287.953861,117.87705199999999,380.997631,216.63341200000002,314.179163,207.155408,83.87572899999999,217.863267,114.079827,132.832499,113.93521,85.791098,252.17523699999998,258.368763,795.478914,521.592067,141.209139,379.060385,98.079428,171.533397,385.706478,115.124137,152.798368,105.86936,272.641454,128.773147,804.515125,821.818449,126.28654399999999,487.105705,129.01658,2002.1753879999999,716.17663,520.517215,170.944687,249.794287,160.962632,742.107531,275.460148,783.11478,341.368992,61.969283999999995,460.72345699999994,1267.514955,168.532578,187.320548,232.386356,36.040314,98.84417,382.60941,153.72125200000002,154.425529,592.447583,198.13245600000005,262.071677,26.165325,155.371641,217.486062,351.67798899999997,65.741499,245.216882,327.569743,2417.491375,164.97797599999998,52.614756,159.62119,167.21372499999998,119.862902,227.45078199999998,197.23335,84.260161,175.742438,123.11130899999999,359.379541,496.170364,86.54914099999999,288.479581,145.84071799999998,22.839448,79.048461,141.577768,113.30807000000001,102.71807799999999,226.477676,319.059076,353.753511,831.646899,94.503033,108.79147300000001,230.102033,105.125277,354.83318999999995,58.736603,624.934987,364.021739,92.248946,98.741999,261.629976,204.723688,120,100.0
MIMAT0004809,92.259575,51.671896999999994,112.743002,23.274236,16.841294,22.386944999999997,31.928171,23.828532,27.448359,65.38420099999999,28.480365,70.164148,34.240411,41.061601,25.796714,22.41876,150.415657,50.480897,66.15320700000001,50.951121,67.013942,47.992309,99.174222,4.4823249999999994,48.676738,21.735667,26.853479,83.87572800000001,22.026618,14.259978,36.421815,76.579402,37.121145999999996,16.553041,33.337905,23.057361,104.19135100000001,81.53498499999999,90.310983,61.603607000000004,9.529632,70.236672,29.519009,15.501284,26.467339,48.854826,50.037567,36.514746,88.72534,225.986447,29.568717,72.023818,57.738437,34.610768,64.500275,57.871900000000004,13.518279,55.987004,47.562642000000004,12.902114,72.933551,131.490279,29.309796000000002,69.028254,51.41595,118.76902100000001,7.870611,27.525374,74.537925,7.575647,29.724634000000002,171.21049599999998,30.71447,14.167226,44.029434,20.709688,50.237424,64.637816,13.592880000000001,12.628262999999999,49.103217,28.413039,132.449305,65.669167,3.999465,26.867108,17.132118,79.62558200000001,24.571897,59.642649,10.092964,24.018083,55.075978,47.012286,10.569986,91.249723,54.093213,73.05093699999999,23.582755,29.778013,91.696213,135.815884,39.310963,17.909818,10.831541,74.639848,58.515618,193.03497,18.783211,31.946702,47.937923,27.10459,38.389987,88.104904,88.700451,44.392895,78.246873,204.11592,66.977274,56.821269,120,100.0
MIMAT0004810,160.119925,169.21126999999998,188.135563,91.434501,184.09276,75.452299,109.640138,92.206051,116.328769,273.212558,98.386718,74.72767200000001,73.203634,98.091605,108.586167,91.81016000000001,159.02723799999998,190.631808,118.763236,109.375074,74.19401,158.374623,43.31182,140.07266,221.895763,142.928468,70.695893,253.392992,113.336957,179.67572700000002,68.023094,135.414797,101.464471,182.859377,219.7271,418.106793,166.452036,101.623313,200.89586,78.22037,153.268266,213.090926,231.72422699999998,121.7958,133.092911,87.46589900000001,86.094047,57.947316,229.57681300000002,186.660373,266.637201,218.576633,294.91549,117.144136,178.665761,95.266049,118.72575599999999,245.481471,95.776829,340.293271,316.782087,180.79913200000001,92.116502,92.572773,413.56307999999996,139.33795899999998,129.602732,55.050749,157.266834,136.36167,262.94870000000003,243.008446,115.179261,158.415332,119.34294200000001,312.90454600000004,139.199529,252.12762700000002,259.623985,254.095959,183.832708,132.182401,167.33839,443.086479,65.491257,129.857699,59.753483,211.45015999999998,77.910889,124.339759,161.066893,38.980169,133.684418,130.213885,227.25471000000002,287.59957,114.754891,160.712059,47.165508,105.524025,184.34100800000002,172.856579,104.82923500000001,228.08680900000002,348.489167,106.177815,187.249978,164.490952,81.002599,234.851434,181.098823,52.942608,169.464381,60.071526,183.851842,250.214501,60.126546,42.002193,272.792856,94.423579,120,100.0
MIMAT0004811,2.2874280000000002,1.135646,4.841724,,1.742203,0.829146,,3.10807,,2.33515,,,1.180704,1.7109,,1.60134,4.01874,0.664222,,0.679348,0.598339,,1.23045,,2.1926449999999997,1.97597,0.54803,0.882902,,0.950665,0.535615,0.933895,2.474743,0.7759240000000001,,0.768579,2.541252,2.363332,1.843081,4.052869,,1.190452,4.427851,0.553617,1.51242,1.575962,,0.793799,,2.769441,1.037499,2.505176,0.691478,0.887456,,1.7806739999999999,4.70201,,,,8.103729,0.632165,,2.675514,,1.990542,,,,1.0822349999999998,,,,0.643965,1.158669,2.259239,,3.613294,,1.148024,3.6523060000000003,1.853024,1.292188,5.051474,,,,1.769458,,3.0326769999999996,1.2616200000000002,,1.001381,1.014654,0.880832,,0.38638,1.1458970000000002,0.620599,1.156428,2.529551,3.292507,0.770803,3.160556,0.626618,0.525633,1.06392,1.935188,,,,0.506628,0.548428,,0.806368,0.807144,0.823651,2.210642,1.39536,4.1780349999999995,82,68.33333333333333
MIMAT0004813,1.524952,1.135646,,0.831223,0.580734,,,0.518012,0.653532,,0.517825,0.57044,,1.7109,,0.53378,2.296423,,0.520891,,,,0.24609,,1.315588,1.97597,1.09606,1.765804,0.400484,0.950665,1.07123,0.933895,,1.293206,,,,,,0.810574,0.794136,,,,1.890524,0.787981,,1.5875970000000001,2.218133,,2.074997,,1.382957,0.887456,,1.187116,2.351006,1.076673,0.651543,0.645106,1.473406,1.26433,,1.070206,2.235476,0.663514,,0.902472,,1.0822349999999998,,,,,,,0.697742,0.802954,0.906192,0.382675,,3.706049,,,0.999867,1.119463,0.417857,0.884729,,1.010892,1.2616200000000002,,,0.676436,,6.517837,1.15914,0.286474,,2.891069,0.948582,1.23469,,1.053519,0.358067,,0.53196,3.870375,1.173951,,,1.5198839999999998,2.1937130000000002,,,1.614287,0.823651,,1.39536,1.671214,72,60.0
MIMAT0004814,10.674662,14.763399,7.608424,14.130786999999998,23.810104,0.829146,8.433856,10.360233000000001,8.49592,24.519075,6.213898,17.683647,5.903519000000001,5.703,10.798626,27.22278,25.83475,2.656889,10.93872,12.228269000000001,10.770099,10.96967,13.042765000000001,19.049881,21.926458,12.514475000000001,15.344844,38.847707,10.012099,5.703991,14.997218,37.355807,1.649829,7.759239,9.092156999999998,6.9172080000000005,3.176565,11.22583,10.751307,15.400903000000001,15.882722,9.523617,27.305082,9.96511,10.208832000000001,10.243753,6.6226199999999995,12.700778999999999,15.526935,,16.599981000000003,7.515528,26.621914,18.636568,10.320044000000001,39.768383,32.914069,14.535088,23.455549,3.8706340000000004,12.523946,10.746801999999999,8.374228,11.237157999999999,6.706427999999999,7.962169000000001,,5.866064,4.09549,5.771921,22.102933,17.489245999999998,36.686728,14.81119,6.952014999999999,12.049273000000001,2.442097,19.672378,11.3274,3.8267469999999997,4.058118,24.706991000000002,5.168753,7.216391,9.998665,11.194628,16.714263,5.308372,6.59246,12.130707,12.195665,5.906085,8.511743,15.896241,4.404161,35.033377,22.796426,4.583589,3.102994,27.465158,13.280142,9.465956,1.541606,2.6337960000000002,5.818597,5.78196,11.437142999999999,20.319470999999997,8.80463,5.180546,12.783445,9.879244,14.807568,1.334923,12.901884,18.564303,11.531118000000001,30.212106,23.721118999999998,10.86289,118,98.33333333333333
MIMAT0004819,7.624758000000001,3.974761,4.841724,2.493669,2.903671,,1.807255,4.662105,4.574726,3.502725,7.249548000000001,2.281761,,3.4218,0.599924,3.73646,10.333899,1.992667,4.688021,2.038045,2.393356,,7.136607,2.241163,5.26235,1.9759710000000001,0.54803,4.414511,4.405324,2.851995,4.820535,2.801685,1.649828,2.8450539999999997,,4.611472,3.811879,2.363332,1.228721,6.0793040000000005,2.382408,7.1427119999999995,0.737975,4.4289380000000005,4.915362999999999,1.575962,2.20754,6.35039,4.436268,1.6616650000000002,1.556247,1.878882,5.1860859999999995,5.324734,3.225014,5.045243,3.5265069999999996,3.230019,1.303086,7.418717000000001,2.946811,3.792989,1.674845,3.745718,1.117738,1.990542,,1.804943,4.09549,1.803725,4.573021,11.966325999999999,2.559539,3.863789,,4.518479,5.233065,6.82511,4.53096,4.592096,2.8406830000000003,4.9413990000000005,1.292188,8.65967,0.999866,0.559731,2.924997,4.423643,2.996574,4.043569,4.205401,0.393739,3.504835,2.029307,2.642496,0.81473,4.6365609999999995,6.302434,5.585389999999999,2.023749,4.11052,5.761886,1.541606,3.1605570000000003,6.534732999999999,,11.171162,3.8703760000000003,1.173951,0.863424,5.326435,3.2930810000000004,2.193713,8.009537,4.0318380000000005,1.614287,3.294605,5.158165,4.18608,5.849247999999999,113,94.16666666666667
MIMAT0004909,12.199613,18.170338,9.683448,10.805895,12.19542,10.7789,45.181376,9.842220000000001,13.070647000000001,5.837875,5.696073,17.683647,16.529853,2.2812,11.998471,29.89168,14.926745,4.649556,15.10585,4.07609,8.376744,6.856044000000001,18.702830999999996,10.085231,15.34852,9.221193,12.056663,28.252877000000005,14.016938000000001,11.407983000000002,10.176684,18.677903,7.424229,22.50179,7.576796,19.983045,3.176565,35.449993000000006,9.215406,21.885492,31.765444,3.571356,11.069628000000002,15.501284,28.735969,25.215393999999996,19.132011,31.751952999999997,23.290401,2.769441,28.531218,8.768117,19.361390999999998,31.948400000000003,7.095028999999999,53.71699400000001,32.326319,26.916828,8.47006,8.063822,31.67821,20.861439,6.699382,36.922088,5.58869,9.289197,,18.049426,4.914589,45.453889000000004,44.205867999999995,14.727784999999999,17.063595,5.151719,17.380039,22.215846000000003,1.395484,10.438405,22.201702,15.689660000000002,15.420845000000002,30.883739999999996,20.675014,16.597702,7.498999,19.030869,16.296405,20.34876,12.585606000000002,3.0326769999999996,29.437814,17.324519,6.508979,17.925547,19.378308,45.62486199999999,17.000723999999998,4.870062,6.2059880000000005,1.734641,18.655437,12.346898000000001,6.937229,15.802781,6.803283,8.410124,11.171163,3.870375,3.521852,10.361093,8.522298,27.104589999999998,13.162281,25.363532999999997,4.838207,12.107154,15.649375,32.422746,10.465199,5.849248,119,99.16666666666667
MIMAT0004911,13.724565,11.356461,35.967093,13.299564,1.742203,16.582923,26.506406,6.734151,15.684776000000001,26.854225,20.195167,13.690566,7.674575000000001,17.109,24.596867,19.21608,32.724018,7.970668,10.417829,22.418493,31.711956,51.420332,412.938816,97.49057,30.258512999999997,7.245222,31.785751,45.028023000000005,9.611616,34.223948,42.313579,29.884644,136.935788,19.398095,15.911273,13.834417,92.755715,28.359993,22.424154,74.167502,30.971308,22.618589,14.759503,53.14726,25.333025,43.338958,17.660317,9.128686,22.181334,7.754437,9.337488,15.031057999999998,33.190957,30.173489,13.545057,27.600445,27.036559,21.533462,18.243205,49.35059,11.787242,27.815254,13.398764,45.483732,10.059642,42.4649,4.197659,26.622904000000002,15.562863,45.093143,11.432551,26.69411,9.384976,3.219824,13.904032,21.839306999999998,27.560809,34.928508,65.698915,39.032815,29.624254,14.824196,55.564098,15.876062,66.991058,31.904692,4.596423000000001,39.81279,7.7910900000000005,91.991204,39.951316999999996,6.693565,24.033154,19.954855000000002,31.709958,32.589187,10.045882,19.766727,4.3441920000000005,52.328351,54.38534,37.863821,30.832127,38.453433000000004,28.466365,18.922778,43.886714,19.835673,17.60926,43.171220000000005,59.656083,23.811509,31.260418,68.081063,20.965561,8.87858,23.062236000000002,42.002195,58.605115,33.424276,120,100.0
MIMAT0004919,0.762476,,,,,0.829146,,,0.653532,,,,,,,,,,,,,,,,,0.658657,,,,,,,,0.258641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499933,,,,,,,,,,,0.81473,,,,,,,,,0.179034,,,,,,,,,,,,,,,,8,6.666666666666667
MIMAT0004921,18.29942,4.542584,5.533399,10.805895999999999,31.940385,3.316584,6.024183,6.216139,24.834231,9.3406,2.071299,13.690565999999999,2.361408,2.8515,7.199084,12.81072,8.037478,3.985334,17.710307,13.586965000000001,9.573421,6.170439,4.183529,10.085232,13.155874,17.783727,12.604694000000002,10.594828999999999,6.407743,6.654656,15.532833,10.272846,,5.6901079999999995,8.334477,2.305736,0.635313,7.6808309999999995,6.143604,4.458156,3.176544,11.904520999999999,7.379752,13.840432,10.965041000000001,11.031735000000001,8.094313,8.731786999999999,26.617602,1.661665,14.006234000000001,5.636646000000001,9.680696,8.874554999999999,5.160021,6.232359000000001,15.869284,4.306693,22.152463,30.319969000000004,14.734051,9.482472,8.374227,5.88613,5.58869,3.31757,4.722366,7.671006,2.457294,9.740118999999998,16.767743,7.363892,7.678617,17.387049,8.110685,10.919654000000001,2.442097,3.613294,10.874303,4.9747699999999995,2.43487,32.119088,6.460941,2.164918,2.9996,4.477852,5.849992,10.616745,7.191775,2.021785,5.046482,5.906086,6.508979,9.131883,4.404161,32.589187,15.068824000000001,3.151217,0.620599,6.6494599999999995,5.059102,1.6462530000000002,1.541606,3.1605559999999997,13.785598,3.153797,5.5855820000000005,8.708344,6.456728,3.453697,4.261149,9.119301,15.355996,,14.514619,9.685723,5.76556,13.263850000000001,11.860559,7.520462,118,98.33333333333333
MIMAT0004926,24.399227,55.078836,27.666996,101.409171,17.422027,49.748769,36.145101000000004,10.878243,20.259503000000002,74.724802,4.660424,70.73459,23.023723,62.733003,48.593810000000005,89.14126,87.264044,49.15245099999999,63.548749,67.25548,147.789677,67.874838,37.405662,145.675565,37.274978999999995,56.644462000000004,65.215591,176.58048300000002,25.630972999999997,86.510535,59.453255,39.223596,12.373716,78.368305,92.43691799999999,26.131674,14.612201,33.086659,144.681881,59.171885,39.706804000000005,49.998987,26.567108,119.581332,14.74609,48.066845,33.113096000000006,34.133349,63.216804,13.293320999999999,22.824974,68.892348,13.138086999999999,78.983545,19.995085,48.078193000000006,50.546609000000004,24.763482,94.473742,20.32083,9.577133,63.216481,27.634950000000003,49.22945300000001,36.885355999999994,46.445985,4.722366,74.00264499999999,46.688590999999995,134.557942,28.962464999999998,42.342380999999996,45.218525,1.28793,135.564313,30.499721,2.7909680000000003,63.433384,82.91656,135.08414800000003,31.653313,27.177690000000002,65.255511,7.9380310000000005,13.498198,32.464425000000006,26.742818,143.32605,54.537621,17.18517,32.381594,29.136691,51.070451,13.190498,81.036563,45.624861,34.774209,17.47493,1.8617970000000001,138.193104,29.722223,31.278809,30.061326,13.695743,14.054148999999999,145.60027,9.043322,33.381988,34.631546,103.610927,63.917229999999996,26.597960999999998,24.679279,20.023842,16.127355,35.514317,67.53940800000001,44.949716,36.977037,71.026586,120,100.0
MIMAT0004927,70.910251,80.63087399999999,71.242511,82.291049,51.685348,63.015106,103.013537,25.382565,122.21056,131.935979,15.016921,80.432074,37.782520999999996,65.014202,84.589225,93.94528,74.633721,37.860673,106.261843,150.135971,191.468408,76.102092,52.417145,203.945789,99.984652,94.846541,154.544512,240.14945600000001,64.8784,96.967854,146.222871,98.058993,28.872005,98.54232200000001,118.198025,69.94066,13.976888,99.850813,92.768424,49.039714,93.70806,97.61707200000001,66.417772,145.601343,41.96964,110.317351,50.037567,57.947315,168.578143,24.924975000000003,54.98744000000001,75.781583,38.031304999999996,105.60721300000002,59.985254999999995,92.298259,63.477136,40.913579,104.246889,175.146206,25.047889,154.880376,90.441656,59.396404,43.591784,86.920346,15.216514,123.187332,84.367103,161.253084,70.119652,127.02714399999999,76.786175,15.455156,142.516328,78.320272,8.372904,41.753619,160.849065,190.571968,27.595197000000002,51.267006,95.621936,35.360322,25.496596,98.512737,56.828487,282.228452,88.099234,26.283201,91.677762,57.879644,104.644358,56.48238500000001,97.772374,110.803235,62.207195000000006,38.387551,12.411977,129.23079,88.85047,18.520348,32.373737,30.552044000000002,97.304837,154.010393,37.769171,61.442208,98.611861,113.108597,94.81056099999999,55.475747,89.942261,21.358765000000002,37.899282,73.450063,69.186709,43.475955,134.652228,125.341032,120,100.0
MIMAT0004928,3.049904,2.8391149999999996,0.691675,,0.580734,0.829146,,0.518012,,3.502725,1.553475,,0.590352,1.7109,,,1.148211,3.9853330000000002,,,1.196678,,,,0.877058,,,,1.601936,0.950665,0.535615,,,1.034565,1.51536,2.305736,,0.590833,3.071802,1.621148,,,,5.536173,0.378105,,0.735847,1.587596,,6.092771000000001,1.037498,,3.8031309999999996,0.887456,14.19006,,0.587751,0.538337,1.954629,,0.736703,0.632165,,3.210616,3.3532139999999995,2.654056,0.524707,,,1.0822349999999998,0.76217,1.840973,,1.28793,,2.635779,0.348871,1.605908,0.453096,,0.811624,,,0.721639,,,0.835713,,1.797944,7.076246,,,1.001382,3.720397,2.642497,,0.38638,0.286474,,0.578214,0.316194,1.6462530000000002,,0.526759,4.7443930000000005,,,0.483797,2.934876,,4.261149,1.013256,0.548428,,0.806368,1.614288,,2.210643,1.39536,1.671214,74,61.66666666666667
MIMAT0004929,6.862283,23.848568,50.492266,49.042139999999996,16.841294,15.753775999999998,32.530591,14.504324,10.456518,9.3406,58.514207,70.734589,11.807037999999999,14.257501000000001,53.993123,68.85762,6.889266,71.736011,5.208914,93.75006499999999,53.850489,89.81418000000001,11.812314,4.4823249999999994,14.471462,17.12507,7.124392,14.126438,32.839684,10.457317000000002,29.994436,65.372662,28.872003,20.174018,83.344762,24.594518000000004,13.976888,30.723327,37.783166,40.528689,27.794763,323.802971,53.872192999999996,17.162136,17.014719,7.091829000000001,82.414814,68.66359899999999,26.617601,23.263312000000003,3.112497,312.52074600000003,1.728696,25.736211,43.215185,13.651833,43.493594,22.071799,20.849377,31.61018,45.675558,39.194217,1.674846,39.597604,43.591784,119.43253499999999,25.710664,15.342012,68.804239,34.270789,120.422882,51.547247,118.591981,9.015508,34.76008,44.431693,13.257098000000001,63.031907000000004,18.123839,37.11944,187.48501100000001,32.119089,34.242990999999996,6.494752999999999,1.999734,41.979859999999995,61.842766,22.118216999999998,37.756814999999996,38.41391,33.643215000000005,28.742953,33.546278,7.102576000000001,29.067463,23.627160999999997,42.115431,15.469611000000002,11.791377,11.853384,37.310873,51.033846000000004,97.121204,12.115466000000001,16.113036,26.807270000000003,52.132096,18.384283999999997,7.63068,18.131913,37.285051,6.079534999999999,35.099418,64.07629299999999,11.289149,63.764341,66.715756,50.107881,4.88376,46.793986000000004,120,100.0
MIMAT0004945,22.874275,37.476322,71.242512,11.637118000000001,16.260559,4.14573,13.253204,22.274497,13.070648,59.546327,23.302117,25.09937,5.903519,31.366501,16.79786,12.27694,51.095394999999996,23.247782,15.626741,10.869572,16.155147,9.598461,34.944763,13.446975,40.344684,19.101039,7.672423,41.496413,8.00968,4.753325,11.247912000000001,22.413483,8.249144,10.862933,12.880555,26.131676,169.628603,17.724997,27.031858,30.396518,16.676858,58.332152,11.807603,28.788096999999997,31.760809000000002,11.031735000000001,18.396164,26.592261,63.216803,18.278315,22.824974,38.830232,8.643478,11.536922,27.090115,19.587411,18.220289,27.993502,11.727774,44.512294999999995,16.944159,23.390097,7.536805,43.343322,34.649879999999996,29.19462,10.494148,3.609886,41.774002,15.872785,22.865104,78.24135700000001,9.384977,32.842203000000005,6.952016,22.968926,27.909679999999998,25.293058,30.357429000000003,21.047106,19.478963,19.147917999999997,65.901604,39.690156,30.995860999999998,11.194628999999999,21.72854,15.040388,18.578751999999998,18.196063,21.027009,4.331129,3.004144,15.896241,22.020805,17.924053,16.227964,16.901981,36.615328,8.673207999999999,31.619385,33.748188,10.791245,33.18584,37.597085,11.038287,24.736147,27.576425,7.630679,12.951366,17.044595,8.865987,32.357275,,35.48018,24.214306,30.475098,72.214297,31.395597,12.534104,119,99.16666666666667
MIMAT0004946,32.023985,34.637206,33.892068,8.312228,4.645874,2.487438,8.433856,22.274496,7.188856,54.87602699999999,12.427797,59.896224999999994,8.264925999999999,14.257501000000001,17.997709,19.21608,47.076655,16.605558000000002,8.334262,10.869572,9.57342,6.17044,57.092850999999996,8.964649999999999,25.434693,19.759698,6.028332000000001,91.82185000000001,6.808227,2.851995,7.498609,13.074532,6.599314,13.190706,21.215031,19.983047,79.414138,15.952497,36.247265,22.290779999999998,22.23581,107.140689,25.829133,23.251925999999997,19.28335,9.455773,11.773546,27.782958,55.453337000000005,14.401097,6.224992,45.719467,5.531826,10.649467000000001,32.250137,23.742318,16.457036,22.071801,7.166973,23.223806999999997,21.364374,27.815252,6.699382,29.965754,31.296665,22.559479,7.87061,3.158649,54.879572,15.872786,22.865104,46.944815,11.944516,7.727578,8.110685,19.580068,19.536776,44.965438,23.56099,29.465948,51.538087,6.794423,62.025039,20.205897,11.498465,7.836239,22.564254000000002,25.657132999999998,22.773954,21.228739,27.755651999999998,0.787478,2.5034539999999996,9.808319000000001,40.518282,16.294593,10.432262000000001,19.48025,27.306346,8.673208,27.192669999999996,27.163176,16.186867,47.408343,36.164816,10.512656,26.066048,34.833377999999996,8.217654,18.131911,34.08919,9.625929,38.38999,2.669846,12.095516,52.46433,21.414934000000002,117.164013,19.535038999999998,11.698497,120,100.0
