accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0003233,hsa-miR-551b-3p,ERBB4,,-0.1871842937500379,0.0203206805796062,0.1953688434917931,0
MIMAT0003247,hsa-miR-582-5p,RBMS3,,0.0747994583220035,0.7915895082692664,0.9999999999999992,0
MIMAT0003247,hsa-miR-582-5p,FOXP1,,0.1821509186082811,0.9767688235493824,0.9999999999999992,0
MIMAT0003247,hsa-miR-582-5p,RBFOX2,,-0.0648887037235356,0.2406782151779982,0.6213382730709859,0
MIMAT0003247,hsa-miR-582-5p,GSK3B,,-0.0474007709422167,0.3035897769310262,0.6901189734740966,0
MIMAT0003247,hsa-miR-582-5p,HMGB1,,0.1091433136054119,0.8823150647479889,0.9999999999999992,0
MIMAT0003247,hsa-miR-582-5p,TENT4B,,-0.0414487620488131,0.326539399560188,0.7111475066369987,0
MIMAT0003247,hsa-miR-582-5p,NSD1,,-0.0556169045722009,0.273140288920379,0.6567582950811596,0
MIMAT0003247,hsa-miR-582-5p,GOLGB1,,-0.1460013196699312,0.05578649471963,0.3146914494287963,0
MIMAT0003247,hsa-miR-582-5p,SHANK2,,0.0562697503551414,0.7292135905504395,0.9827161055802496,0
MIMAT0003247,hsa-miR-582-5p,C6orf141,,0.0516928847066548,0.7125041454173802,0.9752859604736864,0
MIMAT0003247,hsa-miR-582-5p,AKT3,,0.1164496302400217,0.8973514927059487,0.9999999999999992,0
MIMAT0003247,hsa-miR-582-5p,KCNQ3,,0.1454665417413523,0.9435476691084504,0.9999999999999992,0
MIMAT0003247,hsa-miR-582-5p,MTMR2,,0.0757717818285105,0.7946133921233733,0.9999999999999992,0
MIMAT0003247,hsa-miR-582-5p,NFASC,,-0.1309303053190725,0.0770206430166876,0.3672955927665949,0
