accession_id,is_expressed,64efe402-841b-49bc-a370-02a24880dd19,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,03589e93-5465-4e5b-91aa-be97a386e097,84d88e83-f246-45c8-a27c-5f146cb5a4b4,308d2039-4905-49de-861a-c70f97669068,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,f041b9ca-ace6-4425-a928-1ffbf2737243,29cea98e-c370-473d-af6d-393e87c1bd31,7c3c4540-a63e-4737-a23d-a9c999c53f39,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,d4a3af62-0505-49f6-9f34-168bec5cb0d0,485f5497-8ed6-4c98-a733-710988850a13,c5b7ba42-889d-4b7a-a810-298ae179e9c2,5ec7ec6c-20c8-48af-964c-54125c9313c2,c42db931-0c5e-42bc-9590-2edbe16d7e56,6c67482e-8a8a-4a5c-b8be-d573afb35d54,f3533714-4d93-4e83-9f58-3c9dda0effba,27c8aced-b610-4c85-b7ed-3b111b55ef79,8c9b3702-7326-45fc-8457-168dd4921afb,ea6c109d-9823-4fa7-987d-78f2ed377312,3b8748ee-d541-4219-ba20-437311ae376a,5074a94f-c14e-441f-b006-cd8895a550e5,3f0c486c-70c8-4537-a4cc-1ea2e302706d,5e01bf11-33c4-4d86-a97e-54ef83a86a04,3e75bf39-6c1e-460b-956e-3e999daa919c,1c73346e-7c14-4b9e-b43d-4478181e0a4a,4be7af1f-00a3-400a-9584-04756550a692,86723871-7176-4e6c-b9b2-dcf4acf99075,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,82bf32b4-0410-4426-9591-33210d995b98,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,cd746011-8fd7-473d-84e7-f39ec60b6717,12c76136-cc83-42c0-886b-4b4ea167a0d7,268512d6-01f2-4afa-bfbc-55698afe6a1f,7734be37-d611-4651-83e4-7a9e78daf8a2,38a63af6-4f43-4eea-aff2-a42b4118482a,803da4bd-a731-423b-b689-9c876dec117f,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,42a6d971-d671-4860-835f-15d184d416b0,bf370830-8f1c-4ca5-a838-aba83f5a964f,3a587350-9c2f-43ea-a607-1eec5356f34b,80a3007d-3d24-48c8-bdb4-38605dcd408f,8790fe0b-8d3a-4f2c-8201-1231da243697,f52a43ab-8cf4-4611-a13a-195778748214,c786cbe6-bedd-4ff1-9c19-8026aaabc738,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,85fb34fe-c751-4806-87a9-419e9ed39dfc,15a6e18f-00b4-4369-8588-294605e0e952,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,cea36b7b-8225-4b98-8371-66ee50eb0641,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852
MIMAT0021082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119348,0.0,0.0,0.312499,0.0,0.0,0.0,0.395909,0.444101,0.0,0.0,0.472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352226,0.0,0.0,0.600021,0.0,0.0,0.0
MIMAT0021083,0,0.0,0.465242,0.0,0.381244,0.0,0.564824,0.0,1.138418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.859428,0.0,0.0,0.39033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544137,0.0,0.0,0.0,0.395386,0.0,0.287625,0.0,0.307216,0.876339,0.0,0.0,0.0,0.694542,0.600021,0.0,2.746732,0.0
MIMAT0021086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248718,0.0,0.0
MIMAT0021116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021117,0,0.0,0.0,2.58833,0.0,0.0,0.0,1.5266699999999995,0.0,0.0,0.345893,0.0,0.624998,2.080218,0.0,0.431996,0.395909,0.444101,0.5178,0.0,0.472148,0.850881,0.553037,0.7686270000000001,0.385534,0.31178,0.924298,1.107804,0.0,1.074677,0.504087,0.0,0.0,0.960822,0.860455,0.620609,0.0,0.429038,0.0,1.088274,0.918412,0.70602,0.496811,0.395386,0.0,0.287625,0.494122,0.614432,0.292113,0.293147,1.761129,0.0,1.041813,0.0,0.248718,0.686683,1.09446
MIMAT0021118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.0,0.0,0.480411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559674,0.0,0.0,0.312499,0.0,0.472607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.0,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.7461530000000001,0.0,0.0
MIMAT0021122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0021124,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.0,0.937497,0.0,0.0,0.0,0.0,0.0,0.0,0.68691,0.0,0.850881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537339,0.0,0.0,0.597857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496811,0.0,0.0,0.0,0.247061,0.0,0.0,0.0,0.704452,0.378003,0.347271,0.0,0.0,0.0,1.09446
MIMAT0021129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494122,0.0,0.8763400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.0
MIMAT0022259,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022270,0,0.0,0.0,0.431388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312499,0.693406,0.0,0.0,0.0,0.888202,0.0,0.0,0.0,1.701762,0.0,0.256209,0.385534,0.0,0.0,0.0,0.929714,1.612016,0.504087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70602,0.0,0.0,0.632263,0.0,0.0,0.0,0.584227,0.0,0.704452,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0022271,0,0.541832,0.0,0.862776,0.0,0.555443,0.0,1.5266699999999995,0.0,0.559674,0.0,0.710434,1.562496,1.386812,0.945214,0.0,0.791819,1.332303,0.0,0.91588,0.0,0.0,0.0,0.512418,0.385534,0.623561,0.0,0.738536,0.309905,0.537339,0.252043,0.39033,0.0,0.0,0.0,0.0,0.337046,0.0,0.703174,0.0,1.377618,0.0,0.0,0.0,0.632262,0.0,0.0,0.307216,0.584226,0.0,0.704451,0.0,0.694542,0.0,0.0,0.0,0.0
MIMAT0022272,1,7.043821,4.65242,4.313883000000001,3.049949,11.664296,1.694472,5.59779,5.692089999999999,1.679022,4.496605,2.841736,9.374981,3.46703,8.506926,2.159982,7.52228,3.552807,6.213606,9.1588,5.665778,5.956164,2.765185,1.537254,6.16854,4.364925,4.621491,2.215607,8.987236,8.060079,3.528606,3.12264,13.152852,0.960821,9.89523,3.4133530000000003,6.740912,4.719414,6.328566,2.720686,10.102541,2.824079,8.445782999999999,7.116955,8.851674000000001,3.73912,5.929456,3.072157,5.842268,6.449226,14.793478,6.426043,3.819981,0.600021,6.2179400000000005,5.493464,5.472299
MIMAT0022273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.0,0.0,0.0
MIMAT0022275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022276,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.22897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252043,0.0,0.0,0.480411,0.0,0.0,0.0,0.0,0.703174,0.0,0.459206,0.0,0.0,0.0,0.0,0.0,0.247061,0.0,0.0,0.0,0.352226,0.756005,0.0,0.0,0.0,0.0,0.0
MIMAT0022277,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309905,0.537339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316131,0.0,0.247061,0.0,0.0,0.0,0.0,0.378003,0.347271,0.0,0.0,0.0,0.0
MIMAT0022278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352226,0.0,0.0,0.0,0.0,0.0,0.36482
MIMAT0022280,0,0.0,0.0,0.0,0.0,0.0,0.0,1.01778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310305,0.0,0.0,0.0,0.544137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022282,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248718,0.0,0.0
MIMAT0022285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248718,0.0,0.0
MIMAT0022287,1,1.625497,0.465242,0.431388,2.668705,1.666328,2.541707,1.01778,1.138418,1.119348,1.383571,1.065651,2.187495,2.773623,1.417821,3.023975,1.187728,4.885109,1.294501,0.68691,3.3050370000000004,1.701761,2.212147,1.2810450000000002,1.156601,0.623561,1.848596,1.477071,0.619809,1.074677,1.512259,3.51297,0.0,1.921642,0.860455,0.930914,1.685228,1.71615,1.054761,1.6324109999999998,4.132857,1.41204,2.980864,1.186159,2.212919,1.438123,2.964729,0.307216,0.292113,2.052027,1.408903,3.402023,1.736355,0.0,2.984611,5.493464,0.72964
MIMAT0022290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.0,0.0,0.0
MIMAT0022292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22897,0.0,0.0,0.553037,0.0,0.0,0.0,0.0,0.369268,0.0,0.0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.0,0.0,0.0,0.0,0.553037,0.0,0.0,0.31178,0.0,0.0,0.0,0.0,0.504087,0.0,0.0,0.0,0.0,0.310305,0.0,0.429038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022296,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,1.138418,0.0,0.345893,0.0,0.312499,0.0,0.472607,0.431996,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31178,0.0,0.0,0.0,0.0,0.0,0.39033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459206,0.0,0.496811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378003,0.0,0.0,0.248718,0.0,0.0
MIMAT0022302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022468,0,0.0,0.465242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345893,0.0,0.937498,0.0,0.0,0.431996,0.791818,1.332303,0.0,0.45794,0.0,0.0,0.0,0.0,0.0,0.31178,0.0,0.369268,0.0,0.0,0.504086,0.0,0.597857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459206,0.0,0.0,0.0,0.0,0.287625,0.494122,0.0,0.0,0.0,0.0,0.378003,0.694542,0.0,0.497436,0.686683,0.0
MIMAT0022469,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022471,0,0.0,0.0,0.431388,0.0,1.110886,0.564824,0.0,0.0,0.559674,0.691786,0.0,0.312499,0.0,0.472607,0.0,0.395909,0.444101,1.294502,2.2897,0.472148,0.0,0.0,0.256209,1.156602,0.935341,0.924298,0.369268,0.0,1.612016,0.252043,0.0,1.793571,0.480411,0.430227,0.0,0.337046,0.0,0.0,0.544137,0.459206,0.0,0.0,0.395386,0.316131,0.57525,0.247061,0.0,0.292113,0.586293,0.704452,0.378003,0.0,1.200042,0.0,0.0,0.0
MIMAT0022472,1,22.215129,111.192838,17.686922,16.393474,39.436427,27.393958,84.475747,120.672305,141.037803,72.637467,20.957807,35.937431,34.67029,47.733307,6.04795,4.750913,14.211225,69.126374,3.43455,26.440299,17.017612,13.825921,23.827433,17.73455,23.695307,133.09893,95.640351,73.447401,9.672096,59.734265,32.787718,10.163568,48.041055,25.813646,44.994181,25.615464,10.296903,36.565051,14.691702,64.288896,12.708356,21.362861,64.447994,148.26556,43.718954,199.872073,56.527688,3.5053620000000003,37.815917,40.153726,4.914034,10.418128,37.201331,118.88699,4.806781,194.084156
MIMAT0022473,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.50889,0.0,0.0,0.345893,0.710434,0.0,0.693406,0.472607,0.0,0.0,0.0,0.0,0.22897,0.0,0.0,0.0,0.0,0.385534,0.0,0.0,0.369268,0.61981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337046,0.429038,0.0,0.0,0.0,0.0,0.496811,0.0,0.0,1.725748,0.247061,0.307216,0.876339,0.293147,0.0,1.134008,0.347271,0.600021,0.0,0.686683,0.36482
MIMAT0022474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309905,0.0,0.0,0.0,0.597857,0.480411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022482,0,0.0,0.0,0.0,0.0,0.555443,0.0,0.0,0.0,0.0,0.0,0.355217,0.0,0.0,0.0,0.0,0.395909,0.0,0.0,0.0,1.416445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309905,0.0,0.0,0.0,0.0,0.0,0.0,0.310305,0.0,0.0,0.0,0.544137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22897,0.0,0.0,0.0,0.256209,0.0,0.31178,0.0,0.0,0.61981,0.0,0.0,0.0,0.0,0.0,0.430227,0.310305,0.674091,0.858076,0.351587,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.247061,0.0,0.584226,0.293147,0.0,0.0,0.347271,0.0,0.0,0.686683,0.0
MIMAT0022487,0,0.541832,0.930484,0.862777,0.0,0.0,0.0,0.0,0.0,0.0,0.691786,0.0,0.312499,0.0,0.0,0.0,0.395909,0.0,0.0,0.22897,0.0,0.0,0.0,0.256209,1.542136,1.247121,0.0,0.738536,0.929715,0.0,0.0,0.78066,0.597857,0.480411,0.0,0.930915,0.0,0.429038,0.351587,1.088274,0.0,0.0,0.496811,0.395386,0.0,0.287625,0.0,0.614432,2.0447930000000003,0.293147,0.0,1.890015,0.0,0.0,0.0,2.060049,0.72964
MIMAT0022488,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444101,0.2589,0.0,0.472148,0.0,0.0,0.0,0.385534,0.0,0.462149,0.0,0.0,0.537339,0.0,0.0,0.0,0.0,0.0,0.0,0.337046,0.0,0.0,0.0,0.0,0.0,0.0,0.395386,0.316131,0.0,0.247061,0.0,0.0,0.0,0.352226,0.0,0.0,0.0,0.0,0.686683,0.0
MIMAT0022489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345893,0.0,0.0,0.0,0.472607,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.553037,0.0,0.0,0.0,0.0,0.0,0.0,0.537339,0.0,0.0,0.0,0.0,0.0,0.0,0.674091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287625,0.494121,0.0,0.584226,0.0,0.352226,0.0,0.347271,0.0,0.0,0.0,0.0
MIMAT0022491,0,0.541832,1.395726,0.431388,0.381244,0.555443,0.847236,1.52667,0.0,0.559674,5.8801760000000005,0.0,0.624998,0.693406,6.616498,0.863993,0.0,1.332302,0.2589,0.22897,0.944296,0.0,0.0,0.0,0.771067,0.623561,0.924298,0.0,0.0,0.0,0.75613,0.78066,1.195714,0.0,1.7209090000000002,0.310305,0.0,1.71615,0.0,1.632411,1.377619,0.0,0.0,8.698502000000001,7.271019,0.575249,0.741182,3.072158,0.584226,0.0,1.056677,0.756005,0.694542,1.200042,0.248718,2.060049,0.36482
MIMAT0022492,0,0.0,0.0,0.0,0.0,0.0,0.282412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431996,0.0,0.444101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619809,0.537339,0.504086,0.0,0.0,0.0,0.0,0.0,0.674092,0.0,0.351587,0.0,0.459206,0.0,0.0,0.0,0.632263,0.862874,0.0,0.0,0.292113,0.293147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0022496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462149,0.0,0.309905,0.0,0.0,0.0,0.0,0.480411,0.430227,0.0,0.0,0.0,0.0,1.088274,0.0,0.0,0.0,0.395386,0.0,0.287625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686683,0.0
