file_id,data_format,data_type,sample_type,tissue_type,created_datetime,updated_datetime,case_id
8336ea51-7b0f-4fc5-b684-94c03d640da9,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:47:55.096122-06:00,2024-07-30T12:48:39.278392-05:00,e0674b82-2fba-421e-be62-58efd0348d44
24aebca3-ce88-4756-9978-7e9a0acb3e2d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:34:57.516354-05:00,2024-07-29T17:15:46.671790-05:00,e0674b82-2fba-421e-be62-58efd0348d44
bed8e60b-6543-49c5-a6b1-73cd862560d0,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:36:40.044692-05:00,5202458b-c38a-47c0-a0ba-5f1a59a762a0
3ca2ec6c-4134-4595-9c5e-68c886d3aa1c,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:45:12.788517-06:00,2024-07-30T13:04:48.085526-05:00,5202458b-c38a-47c0-a0ba-5f1a59a762a0
5adb3ab1-9f7d-4013-9903-2c36c92db206,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:41:10.274773-05:00,2024-07-29T23:25:31.323620-05:00,a8de1beb-6296-44eb-bd63-c603f70faaf3
d2436cea-20c9-4c32-98d3-61eb445865be,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:42:02.364855-06:00,2024-07-30T13:12:33.046218-05:00,a8de1beb-6296-44eb-bd63-c603f70faaf3
140633c2-a8e9-4a2d-a044-082cd099ff98,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:46:13.675228-06:00,2024-07-30T13:02:11.921521-05:00,52df074f-a402-4b78-9472-f8eb268efded
f21ae46e-21a4-4c29-bd44-e617a2e16000,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:42:15.903624-05:00,52df074f-a402-4b78-9472-f8eb268efded
3b5cf0e5-b6b0-4bc7-a5b5-3308bb828086,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:34:57.516354-05:00,2024-07-29T17:32:34.303619-05:00,e610a644-0504-445a-bba1-4bae360de4c1
0bee0323-d4e5-4f61-97a3-d12e0d21c18d,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:35:35.271991-06:00,2024-07-30T12:43:36.137900-05:00,e610a644-0504-445a-bba1-4bae360de4c1
363361ea-2d44-4236-85be-914aec7ca34c,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:31:12.037302-05:00,2024-07-29T17:32:10.659350-05:00,e6fa354e-ada7-41e0-8c8b-38520a5e6601
b2646119-db5e-4591-827d-ad38195b822e,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:50:38.132666-06:00,2024-07-30T12:50:26.031201-05:00,e6fa354e-ada7-41e0-8c8b-38520a5e6601
231aa983-3ef3-476b-bdb3-bab9d66f71e6,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:39:20.298872-06:00,2024-07-30T13:03:05.880177-05:00,54254f5a-50e8-4150-a9b7-56a0470d2a56
aa33f06e-e162-4e69-945c-d897fdc66419,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:29:51.335415-05:00,2024-07-29T23:34:50.113890-05:00,54254f5a-50e8-4150-a9b7-56a0470d2a56
3dbb5fc3-d17f-444f-85f9-55edc5a1cf59,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:34:57.516354-05:00,2024-07-29T17:32:43.061252-05:00,eba5208b-404a-45df-9133-31ff122e7fc0
e9c3fdc0-ea70-491c-8370-c86f37ff815f,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:48:05.948570-06:00,2024-07-30T12:52:40.216246-05:00,eba5208b-404a-45df-9133-31ff122e7fc0
a07bd14d-1214-43ad-bde8-98f52ee68a0c,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:51:22.741993-05:00,2024-07-29T23:33:48.374632-05:00,54775a66-08cc-4f38-98f2-e7b2b5cec994
8be349eb-2407-4f51-809a-ceb5542e0cf1,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:37:47.124664-06:00,2024-07-30T13:08:36.539939-05:00,54775a66-08cc-4f38-98f2-e7b2b5cec994
e48ef868-f69b-4bdd-b663-226aa313a251,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:32:47.609868-05:00,2024-07-29T17:45:12.047556-05:00,ee6d81bf-0470-4652-aff0-d85f6ab67626
2157c1f3-890e-4f10-a48d-dbe80e021ecc,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:33:02.310525-06:00,2024-07-30T12:43:14.871543-05:00,ee6d81bf-0470-4652-aff0-d85f6ab67626
fbabd22f-6e1d-4d94-92a8-5bf0ff94b933,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:37:15.602852-05:00,2024-07-29T23:43:21.414274-05:00,abab925c-bef3-4072-b9c4-40f808744593
a14f02d4-6d07-409d-af7a-5d5f23640ad6,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:55:10.604044-06:00,2024-07-30T13:09:23.399048-05:00,abab925c-bef3-4072-b9c4-40f808744593
e11af3a4-2632-4e36-90eb-6877a8a77ab3,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:31:12.037302-05:00,2024-07-29T17:45:03.329413-05:00,efc865fd-7c74-4361-9d7a-eef923dbcd24
00fb4b52-e6a4-4ad9-bbed-584e25851aca,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:32:40.230691-06:00,2024-07-30T09:17:51.447615-05:00,efc865fd-7c74-4361-9d7a-eef923dbcd24
e1c171f8-ed60-4a53-873e-d9ceeb6bd76d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:29:32.212662-05:00,2024-07-29T17:45:05.738231-05:00,f0ece8e2-a6b0-4ed9-a613-d2fbb20e51b1
5a1259f8-620d-42be-900f-65aacb6a6b43,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:38:44.984247-06:00,2024-07-30T12:45:39.420744-05:00,f0ece8e2-a6b0-4ed9-a613-d2fbb20e51b1
6ba628d3-3eca-45b9-ab6f-f5a70ce95b33,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:27:25.757353-05:00,54e90433-5218-4d83-848f-f995ecba2a63
a9e3a464-50ea-49a0-9482-1513ed167bf4,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:27:02.255914-06:00,2024-07-30T13:09:40.259708-05:00,54e90433-5218-4d83-848f-f995ecba2a63
bb642fb4-07dd-44b3-b5b5-3f3d6976d677,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:51:44.225673-06:00,2024-07-30T12:51:18.858073-05:00,f3f6ba92-c68f-4313-99f4-0281272e02b6
ef41c4f0-e121-4882-8a4f-4c1f933a677a,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:34:57.516354-05:00,2024-07-29T17:45:59.715650-05:00,f3f6ba92-c68f-4313-99f4-0281272e02b6
41921c42-5cea-428e-9985-ebaa530359e3,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:49:30.029218-05:00,2024-07-29T17:33:01.413316-05:00,f435ec00-0db8-46b4-96bf-890a9d931df3
2fa3c211-314a-4a2d-a15a-02335262bbc4,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:46:30.211260-06:00,2024-07-30T12:44:08.420377-05:00,f435ec00-0db8-46b4-96bf-890a9d931df3
26740692-4bc5-4993-952c-886edec4def1,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:28:36.812626-05:00,2024-07-29T23:19:45.695614-05:00,adbaba9c-5efc-4130-82f6-8055eab13795
4c37a5fe-812f-42ac-aa56-259b31df6894,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:48:40.650163-06:00,2024-07-30T13:05:12.788272-05:00,adbaba9c-5efc-4130-82f6-8055eab13795
b8fdd0e8-0654-485a-a921-d877a8b44e83,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T12:31:12.037302-05:00,2024-07-29T17:41:51.649702-05:00,f661a921-2e59-424b-a145-e22664b73728
9a764e34-3125-4e05-876a-0b7ca4ce4e62,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T18:44:40.539616-06:00,2024-07-30T12:50:05.152049-05:00,f661a921-2e59-424b-a145-e22664b73728
414908c7-2880-4323-99b8-ef5dd77bf46f,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:45:48.785770-05:00,2024-07-29T23:22:56.742069-05:00,575752f8-2788-43cd-afde-f0f600f39d18
92b4ef29-b45a-4ec4-9251-8d6fb32cde90,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T20:01:24.633985-06:00,2024-07-30T13:08:52.926117-05:00,575752f8-2788-43cd-afde-f0f600f39d18
783adb00-da8e-4836-9f15-78180b0ee5fa,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:28:57.731410-05:00,5813997a-d7dc-4f7c-8d4b-e979832168a9
842cb3d6-6ca5-4924-a7bb-98720352b548,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:38:12.031713-06:00,2024-07-30T13:07:42.289596-05:00,5813997a-d7dc-4f7c-8d4b-e979832168a9
3aa81439-d4cc-41ef-9568-e6a11c8b1b52,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:44:56.856612-06:00,2024-07-30T13:05:00.612138-05:00,aea68827-dc0f-484d-a00d-06deeaa4b3ce
14854d9f-e7a7-4bd6-9b83-120db9808248,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:28:36.812626-05:00,2024-07-29T23:17:54.360602-05:00,aea68827-dc0f-484d-a00d-06deeaa4b3ce
46a5c6c0-f460-4036-b3e6-eea9ec82ea14,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:59:40.399321-06:00,2024-07-30T13:04:39.821182-05:00,595fc3ad-f603-421b-b130-52f1f617050b
951e93aa-915b-4680-a0f8-10623659928c,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:32:24.160013-05:00,595fc3ad-f603-421b-b130-52f1f617050b
87b1a89f-591c-4d6b-929d-2eae2951740e,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:48:28.770287-06:00,2024-07-30T13:07:52.076408-05:00,afe83af5-af22-49c0-88b4-f1d0dfcbe238
9f42bb4e-72d0-4409-862c-562a5384e262,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:45:48.785770-05:00,2024-07-29T23:33:40.279207-05:00,afe83af5-af22-49c0-88b4-f1d0dfcbe238
669ce970-42a3-4797-bf9c-0de40a021bbf,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:48:52.588708-06:00,2024-07-30T13:07:15.201305-05:00,5abd6651-69be-42f8-bdc0-308e68136d31
a5649c56-5370-4476-8666-2ae503471253,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T07:45:48.785770-05:00,2024-07-29T23:34:22.762755-05:00,5abd6651-69be-42f8-bdc0-308e68136d31
359c442c-6539-436c-b9eb-b915c0a663f4,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:57:51.270187-05:00,2024-07-29T23:21:29.601107-05:00,5abd6651-69be-42f8-bdc0-308e68136d31
239d18cb-2886-48a0-9a3d-76558819dabd,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:51:04.086579-06:00,2024-07-30T13:03:45.303199-05:00,b2285924-9813-4f46-bb8f-91a0efd8a9b6
17fd91b0-adb1-489d-972e-8a78a673f27a,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:31:40.830932-05:00,2024-07-29T23:18:23.709594-05:00,5c06d97f-2aaa-43de-b085-09d7829356ba
5695292b-7c39-4ee6-94e8-987f4a456635,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:23:38.838753-06:00,2024-07-30T13:05:39.301993-05:00,5c06d97f-2aaa-43de-b085-09d7829356ba
c6c24e33-8e9c-4991-a995-b8cad8fa70fe,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T07:57:51.270187-05:00,2024-07-29T23:37:54.727924-05:00,b2bc53d6-ef78-4ae9-a6b5-1c7cad9a43eb
b5b3c685-304f-4279-904a-c86c18f61576,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:45:19.160843-06:00,2024-07-30T13:11:03.327212-05:00,b2bc53d6-ef78-4ae9-a6b5-1c7cad9a43eb
c86795be-2a76-4899-9631-fef4c95e95bc,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:38:02.234827-05:00,b2bc53d6-ef78-4ae9-a6b5-1c7cad9a43eb
9b150175-7a97-41bb-b281-6ac38e7e024f,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:33:21.758566-05:00,5d2a9a4f-678d-4089-a8c5-81a5cb696629
0052ae83-7ae5-470a-a125-5cd94a9fa9e9,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:33:36.682918-06:00,2024-07-30T08:55:59.479807-05:00,5d2a9a4f-678d-4089-a8c5-81a5cb696629
e2e9a385-3c86-4b78-ba79-c8b2b4396819,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:29:51.335415-05:00,2024-07-29T23:40:32.322701-05:00,b36b7567-30d3-4d0c-84c4-b203986e0fdb
5fa5664e-daf5-4082-8d39-703a5d650e43,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:24:47.129018-06:00,2024-07-30T13:06:32.177998-05:00,b36b7567-30d3-4d0c-84c4-b203986e0fdb
c2cd8a1c-b501-4293-8769-edd2ec8de638,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:51:22.741993-05:00,2024-07-29T23:37:25.409998-05:00,5d7ec32a-049f-4997-9882-1b3ac157e02d
bbbd3cd5-cfd3-418b-ab3a-243de430a5e1,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:54:14.118060-06:00,2024-07-30T13:10:54.386025-05:00,5d7ec32a-049f-4997-9882-1b3ac157e02d
01cd3012-9569-4ff2-8fba-59003a906123,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:16:20.235191-05:00,5f4934be-eee3-40e1-8838-38103badc898
48d5fe32-37ca-4717-af64-1343a3561849,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:51:15.568676-06:00,2024-07-30T13:05:10.376254-05:00,5f4934be-eee3-40e1-8838-38103badc898
614afd6a-05ff-4914-896c-3ac4280e510d,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:43:05.743779-06:00,2024-07-30T13:06:45.556003-05:00,b61abdfd-b7a0-4e1a-b570-d1eaecad3a9e
8836ac26-2e99-45d2-8bec-f0662d156805,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:31:02.750091-05:00,b61abdfd-b7a0-4e1a-b570-d1eaecad3a9e
7ba68d5f-3579-4bb8-8b9b-2b91358a567d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:29:25.458230-05:00,5fe77d4a-a8a5-4c90-8ff2-9c3bbbb309ef
f90939c7-6e24-4aa5-8c34-c1fc1b79e485,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:30:27.577046-06:00,2024-07-30T13:13:27.911972-05:00,5fe77d4a-a8a5-4c90-8ff2-9c3bbbb309ef
d7d377c5-89fb-4360-8bdf-c12402e945d1,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:31:40.830932-05:00,2024-07-29T23:39:19.843485-05:00,b86b1616-20a2-4300-8daa-03dcc9938215
9e04cd31-70d9-4130-9330-7c45d566a0cd,TXT,Isoform Expression Quantification,Solid Tissue Normal,Normal,2018-03-20T07:34:07.473197-05:00,2024-07-29T23:33:36.402947-05:00,b86b1616-20a2-4300-8daa-03dcc9938215
0737eb23-c066-4522-8f5c-dbb4b3b516b0,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:57:50.231705-06:00,2024-07-30T08:56:01.961604-05:00,b86b1616-20a2-4300-8daa-03dcc9938215
104e7537-93a8-43ee-9efe-44acee876f67,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:45:48.785770-05:00,2024-07-29T23:17:31.269180-05:00,6144d666-8f77-4efe-95f1-f9e5c4e5e056
bd98b566-f179-4be8-8b4d-672149eedcba,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T19:38:56.710533-06:00,2024-07-30T13:10:30.392152-05:00,6144d666-8f77-4efe-95f1-f9e5c4e5e056
895ca581-915e-4057-b66a-dc2d5213d7e4,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:44:09.892359-06:00,2024-07-30T13:08:18.434741-05:00,6144d666-8f77-4efe-95f1-f9e5c4e5e056
6646719e-fb05-4d4e-b0d5-134f4e5d30ea,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:13:45.542852-05:00,2024-07-29T23:26:56.055013-05:00,61c655ec-52b5-453f-a6cc-b2aba445b027
313f5ae9-bbea-41d6-82d5-9242b2610d91,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:53:20.363108-06:00,2024-07-30T13:03:14.507505-05:00,61c655ec-52b5-453f-a6cc-b2aba445b027
62ef1188-209a-4eff-96cd-e6ca617c8667,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:37:15.602852-05:00,2024-07-29T23:26:21.080808-05:00,ba49117e-dab6-4e7d-bc44-f11dcafa1318
3563bce2-6547-4081-883e-1e7e498c83be,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T20:00:15.260272-06:00,2024-07-30T13:03:28.290572-05:00,ba49117e-dab6-4e7d-bc44-f11dcafa1318
12f5eaa4-9f64-4465-bfa6-3d9307e9f980,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:47:55.593794-06:00,2024-07-30T08:56:08.192120-05:00,656a5eb4-e4a5-4d21-a800-3586f4d6588b
52c78cd8-99ca-4985-9de3-f8cbb1926b17,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:28:36.812626-05:00,2024-07-29T23:24:35.957798-05:00,656a5eb4-e4a5-4d21-a800-3586f4d6588b
7f67633b-3eba-4891-94aa-b3e38f6927ae,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:24:08.285680-06:00,2024-07-30T13:07:27.422130-05:00,659668e8-f0d9-4ff2-bbc8-9246f2ef49ab
660ef3f9-2826-453b-814c-4371319fae2f,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:41:10.274773-05:00,2024-07-29T23:26:52.338079-05:00,659668e8-f0d9-4ff2-bbc8-9246f2ef49ab
07a53d2a-ebf6-4517-880a-064bae5ee972,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T20:02:11.037071-06:00,2024-07-30T13:02:31.491582-05:00,66763a0c-6cda-4832-a0cc-e7b496d78eaa
93cd0caf-28b6-41a1-9f15-2f66376d5c54,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:32:15.254564-05:00,66763a0c-6cda-4832-a0cc-e7b496d78eaa
ece9f585-2710-4e10-b292-c5fbf588eda9,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:25:29.873299-06:00,2024-07-30T13:13:21.576080-05:00,bc4c4079-b449-485d-84e4-a40496e563e8
16267c99-020a-4a39-9b20-64225db21c0d,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:29:51.335415-05:00,2024-07-29T23:18:09.103715-05:00,bc4c4079-b449-485d-84e4-a40496e563e8
55bbaa27-e618-48d6-bac3-80e9cfbcdf2c,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:54:48.227466-06:00,2024-07-30T13:05:25.936810-05:00,66ed89f6-8ba2-49d0-af0f-4b6ebf2381bf
9786614a-d25d-4110-af93-73f74a7efbde,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:31:40.830932-05:00,2024-07-29T23:32:56.905508-05:00,66ed89f6-8ba2-49d0-af0f-4b6ebf2381bf
58b3d72d-6cff-4c5c-9317-13d88cd17b79,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:38:52.638122-06:00,2024-07-30T13:05:40.544714-05:00,673493f6-975c-49e8-934c-001e9a0fff90
858a0307-fd00-40f7-a843-9a04d7b4690c,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:37:15.602852-05:00,2024-07-29T23:30:47.096331-05:00,673493f6-975c-49e8-934c-001e9a0fff90
d8334fd5-d042-48b4-95f5-4d5e3c5166e9,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:47:59.099722-06:00,2024-07-30T13:12:35.523551-05:00,bebd0025-74e2-451b-93b3-86f82df43573
637070cd-4412-4517-a152-7421bbba6300,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:27:54.944042-05:00,2024-07-29T23:26:28.638557-05:00,bebd0025-74e2-451b-93b3-86f82df43573
94d8b11e-0198-4f40-987a-44691b3b03fa,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:44:21.387506-06:00,2024-07-30T13:08:27.680179-05:00,bf755bc2-b7aa-4c3c-8b3c-58b089b5cab6
367ffa65-1f28-49ed-8f0d-64773818ae47,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:57:51.270187-05:00,2024-07-29T23:21:35.788204-05:00,bf755bc2-b7aa-4c3c-8b3c-58b089b5cab6
656ee5c6-e4b6-46fd-99ed-0301f1ee31a1,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:57:51.270187-05:00,2024-07-29T23:26:44.496625-05:00,c0c879f7-c332-4d31-9f7e-a3bf361b36ee
b53ceb0c-a338-46e2-a0e6-224dec5ea807,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:59:02.069704-06:00,2024-07-30T13:10:37.547246-05:00,c0c879f7-c332-4d31-9f7e-a3bf361b36ee
3362c701-3af3-4947-983a-6039b67d1526,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:25:58.692401-06:00,2024-07-30T13:03:54.860626-05:00,c0e263eb-1a83-4dc8-8abe-3dd2a59bae1b
a8c01852-70b3-4a7e-8a32-868709026888,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:34:38.190696-05:00,c0e263eb-1a83-4dc8-8abe-3dd2a59bae1b
aaa72a07-5214-4145-9fb5-99c22b7c248a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:59:46.132222-06:00,2024-07-30T13:09:28.379379-05:00,c1a01e8c-1f7e-4e24-bfad-90b73f88e992
1069bdbb-6e39-4035-ab82-13a5290b061f,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:41:10.274773-05:00,2024-07-29T23:17:32.453482-05:00,c1a01e8c-1f7e-4e24-bfad-90b73f88e992
230d2065-136a-4c3d-b0e0-c0436ab19245,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:45:48.785770-05:00,2024-07-29T23:19:29.029841-05:00,c353f949-5f66-4a2c-b8f0-17be8bf19e0a
c2371da5-868b-4788-91ec-c9d4bd8d8085,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:57:30.209928-06:00,2024-07-30T13:10:56.776567-05:00,c353f949-5f66-4a2c-b8f0-17be8bf19e0a
ed353ae9-bf3e-4a4a-bbd3-33a1b8de2dc0,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:34:07.473197-05:00,2024-07-29T23:41:40.582835-05:00,c497f8c7-2fb5-44d9-bc7c-69cfd0b51b54
12272d02-341e-43a2-aa23-7232a8dde730,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:54:09.683702-06:00,2024-07-30T13:02:22.975276-05:00,c497f8c7-2fb5-44d9-bc7c-69cfd0b51b54
9123a775-d686-49ab-90e7-0dc572c2fcaf,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:32:24.412259-06:00,2024-07-30T13:09:00.113299-05:00,c4c1469d-752f-42b6-8686-714ad4a8ac97
3867761d-6ea1-4513-85a9-c15e1dbcea95,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:21:47.303751-05:00,c4c1469d-752f-42b6-8686-714ad4a8ac97
58390e08-43b2-4517-b57c-ff899594e55a,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:39:53.767751-06:00,2024-07-30T13:05:51.675762-05:00,c4cfa3cc-e305-42dd-be57-97efbb891659
9703be98-a577-4710-8e0a-b70245e8a0e6,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:34:07.473197-05:00,2024-07-29T23:32:52.988632-05:00,c4cfa3cc-e305-42dd-be57-97efbb891659
290078f0-6762-4529-9c7d-47602bff55c5,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:51:22.741993-05:00,2024-07-29T23:20:13.681908-05:00,69584d55-18f7-4786-b3cc-cd528500be44
51ec5a15-11e8-435a-a3e0-2a99690309b9,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:24:27.044088-06:00,2024-07-30T13:05:48.082473-05:00,69584d55-18f7-4786-b3cc-cd528500be44
306febc7-f9b2-493a-9520-b9700d0f3e47,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:36:19.825539-06:00,2024-07-30T13:03:25.683111-05:00,c583fdd1-8cd2-4c15-a23e-0644261f65da
2bd3ddd9-1c05-4b7c-ab11-5a1d5a0f843b,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T08:05:17.119574-05:00,2024-07-29T23:20:38.286637-05:00,c583fdd1-8cd2-4c15-a23e-0644261f65da
38cc1ced-6874-4aed-ab73-8c6344564cd6,TSV,Gene Expression Quantification,Primary Tumor,Tumor,2021-12-13T19:32:39.174659-06:00,2024-07-30T13:04:45.585287-05:00,6bffe800-ec2b-4638-9333-97fe85dcd91c
76cdd621-57e6-4c3d-b0b8-4bd3218e78f3,TXT,Isoform Expression Quantification,Primary Tumor,Tumor,2018-03-20T07:57:51.270187-05:00,2024-07-29T23:28:49.057895-05:00,6bffe800-ec2b-4638-9333-97fe85dcd91c
eac45bfd-6795-47a4-8d6b-5a7c8bc76cd1,TSV,Gene Expression Quantification,Solid Tissue Normal,Normal,2021-12-13T20:00:04.339989-06:00,2024-07-30T13:13:47.887548-05:00,6c3655ca-8ae7-4ad7-b3e4-0c3ec293fba7
