miRNA_region_id,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,acad335c-080a-442e-84d8-235fa3116bc6,3b8748ee-d541-4219-ba20-437311ae376a,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,cd746011-8fd7-473d-84e7-f39ec60b6717,7c3c4540-a63e-4737-a23d-a9c999c53f39,12c76136-cc83-42c0-886b-4b4ea167a0d7,308d2039-4905-49de-861a-c70f97669068,ea6c109d-9823-4fa7-987d-78f2ed377312,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,5e01bf11-33c4-4d86-a97e-54ef83a86a04,15a6e18f-00b4-4369-8588-294605e0e952,80a3007d-3d24-48c8-bdb4-38605dcd408f,f52a43ab-8cf4-4611-a13a-195778748214,3e75bf39-6c1e-460b-956e-3e999daa919c,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,5074a94f-c14e-441f-b006-cd8895a550e5,c786cbe6-bedd-4ff1-9c19-8026aaabc738,1c73346e-7c14-4b9e-b43d-4478181e0a4a,29cea98e-c370-473d-af6d-393e87c1bd31,27c8aced-b610-4c85-b7ed-3b111b55ef79,03589e93-5465-4e5b-91aa-be97a386e097,c42db931-0c5e-42bc-9590-2edbe16d7e56,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,cea36b7b-8225-4b98-8371-66ee50eb0641,7734be37-d611-4651-83e4-7a9e78daf8a2,8790fe0b-8d3a-4f2c-8201-1231da243697,3a587350-9c2f-43ea-a607-1eec5356f34b,485f5497-8ed6-4c98-a733-710988850a13,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,4be7af1f-00a3-400a-9584-04756550a692,268512d6-01f2-4afa-bfbc-55698afe6a1f,bf370830-8f1c-4ca5-a838-aba83f5a964f,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,42a6d971-d671-4860-835f-15d184d416b0,3f0c486c-70c8-4537-a4cc-1ea2e302706d,64efe402-841b-49bc-a370-02a24880dd19,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,38a63af6-4f43-4eea-aff2-a42b4118482a,f041b9ca-ace6-4425-a928-1ffbf2737243,f3533714-4d93-4e83-9f58-3c9dda0effba,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,8c9b3702-7326-45fc-8457-168dd4921afb,85fb34fe-c751-4806-87a9-419e9ed39dfc,c5b7ba42-889d-4b7a-a810-298ae179e9c2,6c67482e-8a8a-4a5c-b8be-d573afb35d54,803da4bd-a731-423b-b689-9c876dec117f,5ec7ec6c-20c8-48af-964c-54125c9313c2,d4a3af62-0505-49f6-9f34-168bec5cb0d0,86723871-7176-4e6c-b9b2-dcf4acf99075,84d88e83-f246-45c8-a27c-5f146cb5a4b4,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,82bf32b4-0410-4426-9591-33210d995b98,non_zero_samples,%_non_zero_samples
MIMAT0014988,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4,7.142857142857142
MIMAT0015049,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,6,10.714285714285714
MIMAT0015075,,,,,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,2.0,,,,,,1.0,,1.0,,3.0,,,1.0,,,,1.0,,1.0,,14,25.0
MIMAT0018080,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2,3.571428571428571
MIMAT0018352,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0018354,,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,13.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,11,19.642857142857142
MIMAT0019706,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,2.0,,3.0,1.0,,,,,,,,1.0,1.0,15,26.785714285714285
MIMAT0019935,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,2.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,12,21.428571428571427
MIMAT0019976,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0020924,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,8,14.285714285714285
MIMAT0021118,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,3,5.357142857142857
MIMAT0022713,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0025458,,,,,,,,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,1.0,2.0,19,33.92857142857143
MIMAT0027530,,,,,,,,1.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,2.0,13,23.214285714285715
MIMAT0027607,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,9,16.071428571428573
MIMAT0028220,,,,,,,,2.0,,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,10,17.857142857142858
MIMAT0030417,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,,1.0,,,,1.0,3.0,2.0,13,23.214285714285715
MIMAT0031012,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0003302,,,,,,,,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,3.0,4.0,,1.0,,,,2.0,,1.0,,15,26.785714285714285
MIMAT0004561,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4,7.142857142857142
MIMAT0004658,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,11,19.642857142857142
MIMAT0004803,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2,3.571428571428571
MIMAT0007889,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,9,16.071428571428573
MIMAT0015012,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,7,12.5
MIMAT0016884,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0018072,,,,,,,,,1.0,,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,6,10.714285714285714
MIMAT0018089,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,3.0,11,19.642857142857142
MIMAT0018103,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,5,8.928571428571429
MIMAT0019205,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019206,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0019699,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0019739,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,11,19.642857142857142
MIMAT0019841,,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,8,14.285714285714285
MIMAT0019879,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,7,12.5
MIMAT0019894,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,1.0,10,17.857142857142858
MIMAT0019933,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0022259,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0022473,,,,,,,,,1.0,,,1.0,1.0,6.0,1.0,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,2.0,,,,23,41.07142857142857
MIMAT0022714,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,7,12.5
MIMAT0025453,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,4,7.142857142857142
MIMAT0025464,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,5,8.928571428571429
MIMAT0026641,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027354,,,,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,13,23.214285714285715
MIMAT0027370,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,4,7.142857142857142
MIMAT0027378,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.142857142857142
MIMAT0027392,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027401,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,3.0,,1.0,,11,19.642857142857142
MIMAT0027408,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027413,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,1.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,9,16.071428571428573
MIMAT0027449,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,,1.0,,,,,,8,14.285714285714285
MIMAT0027465,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,8,14.285714285714285
MIMAT0027509,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027591,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3,5.357142857142857
MIMAT0027664,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,9,16.071428571428573
MIMAT0027669,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,5,8.928571428571429
MIMAT0027670,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0028116,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,6,10.714285714285714
MIMAT0028122,,,,,,,,,1.0,,2.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,1.0,,,12,21.428571428571427
MIMAT0002815,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,10,17.857142857142858
MIMAT0002849,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,6,10.714285714285714
MIMAT0003164,,,,,,,,,,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,7,12.5
MIMAT0003323,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,10,17.857142857142858
MIMAT0003945,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,3.0,,,3.0,,,,,2.0,1.0,,,1.0,,2.0,,,,14,25.0
MIMAT0004488,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,3.0,,,,,1.0,,,,1.0,,3.0,,1.0,,11,19.642857142857142
MIMAT0004924,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,3,5.357142857142857
MIMAT0004958,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,13,23.214285714285715
MIMAT0005576,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0005930,,,,,,,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,6,10.714285714285714
MIMAT0005955,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,8,14.285714285714285
MIMAT0015022,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0015069,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,8,14.285714285714285
MIMAT0018122,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4,7.142857142857142
MIMAT0018993,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019694,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3,5.357142857142857
MIMAT0019749,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,5,8.928571428571429
MIMAT0019759,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,5,8.928571428571429
MIMAT0019871,,,,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,1.0,3.0,,,,,,,,1.0,,1.0,1.0,10,17.857142857142858
MIMAT0019928,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019978,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,6,10.714285714285714
MIMAT0025459,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,9,16.071428571428573
MIMAT0025844,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0026478,,,,,,,,,,6.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,3.0,,,,,,,,,,,1.0,2.0,,1.0,12,21.428571428571427
MIMAT0026619,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,5,8.928571428571429
MIMAT0027395,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,13,23.214285714285715
MIMAT0027441,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027463,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,9,16.071428571428573
MIMAT0027499,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027589,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0027611,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0027616,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0027656,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0028118,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,8,14.285714285714285
MIMAT0031892,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3,5.357142857142857
MIMAT0000429,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,1.0,,3.0,,1.0,,,,2.0,,8,14.285714285714285
MIMAT0002843,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,9,16.071428571428573
MIMAT0002846,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,9,16.071428571428573
MIMAT0003327,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2,3.571428571428571
MIMAT0003882,,,,,,,,,,,2.0,,,,,,,,2.0,,1.0,,,,,,2.0,5.0,,1.0,1.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,,2.0,,,10,17.857142857142858
MIMAT0005921,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0009203,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,3,5.357142857142857
MIMAT0015027,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,5,8.928571428571429
MIMAT0015053,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,3,5.357142857142857
MIMAT0015076,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,7,12.5
MIMAT0016858,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,4,7.142857142857142
MIMAT0018184,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,10,17.857142857142858
MIMAT0018185,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,7,12.5
MIMAT0018950,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,5,8.928571428571429
MIMAT0019071,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3,5.357142857142857
MIMAT0019778,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0019845,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,1.0,,8,14.285714285714285
MIMAT0019860,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4,7.142857142857142
MIMAT0019887,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019944,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019951,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019970,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,3.0,,12,21.428571428571427
MIMAT0021019,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0021021,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,3.0,1.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,11,19.642857142857142
MIMAT0021040,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3,5.357142857142857
MIMAT0022283,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2,3.571428571428571
MIMAT0022285,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0022700,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,2.0,,,,9,16.071428571428573
MIMAT0025467,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3,5.357142857142857
MIMAT0025855,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,8,14.285714285714285
MIMAT0027366,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027502,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0027531,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,1.0,,8,14.285714285714285
MIMAT0027537,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,4,7.142857142857142
MIMAT0027554,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,10,17.857142857142858
MIMAT0027677,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,3,5.357142857142857
MIMAT0028227,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2,3.571428571428571
MIMAT0030420,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6,10.714285714285714
MIMAT0031175,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,3.0,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,10,17.857142857142858
MIMAT0002827,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,10,17.857142857142858
