miRNA_region_id,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,acad335c-080a-442e-84d8-235fa3116bc6,3b8748ee-d541-4219-ba20-437311ae376a,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,cd746011-8fd7-473d-84e7-f39ec60b6717,7c3c4540-a63e-4737-a23d-a9c999c53f39,12c76136-cc83-42c0-886b-4b4ea167a0d7,308d2039-4905-49de-861a-c70f97669068,ea6c109d-9823-4fa7-987d-78f2ed377312,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,5e01bf11-33c4-4d86-a97e-54ef83a86a04,15a6e18f-00b4-4369-8588-294605e0e952,80a3007d-3d24-48c8-bdb4-38605dcd408f,f52a43ab-8cf4-4611-a13a-195778748214,3e75bf39-6c1e-460b-956e-3e999daa919c,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,5074a94f-c14e-441f-b006-cd8895a550e5,c786cbe6-bedd-4ff1-9c19-8026aaabc738,1c73346e-7c14-4b9e-b43d-4478181e0a4a,29cea98e-c370-473d-af6d-393e87c1bd31,27c8aced-b610-4c85-b7ed-3b111b55ef79,03589e93-5465-4e5b-91aa-be97a386e097,c42db931-0c5e-42bc-9590-2edbe16d7e56,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,cea36b7b-8225-4b98-8371-66ee50eb0641,7734be37-d611-4651-83e4-7a9e78daf8a2,8790fe0b-8d3a-4f2c-8201-1231da243697,3a587350-9c2f-43ea-a607-1eec5356f34b,485f5497-8ed6-4c98-a733-710988850a13,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,4be7af1f-00a3-400a-9584-04756550a692,268512d6-01f2-4afa-bfbc-55698afe6a1f,bf370830-8f1c-4ca5-a838-aba83f5a964f,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,42a6d971-d671-4860-835f-15d184d416b0,3f0c486c-70c8-4537-a4cc-1ea2e302706d,64efe402-841b-49bc-a370-02a24880dd19,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,38a63af6-4f43-4eea-aff2-a42b4118482a,f041b9ca-ace6-4425-a928-1ffbf2737243,f3533714-4d93-4e83-9f58-3c9dda0effba,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,8c9b3702-7326-45fc-8457-168dd4921afb,85fb34fe-c751-4806-87a9-419e9ed39dfc,c5b7ba42-889d-4b7a-a810-298ae179e9c2,6c67482e-8a8a-4a5c-b8be-d573afb35d54,803da4bd-a731-423b-b689-9c876dec117f,5ec7ec6c-20c8-48af-964c-54125c9313c2,d4a3af62-0505-49f6-9f34-168bec5cb0d0,86723871-7176-4e6c-b9b2-dcf4acf99075,84d88e83-f246-45c8-a27c-5f146cb5a4b4,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,82bf32b4-0410-4426-9591-33210d995b98,non_zero_samples,%_non_zero_samples
MIMAT0000772,17.909049,3.8089600000000003,7.657926,10.590295999999999,24.180238,10.163568,2.798369,2.402054,20.551377000000002,75.543713,6.466656,31.613763,15.974464,20.133729,6.144314,5.923826999999999,3.867457,25.360248000000002,10.148579000000002,5.530368,7.887063,6.932236,1.138418,7.767008,2.156942,4.319964000000001,4.20015,33.647468,5.895788,5.188274,15.174301,18.437465,9.120496,18.094120999999998,4.302274,14.233913000000001,3.256694,6.955350999999999,1.537254,13.003978,8.301426,15.841141999999998,8.14224,13.323025,4.983493,17.401722,4.914033999999999,6.240652,5.146822,6.006527,8.506926,6.03869,21.693325,6.862385,14.403008,14.366467999999998,56,100.0
MIMAT0000773,0.459206,,,,1.612016,,0.559674,,1.110885,,,0.771067,0.694542,0.287625,,0.31178,0.703174,1.056677,,,0.584227,0.462149,1.138418,0.517801,,,,,0.310305,,0.316131,0.9374979999999999,0.72964,,,,0.465242,,,,0.345893,0.674091,,0.444101,,0.22897,0.378003,0.693406,0.791819,1.287113,,0.355217,,0.381244,,0.252043,30,53.57142857142857
MIMAT0001080,613.49975,240.508615,451.817608,224.514275,441.15498,298.330604,122.008893,185.438468,750.958416,679.421279,213.39965800000002,645.7689409999999,669.885638,269.79195799999997,353.298053,179.89727299999998,80.16184200000001,848.159391,1074.188065,216.79041899999999,124.440346,298.548297,151.40958999999998,274.434296,141.495373,253.1499,130.20466,310.380724,183.39007299999997,196.907344,643.010985,399.68675,206.48803,193.127042,171.660746,463.392945,395.45570200000003,170.40607799999998,133.741081,178.80470699999998,114.83637600000002,722.9627129999999,326.70741399999997,351.28374199999996,243.60486,786.054077,184.087229,265.574414,268.030705,159.60199,151.23423699999998,287.015394,1644.6639539999999,149.82872600000002,794.424738,191.55291899999997,56,100.0
MIMAT0001340,106.076677,57.678537,187.193738,45.891284000000006,110.69175,80.71068600000001,43.654560000000004,46.119413,262.16891799999996,79.793048,57.453756,56.287919,131.96295600000002,55.223940999999996,62.057572,43.961031000000006,45.003138,126.44901399999999,103.827772,53.091531,35.053615,72.095254,84.24293,70.679775,34.942455,74.303381,30.601093000000002,146.263481,62.060941,40.270889000000004,85.987705,78.437351,84.27338400000001,60.929184,51.627291,81.449611,62.342428,100.355766,30.23266,50.390414,43.236586,76.509342,105.340238,93.261173,46.610318,73.499374,65.39444,99.850433,65.325059,68.646019,75.617119,46.178218,135.118427,46.892962,102.233118,71.83234300000001,56,100.0
MIMAT0001341,270.013362,137.666694,165.921722,59.305657999999994,76.302081,377.84557499999994,33.58043,22.098885000000003,38.880984,204.440176,91.279342,695.117255,191.346287,80.534914,323.19091399999996,146.224991,27.072201,201.12085399999998,421.55636499999997,84.061593,179.065568,104.44568799999999,27.322031,75.081081,34.511065,314.925389,97.20348000000001,135.276555,314.028349,189.74258600000002,538.6876679999999,141.249734,63.843472000000006,156.200265,160.044604,107.149734,261.000763,47.197019,96.33457299999999,283.920199,74.712824,164.141188,27.480062,72.832534,143.641855,901.454967,116.424779,63.793332,316.331659,152.308354,57.185446,433.72004499999997,1171.129657,7.624871000000001,379.279213,52.425009,56,100.0
MIMAT0001343,8.724920000000001,7.073782,2.5526429999999998,8.472237,9.672096,5.380713,2.238696,3.362875,8.887083,12.748000000000001,3.730766,6.939607,4.167252,6.327743,6.451529,6.235606000000001,2.461109,9.157867,5.07429,7.742516,8.179174999999999,2.772894,3.415254,5.178006,3.019718,3.45597,6.000213,8.240196000000001,5.275181,7.658882,5.374231999999999,8.74998,5.472299,7.754625,6.453411,5.140022,5.117662,7.9489719999999995,4.099344,6.501989,6.226069000000001,8.426141,4.07112,3.552807,4.104052,4.5794,6.426044,6.240652999999999,4.750911,3.861338,6.143891,3.5521700000000003,12.396187000000001,3.812436,4.801003,5.29291,56,100.0
MIMAT0001412,0.918412,0.544137,0.850881,1.41204,0.537339,,,,0.555443,1.888592,,0.385534,,,0.307216,,,,,0.553037,,,,,,,,0.686683,,0.494121,1.264525,,,,,0.790772,,,0.256209,,,1.348183,0.50889,0.444101,,0.22897,0.378003,,,,,,,,0.282412,0.252043,22,39.285714285714285
MIMAT0001413,26.174764,9.250331999999998,17.868493,11.296316000000001,56.420552,1.793571,3.917717,7.206158,53.322492,41.549042,3.979481,15.035813,6.250877,1.4381240000000002,6.451528999999999,6.235607,3.51587,25.712474,8.19693,11.060737,0.87634,6.4700869999999995,4.553672,4.6602049999999995,5.608048,3.455971,9.000321,103.689136,4.964876,10.129488,24.342106,21.562459999999998,9.485317,5.908285,2.151137,30.840144000000002,3.721936,11.426646,4.867970000000001,5.960157000000001,2.767141,46.17524100000001,102.79579000000001,10.214319,2.052026,3.20558,3.7800260000000003,8.32087,1.9795470000000002,9.00979,7.561712,3.907388,9.29714,66.336383,3.953767,33.521761,56,100.0
MIMAT0001536,30.766828,48.972341,12.763209,18.356513,0.537339,11.957139,13.991845999999999,10.569033000000001,0.555443,0.472148,10.446138000000001,60.914325,31.601656,39.692207,40.245256,13.406556,11.953959,4.226708,27.713428,15.48503,23.661193,23.569603,15.937851,19.676420999999998,12.078873,42.767642,23.400838,140.083335,35.06443,10.376548,0.948394,8.437483,20.429911999999998,38.403848,10.755686,15.420072000000001,43.732748,9.439404,14.86012,20.589632,43.928373,,0.50889,21.760941,27.848932,26.560522,101.304678,15.948333,39.98685400000001,23.168031000000003,24.102957,31.969535999999998,52.063981,2.6687060000000002,26.264309,13.862383000000001,55,98.21428571428571
MIMAT0001545,13.316984999999999,3.8089589999999998,12.763208,3.530099,3.7613710000000005,17.337852,3.358044,1.441232,3.8880979999999994,8.498668,6.964093,12.337078,11.459942,5.464869,8.909256000000001,14.965457,5.625392,7.396739,24.981119,6.636442,6.426495,13.86447,3.415254,5.436906,2.1569409999999998,12.959892,3.000107,10.300245,36.615955,11.611854,21.813056,14.999973,7.661218,4.800483,10.325458,5.535411,24.657826,5.961728,8.711106000000001,9.752983,5.534282,10.448413,1.01778,8.882018,12.312159000000001,17.63069,9.828067,3.467029,30.880937,20.593806,4.72607,26.641279,69.728547,2.6687060000000002,27.676369,9.325602,56,100.0
MIMAT0001618,3.214445,1.632411,3.403523,0.70602,2.149354,1.793571,0.559674,0.480411,3.888099,3.3050369999999996,2.487177,1.542135,1.736355,1.150498,0.9216469999999999,0.9353400000000001,0.351587,6.340062,3.12264,,3.213247,1.386447,1.138418,,,2.159981,,3.433415,0.62061,1.235304,1.8967869999999998,2.499994,2.55374,1.107804,2.581363,1.581545,2.32621,2.980865,,1.083665,4.150712,2.35932,1.01778,2.664606,0.87944,1.6027900000000002,1.134008,2.080218,1.979546,1.287113,2.363035,1.065651,1.549524,1.143731,2.259296,3.0245189999999997,51,91.07142857142857
MIMAT0001620,93.678105,509.85650000000004,323.334634,99.548783,4.298709000000001,140.496377,152.790954,166.222048,14.996951,1.416445,219.86631599999998,92.528088,186.137222,210.54127300000002,240.242675,142.483628,128.329265,33.109214,317.338262,170.888366,491.042776,176.54094300000003,185.562129,127.896738,96.630986,336.52521,110.40395199999999,1040.3247720000002,164.151182,92.400686,5.0581,64.999877,133.888881,168.016833,104.975493,95.288138,439.653693,100.35576699999999,160.38681499999998,243.282766,299.88896600000004,1.685228,3.05334,329.522801,302.527335,219.353279,350.03033700000003,196.927242,427.582221,172.47312000000002,185.734547,343.850125,294.719319,20.20591,232.98983500000003,62.254699,56,100.0
MIMAT0001621,12.398572,2.720685,4.254404,8.472238,9.134758000000001,20.924992,2.7983700000000002,5.284517,5.554425999999999,9.915112,5.22307,8.481742,6.94542,4.31437,11.366981000000001,8.418069,6.328566,5.283385,14.442210000000001,5.530368,4.673814,3.697192,3.415254,7.508107,4.745271,9.071924,6.000212,4.1200980000000005,17.687369,9.635366999999999,33.509914,13.437474,7.296398,9.970231,17.639325,9.88466,16.28347,2.980863,6.917643000000001,4.876491,7.2637480000000005,5.055684,5.0889,12.434823999999999,5.569787,10.99056,4.5360320000000005,6.240652000000001,15.044559,16.303430000000002,4.253463,7.814775,35.019226,2.6687060000000002,18.356775,9.829689,56,100.0
MIMAT0001625,0.459206,1.088274,0.850881,,4.298709000000001,,0.559674,,0.555443,2.36074,0.746154,,,0.575249,,2.182462,,,,,0.292113,,,,0.431388,1.727985,2.4000850000000002,2.746732,0.62061,0.988244,2.845183,1.874996,0.36482,,0.430227,1.581545,3.256694,,1.793463,0.541832,0.345893,0.674091,0.50889,1.776404,0.586294,,0.378003,,1.583638,0.429038,,,3.718856,1.524974,2.82412,0.75613,37,66.07142857142857
MIMAT0001627,6.428889,1.088274,9.359687,2.118059,8.597418000000001,5.978569,,0.480411,1.666328,2.8328889999999998,1.4923069999999998,1.542135,1.736355,0.862874,2.15051,4.676704999999999,1.054761,3.5222569999999997,7.806598999999999,2.212147,0.584226,0.924298,6.830508,1.035601,3.019718,3.023975,0.600021,0.686683,2.1721340000000002,2.2235460000000002,3.4774429999999996,3.749993,4.013019,2.215607,1.720909,2.372318,13.95726,1.490432,1.5372540000000001,2.709161,2.075356,3.370456,0.50889,3.996908,1.465734,2.74764,3.0240210000000003,6.240652,9.897734999999999,3.8613389999999996,1.890428,6.749124,6.817902,1.143731,4.801003,4.536779,55,98.21428571428571
MIMAT0001629,3.2144450000000004,0.544137,,1.412039,3.7613700000000003,1.793571,1.679022,,1.110886,0.472148,1.24359,0.771068,0.347271,0.8628750000000001,2.457726,1.870681,0.703174,1.408904,1.17099,1.106074,0.876339,0.924298,,1.035601,1.2941639999999999,0.431996,,,1.551525,1.482364,5.058102,2.499994,4.377839,1.477072,0.860454,1.581545,6.513388,1.987244,2.3058810000000003,0.541832,1.037679,0.337046,0.50889,0.888202,0.586294,1.83176,2.64602,0.693406,3.167274,3.003263,0.472607,3.55217,6.817904,0.381244,3.671356,3.024521,51,91.07142857142857
MIMAT0001631,6235.563699,313.42299099999997,176.983169,6078.829927,15066.973882,108.212104,575.344691,1064.589763,5395.569569,6452.849627,634.727191,5362.388179,349.70183599999996,333.357014,1023.642705,438.363199,755.912111,1587.481056,283.769885,1438.4486670000001,168.841595,874.848181,453.09035,198.05871399999998,675.122741,445.82030100000003,3193.914341,84.46200999999999,370.19349900000003,3210.059128,11738.586,6071.863614,1144.075018,466.38519,337.298306,5762.362441,149.807924,536.555582,720.45962,725.513639,199.234195,9622.650542000001,9438.383845999999,219.829902,1672.694739,188.44232499999998,805.901381,212.18216999999999,113.626013,175.047344,1231.14121,267.478454,1863.14673,6009.923773,329.009891,4047.0595120000003,56,100.0
MIMAT0001635,253.481931,46.795794,108.91272,219.572137,469.096587,67.557832,188.050405,49.482288000000004,456.573831,302.17485600000003,109.187006,44.336375000000004,72.232357,140.360848,36.251452,162.125793,222.203001,328.626542,46.058937,100.652696,114.216375,88.73262,211.745743,110.03261900000001,136.750101,53.135558,166.20595,16.480392000000002,69.197946,251.013631,331.305562,379.99928700000004,330.161955,59.452109,271.043283,294.562923,130.733002,318.952485,45.605197000000004,53.099577000000004,47.733193,406.813985,392.863122,53.292097999999996,34.884451,23.125971,42.336285,110.944926,47.509134,65.213717,319.482326,30.193450999999996,47.105506999999996,156.69110999999998,73.427101,168.364934,56,100.0
MIMAT0001636,13.316986,1.088274,3.403524,7.060198,30.628302,5.9785699999999995,4.47739,1.921644,30.549343999999998,33.522522,5.223069000000001,2.313203,4.5145230000000005,5.464869,3.993804,5.6120470000000005,4.570631,26.064699,5.8549500000000005,5.530368,4.673815,0.924298,10.245762,5.954707,4.313883,2.591978,3.000107,0.686683,4.964874999999999,17.047187,23.077583,20.62496,15.322434,4.061947,6.453411,16.606231,0.465242,9.936215,1.793463,3.792826,0.691786,35.05274,17.811151,3.9969080000000003,0.586294,0.91588,5.292038,4.160435,1.1877280000000001,3.8613389999999996,7.089105,3.196953,2.789142,5.337411,4.801003,11.341948,56,100.0
MIMAT0001638,22.041908,17.412388,7.6579250000000005,14.120394,23.105559,56.796408,3.3580430000000003,4.804107,14.996951,20.302374,8.456398,10.40941,4.167251,4.026746,40.859688,30.242694999999998,1.406348,17.611282,33.568377,11.613773,11.976653,10.629429,9.107344,14.498416,5.176659,27.647769999999998,1.200043,18.540441,33.202602,15.317760999999999,60.381071,20.624961,18.240992,6.64682,10.325458000000001,14.233913,63.738154,8.942594,4.611762,18.964134,11.760352,7.4150030000000005,8.651131,18.208134,6.15608,13.738201,18.144123,22.882391,26.130024,18.448617,7.561712,53.992996,84.294064,8.768602,46.880379000000005,21.675725,56,100.0
MIMAT0001639,30.766827999999997,34.824777,107.210959,21.180593000000002,86.511513,29.892847,3.917718,14.892729000000001,56.655149,20.302372,18.405102,12.722612999999999,9.376315,13.518362000000002,20.583451,35.854741,18.634112000000002,22.190217999999998,42.936298,14.931994000000001,22.200624,9.24298,20.491524,7.508108,15.961367,77.75935199999999,22.200793,18.540441,55.544542,21.000155999999997,73.342454,55.937394,47.426581,9.231696,22.371825,28.467821999999998,123.754372,13.413891,27.414361,26.549785999999997,16.602848,12.807732999999999,18.828930999999997,54.6244,10.846427,13.7382,16.254111,27.042827,84.328714,51.055476,17.486459,46.533436,127.06090900000001,13.724771,79.640166,35.538107,56,100.0
MIMAT0002171,12.857779,13.059291,38.289628,8.472237,22.568221,8.369997,11.193476,7.686569,7.220754,11.331556,13.182031,10.794943,2.430897,10.929737999999999,15.360785,15.277238,5.625392,3.874482,17.955178999999998,7.742515,10.223971,5.545789,5.69209,4.919105,6.039437,36.719696,17.400622,5.493464,21.411023,11.611851,28.451812999999998,12.499976,10.579775,9.970229999999999,10.755686,7.512343,63.738154,4.968107,27.670569,8.669319,12.798029999999999,3.707502,5.597791,18.652234,9.67384,8.013951,10.962073,9.014275,50.280500999999994,27.029369,6.616498,46.888654,35.639035,3.049949,29.088428000000004,15.122599000000001,56,100.0
MIMAT0002173,45.920639,3.8089589999999998,34.035225,5.648158,3.7613710000000005,36.469272,13.432171,,31.66023,2.36074,15.171771,1.9276689999999999,13.890837999999999,8.341116,5.529883,14.030115,7.734914,41.56263,13.271219,1.659111,20.15583,14.78877,6.830508,8.025907,1.725552,4.319963,,4.806781000000001,10.55036,9.635366000000001,30.980864,54.062398,25.53739,4.800482,15.488187,30.04937,7.443872,52.165125999999994,2.049672,5.960157000000001,2.075356,17.189324,3.05334,5.32921,6.156081,21.523181,13.608091,22.188986,3.167274,5.577489,9.45214,10.301294,39.047987,9.149847,9.602006,28.228851,54,96.42857142857143
MIMAT0002174,146.027636,26.118582,20.421135,116.493257,248.250428,35.273559,25.744997,31.707096999999997,244.394751,71.29438,39.297373,38.167837,42.019783999999994,26.173847000000002,36.558669,46.767056,40.080921999999994,90.87422199999999,30.836067999999997,34.841318,29.795575000000003,33.736882,79.689257,28.996830000000003,37.530784000000004,33.263724,14.400514,164.117242,45.304484,65.224015,163.439861,156.249706,75.15288699999999,21.048264,58.510931,143.920676,32.56694,63.094963,23.058807,47.68125499999999,33.897484999999996,143.918453,168.95149800000002,58.177207,38.109064,29.766101999999997,38.178256999999995,65.180145,34.444121,39.900498,90.740542,22.378675,88.322824,98.742087,35.019078,105.858192,56,100.0
MIMAT0002176,8.265714,4.353097,6.807045,4.942139,9.134756,17.337851,2.238696,2.882463,10.553410000000001,2.8328889999999998,4.228199,2.313202,2.778168,2.876247,8.60204,6.5473859999999995,4.5706310000000006,5.283385,11.319569,4.424294,5.842269,6.007937999999999,6.830508,2.5890020000000002,6.902214000000001,12.095897999999998,0.600021,4.1200980000000005,16.756453,4.694153,13.909775,9.999981,10.579775999999999,2.954142,6.453411,7.907729000000001,20.470648,4.471297,6.917642000000001,6.501989,2.421249,1.348183,1.52667,5.32921,2.638319,5.95322,3.7800260000000003,5.547246,10.293645000000001,10.725941,1.890428,9.946077999999998,27.891417999999998,2.287461,14.967832,5.796996,56,100.0
MIMAT0002177,3087.2446179999997,192.624549,550.519761,3090.954403,4917.722718,59.785692,242.898441,808.530941,3580.383099,6102.043501,297.963628,1289.22468,304.55661100000003,245.631484,307.21569700000003,335.475678,442.296482,616.042682,146.373736,684.106498,57.254244,315.647813,408.692049,134.369245,331.306239,200.446337,1216.843559,35.707516,135.913456,790.347043,2744.335482,3487.49346,550.877957,154.723193,119.173,3935.281557,69.7863,568.3514690000001,233.40636899999998,191.808685,134.206368,3442.246239,11771.135856,129.233337,491.31377399999997,56.097654,182.953222,241.998618,53.051867,123.133795,801.541456,100.526433,330.978163,5208.549773,231.860188,5450.184647,56,100.0
MIMAT0002178,0.918413,,,,1.612017,0.597857,,,,,0.497435,1.542135,,0.287625,,1.247121,,0.704452,,,,,,,,1.727985,,0.686683,0.930914,0.247061,1.580656,0.624998,1.459279,0.369268,,0.790773,1.860968,,1.281045,0.541832,1.037678,,,1.332303,0.293147,0.68691,1.51201,,0.791818,0.429038,,,3.099046,0.381244,1.976884,0.252043,31,55.35714285714286
MIMAT0002807,7.347302,4.353097,2.552642,9.178256,12.896128,5.380713,1.119348,5.764927,19.440492,3.7771850000000002,4.228199,5.397473,8.334503,12.080237,5.837099,4.676705,2.461109,5.987837,3.12264,3.3182209999999994,4.3817010000000005,5.083639,4.553672,4.142404,3.4511060000000002,2.159981,3.000107,4.1200980000000005,4.964875,8.400063000000001,6.954888,12.499975999999998,7.661218,5.169751,7.7440940000000005,8.303115,2.791452,4.471298,2.56209,7.043821,5.18839,10.111368,3.5622299999999996,1.332303,2.6383199999999998,2.97661,5.292038,4.853841,5.9386399999999995,3.0032639999999997,7.561712,4.973039,7.437711,4.1936800000000005,3.1065309999999995,4.788823,56,100.0
MIMAT0002808,44.54302,9.25033,5.105284,65.659835,77.376758,16.739995,11.193477000000001,12.490675,46.657180999999994,60.434971999999995,22.633298000000003,11.951545,12.154482999999999,24.735725000000002,6.758746,23.071747000000002,21.446808,21.13354,4.68396,20.462361,20.155829,22.183154000000002,31.875703,18.899721,16.824145,15.983867,3.000107,17.167075,19.23889,54.353345,69.86501,81.249848,40.859823,18.094121,39.150695999999996,41.515579,9.30484,15.401131999999999,12.041822000000002,17.338638,23.866596,37.075010999999996,20.864491,18.208134,12.898453,9.616741000000001,21.924146999999998,14.561523,9.501826,31.319744999999998,37.808559,9.235643,15.805137,19.824667,10.731653999999999,34.529934000000004,56,100.0
MIMAT0002809,433.950047,460.34002,1164.855569,399.607172,588.923089,350.344157,199.243882,146.044806,158.301147,158.16965,238.02269700000002,636.516135,267.051352,277.270202,590.775788,384.73697599999997,312.209281,137.368009,534.361724,324.632593,393.47686799999997,554.1167300000001,407.553631,349.515377,186.791148,598.31504,474.616991,938.009004,676.464228,166.271825,281.989087,360.624323,387.80348999999995,670.9595310000001,161.335287,483.55765,758.344464,161.960295,586.462329,496.860349,600.469721,56.960699,161.82703700000002,678.586037,284.64539,343.91296900000003,347.762322,900.73411,1028.176871,812.597233,501.436016,461.782193,912.359278,89.592242,540.536421,416.879641,56,100.0
MIMAT0002810,3.6736509999999996,2.176548,,1.41204,,0.597857,0.559674,,,1.888593,0.497436,6.9396070000000005,2.778168,2.300998,1.228863,2.8060229999999997,0.703174,1.056677,1.17099,1.106074,0.87634,1.386447,1.138418,1.294501,,0.863992,7.800278,,4.033961,1.482364,0.316131,3.437494,0.72964,0.738536,3.44182,0.790772,0.465242,,2.3058810000000003,1.625497,0.691785,1.348182,,1.776403,3.517759,5.26631,3.7800260000000003,0.693406,1.187728,4.7194139999999996,2.363035,0.355217,3.718856,0.762488,1.694472,0.75613,48,85.71428571428571
MIMAT0002811,0.459206,1.088274,,,0.537339,,,,,,0.746154,0.385534,0.694542,0.57525,0.307216,0.31178,,0.704452,,0.553037,0.584227,,1.138418,,,,0.600021,,,,0.316131,0.312499,,,0.430227,0.395386,0.465242,,0.256209,,0.691786,0.337046,0.50889,,0.586293,,0.378003,,0.791818,,0.472607,1.065651,0.309905,0.381244,,0.252043,31,55.35714285714286
MIMAT0002813,6.888095999999999,2.176549,9.359686,3.530099,1.074677,8.967853999999999,0.559674,1.441232,2.7772129999999997,4.249333,4.476916,4.626404,2.778168,1.150499,9.830902,3.741364,2.812696,3.874482,5.8549500000000005,1.65911,3.7974750000000004,2.310745,2.276836,1.294502,0.431388,1.295988,1.800064,10.300245,7.137008,3.458849,24.025976,3.749993,1.824099,2.954143,5.592957,1.581546,7.443872000000001,2.980864,6.661433000000001,9.752984,3.4589280000000002,1.011137,1.01778,3.552807,3.8109070000000003,5.26631,2.646018,4.160435,5.542732,4.719414,1.417821,6.393907,17.664566,3.049949,8.472356999999999,3.528606,56,100.0
MIMAT0002814,12.857779,9.794468,48.500196,12.708354,30.6283,10.761426,3.917717,3.8432850000000003,11.664296,14.164446,13.928184,8.867274,7.6399610000000004,8.341116,12.288628,15.900798,5.976979,8.453416,30.836067,7.189478,6.1343820000000004,7.394385,4.553672,4.6602049999999995,9.059154,19.871834,18.600665,4.806781,25.755290000000002,8.153002,35.09057,24.374952,7.661218,3.692677,7.313865,15.815458,31.171214000000003,6.458539,8.198687,4.876491,7.263746,4.718638,2.54445,22.205041,12.312159,8.01395,7.560052,9.707682,33.652304,35.181083,8.979533,24.509978,31.300368,6.099897,33.607019,27.220678,56,100.0
MIMAT0002816,7.347301999999999,1.088274,1.701761,6.354178,4.836048,9.56571,1.679021,1.921643,3.888099,8.026519,2.238458,3.4698029999999997,3.8199799999999997,2.588622,3.6865889999999997,4.676705,0.351587,6.340062,1.17099,2.212148,2.921135,1.848596,1.138418,2.330102,1.7255530000000001,2.1599820000000003,8.4003,1.373366,8.378226,3.211789,12.012988,8.437484000000001,2.9185589999999997,2.5848750000000003,4.302275,4.744636,5.117662,0.496811,3.0745080000000002,4.334659,2.421249,4.044549,1.01778,1.776404,1.465733,4.5794,0.378003,,5.542732,3.432301,2.835642,2.841737,22.932944,0.381244,8.189947,3.78065,55,98.21428571428571
MIMAT0002817,25.715556999999997,18.500662,7.657926,17.650494,47.285798,23.914278,5.037064,6.245337,16.107838,13.692298,17.907664,21.204353,10.765398999999999,11.217363,23.348394000000003,11.847653000000001,11.602371,22.190216,20.297158,19.356287000000002,10.223972,11.553727,12.522597999999999,11.391612,12.510261,26.351781,12.600449,4.1200980000000005,33.202603,14.57658,48.368083,48.124911,19.700271,11.447302,28.825237,37.561714,56.294281999999995,12.420267,14.86012,24.382458999999997,12.452138,10.785458,5.59779,14.211226,11.139572000000001,27.247432,8.69406,16.641738,28.10957,13.300167,10.869961,29.483017,83.984162,6.481141,27.67637,33.269716,56,100.0
MIMAT0002818,1.836826,1.088274,1.701762,3.530099,5.910725000000001,1.195714,0.559674,0.480411,2.777214,1.416444,1.98974,0.771068,0.347271,1.150498,3.6865879999999995,3.1178039999999996,0.351587,,4.68396,2.765184,0.87634,0.924298,1.138418,1.8123019999999999,2.1569409999999998,10.367911999999999,2.4000850000000002,1.373366,3.723656,2.717667,8.535544,3.7499919999999998,1.45928,0.369268,2.151137,2.7677050000000003,14.422502,,4.099344,2.16733,2.075356,1.348182,1.5266699999999997,3.552807,0.586293,0.91588,1.1340089999999998,0.693406,10.689555,6.006526,1.417821,8.169992,3.408951,1.143731,9.319595,2.772477,54,96.42857142857143
MIMAT0002819,257.61478700000004,42.986833,53.605479,138.379868,325.627184,66.959977,62.123794999999994,24.981348999999998,609.875993,220.96536400000002,72.87424299999999,40.095506,73.96870999999999,56.662063,42.702982,65.162098,43.245203000000004,349.055631,67.917415,33.735245,54.040993,43.90416,174.177949,95.2753,73.336016,25.055791,16.200579,157.250411,59.888807,120.31853899999999,125.820243,241.249545,170.006045,32.864833,111.428904,149.85147,61.877185999999995,164.44435,16.141165,53.099578,63.99015,255.480531,203.55602,59.95361,22.865439000000002,46.480914,65.772442,132.440505,47.509135,55.34585,104.918752,38.008225,92.66148999999999,103.698253,63.260272,86.954944,56,100.0
MIMAT0002820,117.55683800000001,43.530969999999996,108.06184,64.953814,73.615387,66.95997600000001,40.296515,48.521466,103.31232600000001,101.039716,41.784551,105.2507,102.444927,79.959663,72.195689,55.185125,33.049181000000004,101.44099200000001,74.162694,54.750641,34.469390000000004,63.314420999999996,55.78248,71.974277,50.903822,61.343491,38.401374,41.200981,92.470799,53.118043,67.335957,73.749861,62.749014,99.702298,51.197063,71.96033599999998,77.695414,53.655558,26.645733,73.68921100000001,52.921582,71.453658,26.462282,60.397710999999994,52.180103,131.19982000000002,215.839444,65.180144,72.847339,57.062002,46.788092,52.216908000000004,165.798987,24.780834000000002,89.806993,58.726091,56,100.0
