miRNA_region_id,ff79f645-81f1-4a3b-ae72-adc169f30143,aafbf8fb-290d-408e-b104-241b7d492895,91b36078-362b-4909-ac90-1b2d1ea4a545,646eb67c-2e86-4f89-867f-78c31eff5fe0,a44df6fa-36a7-4500-90fd-d62baf48ef52,d0982681-8799-412d-a868-81078e4a6560,eaf6af76-2b28-4128-9371-a3d928d72370,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,3d4b6861-2763-451d-ae0a-6a5adfc591ec,3be37b85-90eb-4f47-909a-8be730172d92,e351b00e-5462-4be5-a57c-162a9b7b996e,86b5eaae-717c-4806-be60-7ffcab935908,f4987886-cc3e-4423-84ae-84911abcd473,86e3408b-76a3-4834-b85e-4d2a07677304,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,8f6d8863-21b1-4469-b233-21bb7c9b954c,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,265fa10b-9393-4c95-99a0-df47069deaac,415d3af2-fc41-43d5-b185-6a09946b9e84,54fb48bb-ab47-4870-beb0-5713d15d8b58,41cd380c-ab97-451e-80b7-3d9653a1e909,02fc7dd7-7e17-4930-8424-52173c33b29b,585f73db-7dc1-49d8-a601-f8d33b318a95,0895e2a3-5571-4ee2-b715-a424d0c9fec4,8334ded1-3815-4766-8861-6fa8313fab6b,0f7a5400-3b1d-42d3-b47a-2979084bf616,81ec1c9c-36c0-48e8-929a-8273d1d3febe,d68e848a-5464-4471-88bd-3faf7e088d91,52fed7ff-b663-4fc1-a294-57776659175a,7e975ee3-173d-4315-aacf-c201122d9868,6dc4e6bf-a8f6-4280-af19-5ed501969f01,a4fc56a4-2493-451a-9b30-5aa38258bcce,85236a1e-2adb-459b-b868-b9486d9a285e,e896f815-d8df-42cc-bdf6-04deb50f6c1a,f424bcaa-7212-4abc-8110-cff56b85c85a,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,e83d4619-5e2b-4da7-8c05-93611ea76c85,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,d7438c8a-6e39-4139-92e7-2aa05bae5d40,be8e6554-07ae-4ec2-8be0-8598556467c9,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,8ecef704-ed0f-4700-a34e-46a174033332,aef6b437-1da5-4f69-970b-977cdc9cd5c5,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,ddde9a13-c70c-464c-8066-65a88ab92dc7,0f40e7fd-789f-49f7-a797-76bbe3c84f47,a576843f-a9f7-47cf-a52f-7f01066fa160,37fb952c-2a89-4903-98b9-6f6d36743218,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,ed76d786-d744-4067-b288-5fe2dc06a310,557f6cb1-95e3-4c8c-b253-538a415b0d07,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,3abbb570-87ad-44c5-b66d-141f63b0ca8b,f3a7612e-35c3-43be-8f96-795874f8225c,non_zero_samples,%_non_zero_samples
MIMAT0018107,1.0,,,2.0,,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,2.0,1.0,,,2.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,,2.0,,,4.0,,,1.0,1.0,,,,,,22,39.285714285714285
MIMAT0018110,6.0,2.0,2.0,6.0,2.0,6.0,2.0,2.0,1.0,4.0,5.0,6.0,,4.0,,2.0,3.0,7.0,1.0,9.0,3.0,1.0,6.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,,6.0,2.0,1.0,3.0,5.0,1.0,6.0,,3.0,,1.0,,3.0,10.0,5.0,5.0,6.0,5.0,,2.0,1.0,3.0,2.0,49,87.5
MIMAT0018120,4.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,3.0,,,,,1.0,2.0,,1.0,,,,,,2.0,,,,1.0,,2.0,4.0,,,1.0,1.0,,,,,,16,28.57142857142857
MIMAT0018186,2.0,1.0,4.0,,,1.0,,,,2.0,1.0,1.0,2.0,3.0,,,2.0,1.0,1.0,,,,,1.0,,4.0,,1.0,1.0,,,1.0,,2.0,2.0,1.0,3.0,,1.0,,1.0,,,,2.0,,6.0,,1.0,,1.0,,,,,,27,48.214285714285715
MIMAT0018187,1.0,6.0,3.0,5.0,3.0,12.0,2.0,2.0,12.0,7.0,8.0,8.0,7.0,9.0,5.0,3.0,3.0,19.0,5.0,24.0,2.0,3.0,6.0,11.0,2.0,10.0,4.0,6.0,2.0,1.0,,4.0,2.0,9.0,18.0,7.0,5.0,8.0,3.0,5.0,4.0,1.0,3.0,1.0,2.0,3.0,33.0,3.0,19.0,2.0,20.0,10.0,1.0,4.0,3.0,1.0,55,98.21428571428571
MIMAT0018190,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0018191,2.0,2.0,1.0,,,3.0,1.0,1.0,2.0,7.0,7.0,5.0,,3.0,,1.0,6.0,1.0,2.0,,2.0,1.0,,9.0,2.0,9.0,1.0,3.0,,4.0,,1.0,,6.0,2.0,8.0,1.0,3.0,,,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,5.0,5.0,,2.0,8.0,,,,40,71.42857142857143
MIMAT0018194,3.0,36.0,3.0,7.0,14.0,6.0,49.0,39.0,8.0,2.0,12.0,17.0,4.0,10.0,15.0,10.0,31.0,15.0,9.0,33.0,8.0,8.0,20.0,20.0,5.0,44.0,15.0,1.0,38.0,5.0,,4.0,67.0,146.0,19.0,118.0,8.0,42.0,6.0,34.0,61.0,3.0,5.0,6.0,15.0,6.0,4.0,7.0,15.0,7.0,19.0,,26.0,1.0,15.0,1.0,54,96.42857142857143
MIMAT0018197,1.0,1.0,,1.0,1.0,4.0,2.0,,3.0,2.0,8.0,4.0,1.0,2.0,,3.0,,3.0,1.0,2.0,,,,1.0,,1.0,4.0,1.0,1.0,,,1.0,,7.0,1.0,3.0,5.0,1.0,,3.0,,1.0,,,3.0,1.0,9.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,38,67.85714285714286
MIMAT0018201,1.0,,2.0,,,1.0,2.0,,1.0,2.0,3.0,2.0,,3.0,1.0,2.0,6.0,2.0,,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,1.0,2.0,1.0,,2.0,1.0,,2.0,3.0,,2.0,,,1.0,,1.0,1.0,,1.0,3.0,1.0,,1.0,,1.0,2.0,2.0,39,69.64285714285714
MIMAT0018203,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,13,23.214285714285715
MIMAT0018205,14.0,9.0,4.0,3.0,6.0,11.0,,1.0,19.0,6.0,7.0,8.0,,8.0,5.0,7.0,5.0,6.0,3.0,18.0,1.0,4.0,7.0,13.0,2.0,12.0,2.0,12.0,4.0,2.0,2.0,3.0,,6.0,7.0,3.0,,11.0,2.0,1.0,7.0,9.0,3.0,6.0,4.0,3.0,17.0,5.0,3.0,9.0,12.0,2.0,7.0,,8.0,1.0,51,91.07142857142857
MIMAT0018349,2.0,1.0,3.0,1.0,1.0,5.0,,,1.0,1.0,4.0,4.0,,4.0,,3.0,4.0,7.0,6.0,2.0,,,8.0,2.0,1.0,5.0,1.0,3.0,,1.0,4.0,1.0,5.0,1.0,,8.0,3.0,2.0,,2.0,1.0,,,3.0,,2.0,2.0,,,1.0,1.0,2.0,2.0,2.0,5.0,,41,73.21428571428571
MIMAT0018356,1.0,5.0,1.0,,,5.0,,1.0,,3.0,1.0,3.0,1.0,5.0,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,4.0,5.0,1.0,2.0,2.0,,1.0,1.0,,,,1.0,2.0,2.0,3.0,19.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,40,71.42857142857143
MIMAT0018360,3.0,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,6.0,,2.0,,2.0,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,,9.0,2.0,1.0,,,,1.0,,,,26,46.42857142857143
MIMAT0018443,9.0,,,16.0,23.0,2.0,1.0,,1.0,,4.0,1.0,,3.0,,,3.0,19.0,,13.0,1.0,3.0,,,,15.0,5.0,,3.0,6.0,,1.0,,3.0,1.0,2.0,10.0,23.0,6.0,22.0,,12.0,,,1.0,,,2.0,8.0,1.0,1.0,8.0,,,5.0,5.0,35,62.5
MIMAT0018926,1.0,1.0,,2.0,,,,,3.0,,2.0,,,2.0,,1.0,1.0,4.0,,,,,4.0,,,2.0,,,2.0,1.0,,1.0,,2.0,,2.0,,2.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,,22,39.285714285714285
MIMAT0018950,1.0,,,,,1.0,,,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,4.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,12,21.428571428571427
MIMAT0018962,2.0,4.0,4.0,1.0,6.0,1.0,,4.0,5.0,2.0,3.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,11.0,1.0,1.0,2.0,,,1.0,3.0,2.0,7.0,,,4.0,,7.0,1.0,4.0,1.0,4.0,1.0,9.0,3.0,3.0,1.0,3.0,1.0,,12.0,2.0,10.0,5.0,2.0,1.0,3.0,2.0,,1.0,47,83.92857142857143
MIMAT0018975,1.0,,,,,1.0,,1.0,,,,,,2.0,,,2.0,1.0,,,,1.0,1.0,,,,2.0,,2.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,2.0,,,,15,26.785714285714285
MIMAT0018983,2.0,1.0,2.0,4.0,,1.0,1.0,,6.0,9.0,5.0,1.0,2.0,1.0,1.0,,3.0,1.0,3.0,,,1.0,,2.0,,4.0,6.0,,9.0,,2.0,1.0,,1.0,1.0,10.0,,,1.0,8.0,2.0,2.0,1.0,,9.0,1.0,8.0,1.0,,15.0,7.0,,1.0,6.0,2.0,1.0,41,73.21428571428571
MIMAT0019018,2.0,,1.0,,,3.0,,,1.0,3.0,2.0,,1.0,2.0,,,,,1.0,,,,,,,,1.0,,3.0,,,1.0,,,,,,,,,1.0,,,,2.0,,2.0,,2.0,,1.0,,,,,,17,30.357142857142854
MIMAT0019037,14.0,,1.0,,7.0,3.0,1.0,3.0,1.0,11.0,5.0,1.0,4.0,8.0,,,19.0,3.0,1.0,1.0,,2.0,6.0,18.0,3.0,2.0,,1.0,2.0,16.0,,5.0,2.0,11.0,1.0,16.0,6.0,2.0,4.0,1.0,26.0,7.0,,3.0,,,32.0,,1.0,29.0,1.0,4.0,2.0,3.0,6.0,1.0,45,80.35714285714286
MIMAT0019054,1.0,,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,9,16.071428571428573
MIMAT0019061,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,3.0,,1.0,,,,,,,,,1.0,,,4.0,7.0,7.0,,,,,,4.0,,,,,5.0,,,2.0,,,,,6.0,,18,32.142857142857146
MIMAT0019079,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0019201,3.0,1.0,,,,1.0,2.0,,1.0,1.0,5.0,,,,,,2.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,5.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,8.0,,1.0,1.0,,,,,,,23,41.07142857142857
MIMAT0019202,1.0,,2.0,,1.0,2.0,,1.0,1.0,2.0,7.0,2.0,2.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,4.0,1.0,,3.0,1.0,3.0,,1.0,,,2.0,,2.0,2.0,,3.0,,3.0,,,3.0,3.0,35,62.5
MIMAT0019208,42.0,23.0,195.0,25.0,57.0,20.0,26.0,11.0,73.0,114.0,8.0,21.0,15.0,27.0,15.0,42.0,25.0,21.0,16.0,143.0,13.0,2.0,120.0,39.0,22.0,135.0,16.0,46.0,52.0,11.0,31.0,116.0,14.0,48.0,60.0,277.0,15.0,93.0,8.0,74.0,94.0,34.0,90.0,29.0,33.0,40.0,68.0,47.0,27.0,37.0,56.0,10.0,26.0,12.0,15.0,64.0,56,100.0
MIMAT0019214,2.0,,,1.0,,2.0,,,1.0,1.0,11.0,,,,,,2.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,,3.0,2.0,2.0,2.0,,1.0,,,4.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,,,6.0,1.0,,,,1.0,1.0,,1.0,1.0,,34,60.71428571428571
MIMAT0019221,4.0,2.0,1.0,3.0,5.0,5.0,10.0,,14.0,9.0,5.0,3.0,1.0,7.0,,4.0,5.0,7.0,4.0,26.0,2.0,,2.0,9.0,3.0,35.0,6.0,,9.0,4.0,,1.0,,9.0,7.0,3.0,7.0,3.0,2.0,6.0,4.0,1.0,2.0,,17.0,1.0,15.0,7.0,12.0,17.0,1.0,1.0,3.0,2.0,8.0,1.0,49,87.5
MIMAT0019225,1.0,,,,2.0,,2.0,,,1.0,2.0,,,,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,2.0,,18,32.142857142857146
MIMAT0019229,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,3.0,,2.0,6.0,,4.0,,2.0,,1.0,,1.0,3.0,3.0,1.0,10.0,1.0,11.0,1.0,2.0,,,,6.0,1.0,3.0,,1.0,,2.0,,1.0,,7.0,1.0,,1.0,1.0,37.0,2.0,,2.0,,1.0,,2.0,4.0,,38,67.85714285714286
MIMAT0019692,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0019696,3.0,8.0,3.0,2.0,2.0,11.0,3.0,1.0,10.0,7.0,7.0,3.0,1.0,7.0,1.0,4.0,3.0,2.0,4.0,14.0,4.0,3.0,2.0,2.0,,10.0,,3.0,11.0,4.0,1.0,4.0,3.0,5.0,11.0,4.0,5.0,5.0,,,,1.0,2.0,1.0,12.0,,19.0,15.0,3.0,7.0,3.0,1.0,2.0,,1.0,2.0,49,87.5
MIMAT0019699,2.0,,,,1.0,,,,2.0,,,,,,,2.0,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,5.0,1.0,1.0,1.0,,,,,,,17,30.357142857142854
MIMAT0019706,1.0,2.0,,,,3.0,,1.0,3.0,,,1.0,,4.0,1.0,1.0,,1.0,2.0,3.0,1.0,,,,,1.0,,1.0,3.0,,1.0,,,,,2.0,,1.0,1.0,2.0,1.0,,3.0,,,2.0,,3.0,1.0,,1.0,,,,,,27,48.214285714285715
MIMAT0019709,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,4,7.142857142857142
MIMAT0019726,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.571428571428571
MIMAT0019728,2.0,,2.0,,,1.0,1.0,1.0,,5.0,,,2.0,2.0,1.0,,4.0,,,1.0,1.0,,3.0,6.0,1.0,5.0,,,2.0,4.0,,1.0,,4.0,,5.0,1.0,,,,,5.0,,1.0,,,22.0,1.0,1.0,5.0,,1.0,3.0,1.0,1.0,,32,57.14285714285714
MIMAT0019729,8.0,8.0,57.0,45.0,1.0,4.0,10.0,2.0,6.0,15.0,41.0,16.0,9.0,7.0,8.0,50.0,4.0,9.0,2.0,69.0,1.0,,5.0,33.0,2.0,129.0,29.0,6.0,10.0,32.0,21.0,14.0,35.0,16.0,7.0,13.0,5.0,201.0,2.0,2.0,23.0,9.0,34.0,3.0,15.0,5.0,13.0,15.0,18.0,17.0,4.0,5.0,3.0,10.0,4.0,10.0,55,98.21428571428571
MIMAT0019731,8.0,76.0,5480.0,81.0,34.0,94.0,67.0,41.0,145.0,41.0,45.0,30.0,21.0,14.0,36.0,62.0,71.0,49.0,49.0,57.0,30.0,8.0,70.0,83.0,29.0,382.0,56.0,13.0,321.0,340.0,12.0,55.0,42.0,262.0,82.0,35.0,30.0,28.0,21.0,36.0,2700.0,7.0,830.0,27.0,78.0,34.0,551.0,259.0,1649.0,11.0,29.0,7.0,127.0,120.0,34.0,228.0,56,100.0
MIMAT0019737,2.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,2.0,5.0,,1.0,1.0,,1.0,1.0,,3.0,,1.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,7.0,1.0,4.0,,,,5.0,,1.0,1.0,,1.0,3.0,,,,,,1.0,,,,31,55.35714285714286
MIMAT0019738,1.0,2.0,,,1.0,7.0,1.0,,6.0,4.0,3.0,,,,1.0,3.0,1.0,1.0,,3.0,,1.0,1.0,,,2.0,,,1.0,,,,2.0,1.0,1.0,3.0,1.0,2.0,,1.0,4.0,,,1.0,6.0,,1.0,,,,,,,,,,28,50.0
MIMAT0019746,7.0,1.0,2.0,4.0,3.0,14.0,3.0,3.0,4.0,6.0,10.0,15.0,11.0,11.0,2.0,7.0,5.0,3.0,13.0,2.0,3.0,5.0,13.0,11.0,5.0,6.0,7.0,3.0,17.0,8.0,13.0,6.0,4.0,7.0,5.0,10.0,6.0,10.0,5.0,8.0,4.0,5.0,3.0,8.0,16.0,5.0,21.0,4.0,5.0,10.0,13.0,,5.0,12.0,7.0,1.0,55,98.21428571428571
MIMAT0019756,1.0,,,1.0,,2.0,,,5.0,,,3.0,,2.0,,,,,1.0,3.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,4.0,1.0,,1.0,,,,,,3.0,17,30.357142857142854
MIMAT0019758,1.0,1.0,,1.0,,,,1.0,3.0,1.0,2.0,,,1.0,,1.0,,,,2.0,,,1.0,3.0,,1.0,3.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,3.0,,4.0,,2.0,,1.0,,,,2.0,,23,41.07142857142857
MIMAT0019760,2.0,,,,,2.0,,1.0,,2.0,2.0,1.0,2.0,1.0,,2.0,,3.0,1.0,,1.0,,,1.0,1.0,4.0,,1.0,2.0,3.0,,1.0,,1.0,,2.0,,1.0,,2.0,,,,,1.0,2.0,3.0,,1.0,1.0,1.0,,,,,,29,51.78571428571429
MIMAT0019761,29.0,10.0,8.0,14.0,3.0,23.0,17.0,10.0,35.0,29.0,82.0,22.0,22.0,27.0,11.0,20.0,21.0,40.0,8.0,74.0,15.0,6.0,21.0,28.0,9.0,93.0,16.0,24.0,23.0,17.0,13.0,5.0,4.0,29.0,16.0,36.0,22.0,65.0,7.0,21.0,33.0,9.0,8.0,17.0,19.0,12.0,75.0,27.0,22.0,10.0,33.0,27.0,12.0,18.0,7.0,2.0,56,100.0
MIMAT0019764,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,1.0,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,3.0,2.0,,1.0,,,,,,6.0,,,2.0,18,32.142857142857146
MIMAT0019768,1.0,,,1.0,2.0,3.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,17,30.357142857142854
MIMAT0019782,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,5.0,,,,2.0,,3.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,15,26.785714285714285
MIMAT0019789,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,4,7.142857142857142
MIMAT0019812,2.0,,1.0,,,3.0,,,,2.0,6.0,1.0,3.0,5.0,1.0,,3.0,3.0,2.0,3.0,,1.0,1.0,6.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,3.0,,3.0,,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,,3.0,3.0,1.0,,40,71.42857142857143
MIMAT0019814,277.0,161.0,694.0,1129.0,4.0,56.0,114.0,110.0,608.0,25.0,132.0,101.0,3.0,2.0,199.0,24.0,11.0,151.0,60.0,272.0,175.0,79.0,58.0,658.0,724.0,144.0,4.0,33.0,98.0,259.0,42.0,1096.0,76.0,197.0,66.0,1777.0,971.0,949.0,15.0,96.0,387.0,67.0,216.0,4.0,117.0,3.0,171.0,65.0,79.0,16.0,415.0,72.0,2.0,625.0,244.0,2.0,56,100.0
MIMAT0019841,2.0,,,1.0,48.0,6.0,,2.0,7.0,3.0,4.0,1.0,1.0,11.0,,,3.0,1.0,2.0,14.0,8.0,6.0,1.0,1.0,,1.0,,,1.0,12.0,1.0,24.0,6.0,1.0,,3.0,1.0,,,,8.0,8.0,1.0,,14.0,,1.0,3.0,15.0,,,,16.0,,4.0,,37,66.07142857142857
MIMAT0019850,6.0,113.0,34.0,45.0,45.0,2.0,68.0,10.0,38.0,64.0,48.0,51.0,21.0,2.0,2.0,38.0,21.0,22.0,87.0,67.0,10.0,4.0,3.0,25.0,,173.0,60.0,5.0,228.0,61.0,10.0,139.0,10.0,54.0,227.0,273.0,3.0,53.0,3.0,2.0,3.0,13.0,32.0,18.0,3.0,1.0,143.0,22.0,1.0,146.0,172.0,13.0,4.0,4.0,37.0,8.0,55,98.21428571428571
MIMAT0019869,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,5,8.928571428571429
MIMAT0019871,1.0,,,,1.0,2.0,,,6.0,2.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,15,26.785714285714285
MIMAT0019873,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,,3.0,3.0,2.0,3.0,2.0,,1.0,2.0,6.0,9.0,1.0,1.0,6.0,,,12.0,1.0,3.0,6.0,10.0,2.0,9.0,2.0,2.0,10.0,3.0,6.0,6.0,3.0,,3.0,,,1.0,8.0,2.0,10.0,1.0,1.0,4.0,4.0,,4.0,,1.0,1.0,47,83.92857142857143
MIMAT0019878,1.0,,,,,1.0,,,,,,,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,7,12.5
MIMAT0019880,7.0,5.0,17.0,,3.0,16.0,4.0,3.0,27.0,18.0,14.0,24.0,9.0,3.0,,10.0,5.0,16.0,4.0,20.0,1.0,6.0,12.0,3.0,3.0,21.0,,20.0,4.0,1.0,5.0,1.0,8.0,10.0,8.0,27.0,2.0,8.0,4.0,3.0,36.0,7.0,2.0,6.0,5.0,1.0,18.0,1.0,12.0,3.0,4.0,9.0,2.0,4.0,9.0,2.0,53,94.64285714285714
MIMAT0019894,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,8,14.285714285714285
MIMAT0019900,1.0,,,2.0,,,1.0,1.0,,1.0,3.0,,,,,,4.0,3.0,4.0,,,2.0,,,1.0,6.0,2.0,1.0,,4.0,4.0,1.0,,2.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,6.0,,2.0,,1.0,,1.0,1.0,,,28,50.0
MIMAT0019910,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,12,21.428571428571427
MIMAT0019918,2.0,,2.0,3.0,,2.0,,1.0,1.0,2.0,9.0,5.0,,3.0,6.0,,1.0,2.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,4.0,2.0,,,,,1.0,8.0,,2.0,,3.0,,3.0,1.0,1.0,,37,66.07142857142857
MIMAT0019927,15.0,7.0,3.0,9.0,1.0,41.0,5.0,22.0,28.0,24.0,21.0,16.0,3.0,56.0,3.0,15.0,20.0,33.0,,8.0,12.0,7.0,11.0,8.0,4.0,10.0,38.0,6.0,17.0,5.0,5.0,5.0,17.0,14.0,,27.0,1.0,21.0,1.0,15.0,14.0,8.0,,5.0,8.0,14.0,9.0,7.0,13.0,15.0,3.0,,5.0,6.0,4.0,,51,91.07142857142857
MIMAT0019935,1.0,1.0,,1.0,,3.0,,,,4.0,,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,3.0,1.0,,1.0,,5.0,,,1.0,,,1.0,,,,,,1.0,,,2.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,25,44.642857142857146
MIMAT0019957,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,2.0,,1.0,,3.0,,,1.0,3.0,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,19,33.92857142857143
MIMAT0019963,2.0,,,3.0,,3.0,,,3.0,,1.0,4.0,,3.0,,1.0,2.0,1.0,,,1.0,,,,2.0,3.0,1.0,1.0,1.0,,,3.0,,1.0,,1.0,2.0,5.0,,2.0,1.0,,,2.0,2.0,,3.0,,2.0,,1.0,,,,,3.0,29,51.78571428571429
MIMAT0019981,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,3.0,,1.0,,1.0,,,,,,13,23.214285714285715
MIMAT0020924,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,7,12.5
MIMAT0020925,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,3.0,,2.0,1.0,1.0,1.0,6.0,,1.0,,2.0,1.0,,,2.0,3.0,3.0,1.0,,,3.0,,2.0,2.0,,2.0,5.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,37,66.07142857142857
MIMAT0020956,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7857142857142856
MIMAT0021017,3.0,2.0,1.0,,,2.0,,1.0,4.0,,2.0,,,3.0,,2.0,2.0,,,5.0,,,,2.0,2.0,2.0,2.0,,7.0,1.0,,1.0,1.0,1.0,,1.0,1.0,8.0,,,,1.0,1.0,,,,8.0,,3.0,1.0,,1.0,,,,,29,51.78571428571429
MIMAT0021020,2.0,3.0,4.0,4.0,3.0,11.0,4.0,1.0,2.0,7.0,10.0,4.0,1.0,7.0,2.0,2.0,8.0,14.0,4.0,14.0,3.0,1.0,4.0,11.0,5.0,14.0,,3.0,4.0,4.0,2.0,,4.0,17.0,3.0,5.0,3.0,17.0,4.0,9.0,11.0,3.0,2.0,4.0,3.0,4.0,15.0,6.0,7.0,9.0,3.0,1.0,1.0,8.0,10.0,1.0,54,96.42857142857143
