source,target,mirtarbase,correlation,qvalue
hsa-miR-15a-5p,PPM1A,MIRT191454,-0.4890635680109365,0.0018817733113575
hsa-miR-15a-5p,CDK17,MIRT548946,-0.4889268626110732,0.0018872338377045
hsa-miR-20b-5p,VPS13A,,-0.4889268626110732,0.0018872338377045
hsa-miR-378c,KDSR,,-0.4889268626110732,0.0018872338377045
hsa-miR-16-5p,SOS2,,-0.4888585099111415,0.0018906297160749
hsa-miR-7-5p,FBXO28,,-0.4886543625768964,0.001900853585295
hsa-miR-15a-5p,DCUN1D1,,-0.4886534518113465,0.001900853585295
hsa-miR-22-3p,LIN7C,MIRT030649,-0.4886534518113465,0.001900853585295
hsa-miR-193b-3p,AJUBA,,-0.4885850991114149,0.0019042736515662
hsa-miR-106a-5p,SMAD5,,-0.4885167464114832,0.0019076997887171
hsa-miR-195-5p,SLC2A3,MIRT006235,-0.48838004101162,0.0019158980326903
hsa-miR-15a-5p,RNF144B,,-0.4883116883116883,0.0019166873755735
hsa-miR-30a-5p,PDE3A,,-0.4883116883116883,0.0019166873755735
hsa-miR-452-5p,TMED8,,-0.4883116883116883,0.0019166873755735
hsa-miR-34c-5p,ADGRG2,,-0.48796992481203,0.0019393437955989
hsa-miR-24-3p,INAVA,MIRT030535,-0.4879440866072405,0.0019398265063745
hsa-miR-139-5p,TRIM71,,-0.4878764646279977,0.0019432619097825
hsa-miR-185-5p,DLG2,,-0.4877648667122352,0.0019484745766848
hsa-miR-20b-5p,HPS5,,-0.4877648667122352,0.0019484745766848
hsa-miR-363-3p,SETD5,,-0.4876965140123035,0.001951977290401
hsa-miR-141-3p,DCUN1D3,,-0.4875598086124402,0.0019603505051374
hsa-miR-106a-5p,NBEA,,-0.4874914559125086,0.0019638733461945
hsa-miR-135a-5p,ASPH,,-0.4873846438679032,0.0019701529359309
hsa-miR-30a-5p,SLC35F1,,-0.4872863978127136,0.0019758363346573
hsa-miR-15a-5p,PCGF5,,-0.4872180451127819,0.0019780271345768
hsa-miR-15a-5p,EPC1,,-0.4872180451127819,0.0019780271345768
hsa-miR-17-5p,PRRG4,MIRT230962,-0.4869446343130554,0.0019950122970322
hsa-miR-106a-5p,KDM6B,MIRT289575,-0.4869446343130554,0.0019950122970322
hsa-miR-486-5p,CDH11,,-0.4868762816131237,0.0019985946184001
hsa-miR-139-5p,AEBP2,,-0.4868079289131921,0.0020021832656643
hsa-miR-18a-5p,NCOA2,,-0.4867395762132604,0.0020044072451766
hsa-miR-24-3p,FDXR,,-0.4867395762132604,0.0020044072451766
hsa-miR-141-3p,SAR1A,,-0.4866028708133971,0.002012987262298
hsa-miR-378c,KIAA1522,,-0.4865345181134655,0.0020166013126797
hsa-miR-454-3p,ZNRF3,,-0.4863294600136705,0.0020302477633882
hsa-miR-181d-5p,PLCXD3,,-0.4861927546138073,0.0020389284794667
hsa-miR-16-5p,DCAF10,,-0.4861244019138757,0.0020411951043847
hsa-miR-22-3p,USP8,,-0.4861244019138757,0.0020411951043847
hsa-miR-1-3p,SLC25A22,MIRT001332,-0.4860560492139439,0.0020448570857098
hsa-miR-22-3p,AMMECR1L,,-0.485850991114149,0.0020544870102574
hsa-miR-20b-5p,POFUT1,MIRT152686,-0.485850991114149,0.0020544870102574
hsa-miR-452-5p,SOCS5,,-0.485850991114149,0.0020544870102574
hsa-miR-320b,YWHAZ,,-0.485850991114149,0.0020544870102574
hsa-miR-7-5p,TRIM33,,-0.4857900345430342,0.0020576231535777
hsa-miR-362-5p,NOL4,,-0.4857225858977447,0.0020604700966717
hsa-miR-15a-5p,P2RY2,,-0.4857142857142857,0.0020604700966717
hsa-miR-106a-5p,IPMK,,-0.4856459330143541,0.0020627721652085
hsa-miR-136-5p,TSPAN3,,-0.4856459330143541,0.0020627721652085
hsa-miR-18a-5p,FBXO28,,-0.4855775803144224,0.0020650795078239
hsa-miR-18a-5p,FAF1,,-0.4855775803144224,0.0020650795078239
hsa-miR-20b-5p,ANKRD13C,MIRT728341,-0.4854408749145592,0.0020738997197012
hsa-miR-18a-5p,NEO1,MIRT438693,-0.4853725222146274,0.0020776219613968
hsa-miR-93-5p,IRF2BP2,,-0.4853041695146958,0.0020813507485626
hsa-miR-24-3p,DCAF11,,-0.4852358168147642,0.0020850860914425
hsa-miR-205-5p,ANK2,,-0.4849624060150376,0.0021029178296774
hsa-miR-195-5p,SLC4A4,,-0.4849624060150376,0.0021029178296774
hsa-miR-15a-5p,PHIP,,-0.484894053315106,0.0021066892719105
hsa-miR-16-5p,KRAS,MIRT053090,-0.4848257006151744,0.0021090509152215
hsa-miR-22-3p,PTPN1,,-0.4848257006151744,0.0021090509152215
hsa-miR-15a-5p,RCOR3,,-0.4847573479152426,0.0021114179150441
hsa-miR-20b-5p,NIBAN2,,-0.4847573479152426,0.0021114179150441
hsa-miR-7-5p,SEPTIN8,,-0.4847159115303359,0.0021131560565185
hsa-miR-106a-5p,PURB,MIRT700445,-0.4846889952153109,0.0021137902735252
hsa-miR-186-5p,KMT5A,MIRT045160,-0.4845522898154477,0.0021228023482632
hsa-miR-145-5p,ARF6,MIRT278608,-0.4844839371155161,0.002126610484135
hsa-miR-16-5p,ZC3H11A,MIRT031561,-0.4843296082667415,0.0021370272911421
hsa-miR-7-5p,RSPRY1,MIRT025701,-0.4842862623252565,0.0021389340419278
hsa-miR-363-3p,RRN3,MIRT501296,-0.4840054682159946,0.0021592014307871
hsa-miR-24-3p,KCNK6,,-0.4839371155160629,0.002163069764798
hsa-miR-24-3p,KCTD3,,-0.4838004101161996,0.0021722730159783
hsa-miR-195-5p,IGF1,,-0.4837320574162679,0.0021747154469218
hsa-miR-363-3p,ESRP1,MIRT636554,-0.4837320574162679,0.0021747154469218
hsa-miR-200b-3p,KCNJ15,,-0.4835953520164047,0.0021839643799061
hsa-miR-7-5p,TCF12,,-0.4834269639150979,0.0021957440965048
hsa-miR-200a-3p,DCUN1D3,,-0.4833219412166781,0.0022011081312058
hsa-miR-363-3p,SLC25A36,MIRT161130,-0.4833219412166781,0.0022011081312058
hsa-miR-16-5p,PHACTR4,,-0.4832535885167464,0.002205047957903
hsa-miR-107,SLC45A4,,-0.4831852358168148,0.0022075317581366
hsa-miR-363-3p,GALNT7,MIRT093532,-0.4831852358168148,0.0022075317581366
hsa-miR-93-5p,ATE1,,-0.4831168831168831,0.0022114837149862
hsa-miR-22-3p,ASB14,,-0.4830485304169514,0.0022154425747801
hsa-miR-20b-5p,FBXO39,,-0.4829801777170198,0.0022179424246352
hsa-miR-20b-5p,NSD3,,-0.4829801777170198,0.0022179424246352
hsa-miR-93-5p,LLPH,MIRT443708,-0.4827751196172248,0.0022328200946637
hsa-miR-338-3p,MACROD2,,-0.4827067669172933,0.0022368152931304
hsa-miR-181d-5p,TGFBR2,,-0.4825700615174299,0.0022463063909208
hsa-miR-148a-3p,ATP2B4,,-0.4824333561175666,0.0022558340973748
hsa-miR-16-5p,NAPEPLD,,-0.4822966507177034,0.0022653985376725
hsa-miR-16-5p,DNAJC16,,-0.4822282980177718,0.0022694477977005
hsa-miR-224-5p,CDK9,,-0.4820915926179084,0.0022790649029285
hsa-let-7d-5p,BACE2,,-0.4819548872180451,0.0022887190478832
hsa-miR-200c-3p,KCNJ15,,-0.4818865345181135,0.0022928070753451
hsa-miR-144-3p,SIX4,MIRT571647,-0.4817144040238134,0.0023054278360377
hsa-miR-15a-5p,IGF1R,,-0.4816131237183869,0.0023122589233681
hsa-miR-363-3p,PCGF3,,-0.4815447710184553,0.0023163860456013
hsa-miR-185-5p,PARPBP,,-0.4814846460827067,0.0023174849970354
hsa-miR-15a-5p,SMAD5,,-0.4814764183185236,0.0023174849970354
hsa-miR-107,PAIP2B,,-0.4814764183185236,0.0023174849970354
hsa-miR-455-5p,INPP5K,,-0.481408065618592,0.0023216230465592
hsa-miR-30c-5p,NFATC2,,-0.4813397129186603,0.002324250160849
hsa-miR-20b-5p,DIP2A,,-0.4813397129186603,0.002324250160849
hsa-miR-22-3p,STOX2,,-0.4812713602187286,0.002326883021263
hsa-miR-181b-5p,PLCXD3,,-0.4812713602187286,0.002326883021263
hsa-miR-200a-3p,HNMT,,-0.481203007518797,0.0023310392341945
hsa-miR-107,AJUBA,,-0.4811346548188653,0.002331787810792
hsa-miR-185-5p,FRK,,-0.4811346548188653,0.002331787810792
hsa-miR-200c-3p,CDH6,,-0.4811346548188653,0.002331787810792
hsa-let-7b-5p,BCAT1,MIRT052293,-0.4810663021189337,0.002331787810792
hsa-miR-16-5p,NXPE3,,-0.4810663021189337,0.002331787810792
hsa-miR-24-3p,RRP12,MIRT030475,-0.4810663021189337,0.002331787810792
hsa-miR-30e-5p,MARCHF3,,-0.4810663021189337,0.002331787810792
hsa-miR-378c,PLAGL2,,-0.4809295967190704,0.0023416502244529
hsa-miR-20b-5p,ENTPD4,MIRT706127,-0.4807928913192071,0.0023515505262271
hsa-miR-93-5p,PAK5,,-0.4807725245401891,0.0023517326580264
hsa-miR-93-5p,FBXO21,MIRT727672,-0.4804511278195489,0.0023772364740158
hsa-miR-15a-5p,XPO7,,-0.4803144224196856,0.0023857309818588
hsa-miR-378c,ANKRD52,,-0.4803144224196856,0.0023857309818588
hsa-miR-135a-5p,ANGPTL2,,-0.480273532341211,0.0023876580323538
hsa-miR-16-5p,NUP50,MIRT031641,-0.480041011619959,0.0024059088651986
hsa-miR-195-5p,XKR4,,-0.4799808609870481,0.0024094984904361
hsa-miR-16-5p,FRS2,,-0.4799043062200957,0.0024144990900355
hsa-miR-15a-5p,FUBP1,,-0.4796308954203691,0.0024364664476358
hsa-miR-16-5p,PARD6B,,-0.4795625427204375,0.0024392382758763
hsa-miR-452-5p,BTF3L4,,-0.4795625427204375,0.0024392382758763
hsa-miR-182-5p,ANTXR2,,-0.4794258373205741,0.0024495134076861
hsa-miR-24-3p,RAB15,,-0.4792891319207109,0.0024598278300698
hsa-miR-18a-5p,FZD3,,-0.4791524265208476,0.0024685972104988
hsa-miR-185-5p,VIPAS39,,-0.4791524265208476,0.0024685972104988
hsa-miR-15b-5p,VPS37C,,-0.4790922607032498,0.0024714090210902
hsa-miR-363-3p,PHLPP2,MIRT555636,-0.4790840738209159,0.0024714090210902
hsa-miR-141-3p,NUMBL,,-0.4790157211209843,0.0024742268379622
hsa-miR-20b-5p,TET3,MIRT160022,-0.4790157211209843,0.0024742268379622
hsa-miR-16-5p,PDLIM5,MIRT032035,-0.478879015721121,0.0024830496794754
hsa-miR-362-5p,IKZF3,,-0.478879015721121,0.0024830496794754
hsa-miR-181b-5p,NMT2,MIRT727077,-0.4788106630211893,0.0024858851086838
hsa-miR-185-5p,TANC2,,-0.4788106630211893,0.0024858851086838
hsa-miR-363-3p,SLC4A8,,-0.4784688995215311,0.0025145031022722
hsa-miR-181b-5p,RAB3C,,-0.4783321941216679,0.0025218530723091
hsa-miR-20b-5p,TRIM44,,-0.4783321941216679,0.0025218530723091
hsa-miR-425-5p,EPN2,,-0.4783321941216679,0.0025218530723091
hsa-miR-20b-5p,SLC25A36,,-0.4780587833219412,0.0025446979691083
hsa-miR-452-5p,SPTLC2,,-0.4779904306220096,0.0025476027649772
hsa-miR-454-3p,ERBB4,,-0.4779904306220096,0.0025476027649772
hsa-miR-18a-5p,BRWD1,,-0.4779220779220779,0.0025488963826267
hsa-miR-452-5p,ZNF148,,-0.4779220779220779,0.0025488963826267
hsa-miR-532-3p,FDXR,,-0.4779220779220779,0.0025488963826267
hsa-miR-18a-5p,NFAT5,,-0.4775803144224197,0.0025765324686671
hsa-miR-362-5p,DCX,,-0.4775803144224197,0.0025765324686671
hsa-miR-93-5p,ARHGAP12,MIRT027984,-0.477511961722488,0.002581111575875
hsa-miR-20b-5p,USP31,,-0.4774436090225564,0.0025856985493792
hsa-miR-24-3p,RAB3D,,-0.4773069036226931,0.0025965364063763
hsa-miR-144-3p,TNKS2,,-0.4772711748111629,0.0025981628382606
hsa-miR-18a-5p,NXT2,,-0.4772385509227614,0.0025995067878364
hsa-miR-223-3p,POU2F1,,-0.4771701982228298,0.0026041253467716
hsa-miR-18a-5p,SYNCRIP,,-0.4771018455228982,0.0026087518322053
hsa-miR-24-3p,ATXN7L3,,-0.4770334928229666,0.0026117405469963
hsa-miR-30a-5p,BNC2,,-0.4770334928229666,0.0026117405469963
hsa-miR-31-5p,GTDC1,,-0.476991480867353,0.0026139577192397
hsa-miR-106a-5p,NTN4,,-0.4766917293233083,0.0026399944552769
hsa-miR-193a-5p,GPR39,,-0.4766233766233766,0.0026446805669723
hsa-miR-20b-5p,SYTL4,,-0.4764866712235133,0.002655744023174
hsa-miR-16-5p,SLC4A7,,-0.4762816131237184,0.0026715796486152
hsa-miR-106a-5p,CD274,,-0.4762816131237184,0.0026715796486152
hsa-miR-106a-5p,C16orf72,,-0.4762132604237867,0.0026763179553601
hsa-miR-200a-3p,SAMD8,,-0.4761449077238551,0.0026810643699743
hsa-miR-16-5p,CCDC6,,-0.4760765550239235,0.0026858189047813
hsa-miR-365a-3p,DCUN1D5,,-0.4760082023239918,0.0026888989069724
hsa-miR-365b-3p,DCUN1D5,,-0.4760082023239918,0.0026888989069724
hsa-miR-195-5p,SHROOM4,,-0.4759398496240601,0.0026936677891081
hsa-miR-16-5p,BICD1,,-0.4755297334244702,0.0027292503969463
hsa-miR-363-3p,ABI2,,-0.4755297334244702,0.0027292503969463
hsa-miR-20b-5p,NFIB,MIRT472282,-0.4754613807245387,0.0027340844241908
hsa-miR-18a-5p,NEDD4,,-0.475393028024607,0.0027389267038755
hsa-miR-106a-5p,RORA,MIRT546699,-0.4753246753246753,0.0027420687944331
hsa-miR-193b-3p,MYLK,MIRT016318,-0.4753246753246753,0.0027420687944331
hsa-miR-15a-5p,PIAS1,,-0.4752563226247436,0.0027469256561422
hsa-miR-15a-5p,KIAA0586,,-0.475187969924812,0.0027517908051543
hsa-miR-18a-5p,ANKRD52,,-0.4751196172248804,0.0027566642540263
hsa-miR-363-3p,GOLGA8B,MIRT507118,-0.4749829118250171,0.0027681543849515
hsa-miR-182-5p,S1PR1,,-0.4748462064251538,0.0027796879060278
hsa-let-7b-5p,LYVE1,,-0.4747778537252222,0.0027828806504548
hsa-miR-451a,VPS18,,-0.4747778537252222,0.0027828806504548
hsa-miR-10a-5p,NONO,,-0.4747095010252905,0.0027878061453132
hsa-miR-132-3p,HHIP,,-0.4746411483253588,0.0027927400311275
hsa-miR-324-5p,PSME3,MIRT043211,-0.4745044429254956,0.0028026330264044
hsa-miR-501-3p,BCL7A,,-0.4745044429254956,0.0028026330264044
hsa-miR-18a-5p,MBOAT2,,-0.4744360902255639,0.0028075921612986
hsa-miR-18a-5p,PURB,,-0.4743677375256322,0.0028125597380122
hsa-miR-363-3p,BICRAL,,-0.4742993848257006,0.0028175357693023
hsa-miR-20b-5p,CERS6,,-0.4738892686261108,0.0028545925876356
hsa-miR-20b-5p,PPM1A,,-0.4738892686261108,0.0028545925876356
hsa-miR-532-3p,RAN,,-0.4737525632262475,0.0028664535249178
hsa-let-7c-5p,FZD4,,-0.4736842105263158,0.0028679843591731
hsa-miR-30d-5p,SIM1,,-0.4736842105263158,0.0028679843591731
hsa-miR-363-3p,NF1,,-0.4736842105263158,0.0028679843591731
hsa-miR-363-3p,LCOR,MIRT536394,-0.4736158578263841,0.0028730517276469
hsa-miR-454-3p,MAML3,,-0.4734791524265209,0.0028849833055838
hsa-miR-17-5p,RUNDC1,MIRT051031,-0.4734107997265892,0.0028900785654886
hsa-miR-15a-5p,GPR174,,-0.4733424470266575,0.0028916344537743
hsa-miR-363-3p,DOCK5,,-0.4733424470266575,0.0028916344537743
hsa-miR-20b-5p,UBXN2A,MIRT088036,-0.4733424470266575,0.0028916344537743
hsa-miR-145-5p,SLITRK6,,-0.4732057416267943,0.002903637084599
hsa-miR-22-3p,MON2,,-0.4731373889268626,0.0029069858953794
hsa-miR-378c,C1orf21,,-0.4731373889268626,0.0029069858953794
hsa-miR-145-5p,PAFAH1B2,,-0.4728639781271361,0.0029329446589165
hsa-miR-22-3p,SLC6A17,,-0.4727272727272727,0.0029451026344919
hsa-miR-363-3p,TBX3,,-0.4725222146274778,0.0029625211417568
hsa-miR-363-3p,SNX30,,-0.4725222146274778,0.0029625211417568
hsa-miR-24-3p,PTPRF,MIRT035527,-0.4724538619275462,0.0029677448819561
hsa-miR-139-5p,NEXMIF,,-0.4721804511278196,0.0029923687112302
hsa-miR-20b-5p,INTS6,,-0.4721804511278196,0.0029923687112302
hsa-miR-429,SAMD8,,-0.4720437457279562,0.0030047498533074
hsa-miR-185-5p,PAK6,,-0.471701982228298,0.0030368286130976
hsa-miR-146b-5p,QKI,,-0.471701982228298,0.0030368286130976
hsa-miR-15a-5p,AMMECR1L,,-0.4716336295283664,0.0030421720204123
hsa-miR-365a-3p,TRIM24,,-0.4715391582909643,0.0030484286862612
hsa-miR-365b-3p,TRIM24,,-0.4715391582909643,0.0030484286862612
hsa-miR-20b-5p,CYB561D1,,-0.4714285714285714,0.0030582563928427
hsa-miR-30a-5p,TBC1D2B,,-0.4712918660287082,0.0030690245682981
hsa-miR-339-5p,LSM14B,,-0.4712918660287082,0.0030690245682981
hsa-miR-182-5p,NECTIN3,,-0.4712235133287765,0.0030744222747962
hsa-miR-93-5p,CEP57,MIRT247080,-0.4710184552289815,0.0030944094999934
hsa-miR-16-5p,PCM1,,-0.4708817498291183,0.0031052956321986
hsa-miR-223-3p,SETBP1,,-0.4708817498291183,0.0031052956321986
hsa-miR-17-5p,SAR1B,,-0.4708133971291866,0.0031107524483642
hsa-miR-16-5p,ZNRF2,MIRT320627,-0.470745044429255,0.0031162184494793
hsa-miR-195-5p,FGF2,MIRT211200,-0.4706766917293233,0.0031216936492463
hsa-miR-15a-5p,KDSR,,-0.4706083390293917,0.0031271780613849
hsa-miR-93-5p,ENPP5,MIRT548393,-0.4704032809295967,0.0031454252761023
hsa-miR-185-5p,SLC22A23,,-0.4704032809295967,0.0031454252761023
hsa-miR-30a-5p,TRDN,,-0.4703349282296651,0.0031454252761023
hsa-miR-93-5p,CPEB3,,-0.4703349282296651,0.0031454252761023
hsa-miR-362-5p,THSD4,,-0.4703349282296651,0.0031454252761023
hsa-miR-20b-5p,PCDHA7,,-0.4703349282296651,0.0031454252761023
hsa-miR-15a-5p,ZBTB10,MIRT545961,-0.4702665755297334,0.0031509515876451
hsa-miR-15a-5p,ASB6,,-0.4701982228298018,0.0031564871883363
hsa-miR-31-5p,KIF1C,,-0.470153873630149,0.0031594185147459
hsa-miR-18a-5p,RBBP8,,-0.4700615174299385,0.0031656895542572
hsa-miR-24-3p,STC2,,-0.4700615174299385,0.0031656895542572
hsa-miR-144-3p,MAP3K2,,-0.4700252933259175,0.003167459816181
hsa-miR-15b-5p,CFAP45,,-0.4699931647300069,0.003167459816181
hsa-miR-185-5p,PADI2,,-0.4699931647300069,0.003167459816181
hsa-miR-24-3p,EDAR,,-0.4699248120300752,0.0031730261238126
hsa-miR-7-5p,NUDCD3,MIRT025842,-0.4698930139550988,0.0031746048763443
hsa-miR-378c,PDPK1,,-0.4698564593301435,0.003176705240615
hsa-miR-24-3p,NEDD4L,MIRT030590,-0.4697881066302119,0.0031822880619366
hsa-miR-24-3p,PNPO,,-0.4697197539302802,0.0031878802577534
hsa-let-7d-5p,SLCO5A1,,-0.4695910730534065,0.003198210110918
hsa-miR-145-5p,GJB7,,-0.4695910730534065,0.003198210110918
hsa-miR-15a-5p,ENTPD7,MIRT245003,-0.4694885422514298,0.0032075961850438
hsa-miR-135a-5p,FOXN3,,-0.4694701129064286,0.0032077208797538
hsa-miR-20b-5p,TTPAL,MIRT153478,-0.4693096377306904,0.00322354529869
hsa-miR-1306-5p,ENSA,,-0.4692412850307587,0.0032292057307862
hsa-miR-223-3p,ZNF207,,-0.4691729323308271,0.0032348756524506
hsa-miR-185-5p,PTPRA,,-0.4690362269309637,0.0032481694325124
hsa-miR-20b-5p,RAPH1,,-0.4689678742310321,0.0032538701440643
hsa-miR-15a-5p,CDC37L1,MIRT502950,-0.4688995215311005,0.0032575854022037
hsa-miR-15a-5p,MBD1,,-0.4688311688311689,0.0032575854022037
hsa-miR-16-5p,TBP,MIRT051286,-0.4688311688311689,0.0032575854022037
hsa-miR-93-5p,ESR1,,-0.4688311688311689,0.0032575854022037
hsa-miR-20b-5p,GAB1,MIRT164206,-0.4688311688311689,0.0032575854022037
hsa-miR-378c,SRSF10,,-0.4688311688311689,0.0032575854022037
hsa-miR-20b-5p,LYSMD3,MIRT097654,-0.4687628161312372,0.0032633058289519
hsa-miR-15a-5p,KLHDC10,MIRT170136,-0.4686261107313739,0.0032767074562576
hsa-miR-22-3p,ESR1,MIRT002474,-0.4685577580314422,0.00328052464344
hsa-miR-30e-5p,DCUN1D3,,-0.4685577580314422,0.00328052464344
hsa-let-7d-5p,SLC30A1,,-0.4684894053315106,0.0032843492280571
hsa-miR-24-3p,CLCN3,,-0.4684894053315106,0.0032843492280571
hsa-let-7b-5p,VGLL3,,-0.4683526999316473,0.003297830058253
hsa-let-7b-5p,PAX3,MIRT052081,-0.468215994531784,0.0033094153031081
hsa-miR-93-5p,CTDSPL2,,-0.468215994531784,0.0033094153031081
hsa-miR-139-5p,BBX,,-0.4681476418318523,0.0033152224589809
hsa-miR-378c,AGO1,,-0.4677375256322624,0.0033601003716212
hsa-let-7c-5p,ALPK3,,-0.4676008202323992,0.0033718839543532
hsa-miR-215-5p,NCOA3,MIRT024566,-0.4676008202323992,0.0033718839543532
hsa-miR-106a-5p,CHIC1,,-0.4673957621326043,0.0033936046072347
hsa-miR-24-3p,MMAB,,-0.4671907040328093,0.0034134528195822
hsa-miR-223-3p,TBC1D17,,-0.4671907040328093,0.0034134528195822
hsa-miR-20b-5p,FRK,,-0.4671223513328776,0.0034194256697235
hsa-miR-362-5p,IL17RD,,-0.467053998632946,0.003423407647449
hsa-miR-425-5p,CREBZF,MIRT368061,-0.467053998632946,0.003423407647449
hsa-miR-106a-5p,WEE1,MIRT048347,-0.4669172932330827,0.0034374039805757
hsa-miR-452-5p,RNF111,,-0.466848940533151,0.0034434167199616
hsa-miR-181a-5p,NMT2,MIRT727078,-0.4667805878332194,0.0034474293055635
hsa-miR-200b-3p,SCD,,-0.4667805878332194,0.0034474293055635
hsa-miR-15a-5p,PLEKHA5,,-0.4667122351332878,0.0034514495722064
hsa-miR-20b-5p,GUCY1A1,,-0.4667122351332878,0.0034514495722064
hsa-miR-152-3p,AJUBA,,-0.4666438824333562,0.0034574876925779
hsa-miR-31-5p,SATB2,MIRT006567,-0.4665983178668029,0.0034608473900724
hsa-miR-16-5p,SRGAP1,,-0.4665755297334245,0.0034615233465004
hsa-miR-24-3p,TBC1D22B,,-0.4665071770334928,0.0034675792264842
hsa-miR-181b-5p,ERG,,-0.4663021189336979,0.0034878292974164
hsa-miR-223-3p,ZFP3,,-0.4663021189336979,0.0034878292974164
hsa-miR-20b-5p,AGO3,MIRT524981,-0.4662337662337663,0.0034939279227821
hsa-miR-107,DYNLL2,,-0.4660970608339029,0.0035081869732348
hsa-miR-24-3p,RNF165,,-0.4660287081339713,0.0035122846754268
hsa-miR-107,PAK3,,-0.4660287081339713,0.0035122846754268
hsa-miR-107,TARDBP,,-0.4659603554340397,0.0035163901638353
hsa-miR-193b-3p,DYRK1A,,-0.4659603554340397,0.0035163901638353
hsa-miR-15a-5p,AP3M1,MIRT728330,-0.4658236500341763,0.0035307330564396
hsa-miR-24-3p,UCK2,MIRT464501,-0.4657552973342447,0.0035369029484873
hsa-miR-106a-5p,ZNF805,MIRT201020,-0.4656869446343131,0.0035410397808905
hsa-miR-455-5p,EBF1,,-0.4656869446343131,0.0035410397808905
hsa-let-7d-5p,FSTL4,,-0.4655502392344497,0.0035534260457882
hsa-miR-185-5p,MTSS2,,-0.4655502392344497,0.0035534260457882
hsa-miR-15a-5p,TRAM1,MIRT726238,-0.4654818865345181,0.0035555407081579
hsa-miR-106a-5p,FSD1L,,-0.4654818865345181,0.0035555407081579
hsa-miR-223-3p,PRR14L,,-0.4654818865345181,0.0035555407081579
hsa-miR-24-3p,POMGNT1,,-0.4654135338345865,0.003557665489324
hsa-miR-93-5p,PCMTD1,MIRT726991,-0.4654135338345865,0.003557665489324
hsa-miR-196a-5p,HDAC9,,-0.4654135338345865,0.003557665489324
hsa-miR-144-3p,TET2,,-0.4653769919957601,0.0035600384208567
hsa-miR-181d-5p,FSTL1,,-0.4653451811346549,0.0035618415397916
hsa-miR-16-5p,TNIK,,-0.4652084757347915,0.0035743068251606
hsa-miR-185-5p,CNTD1,,-0.4652084757347915,0.0035743068251606
hsa-miR-224-5p,ERI2,,-0.464935064935065,0.0036014195824873
hsa-miR-185-5p,FAM168A,,-0.464935064935065,0.0036014195824873
hsa-miR-186-5p,TMED4,,-0.464935064935065,0.0036014195824873
hsa-miR-425-5p,DNAJC27,,-0.4648667122351332,0.0036077116718029
hsa-miR-224-5p,AFF3,,-0.4647983595352016,0.003614014182905
hsa-miR-93-5p,TRIM32,MIRT227327,-0.4646616541353384,0.003628720537543
hsa-miR-425-5p,PHIP,,-0.4645933014354067,0.0036350568379696
hsa-miR-15a-5p,PHACTR4,,-0.4643882433356118,0.0036582953409078
hsa-miR-378c,PTPRT,,-0.4642515379357484,0.0036731641375846
hsa-miR-106a-5p,ZBTB41,,-0.4641831852358168,0.0036774767137523
hsa-miR-424-5p,AKAP12,,-0.4641831852358168,0.0036774767137523
hsa-miR-20b-5p,NR2C2,MIRT522198,-0.4639781271360219,0.0037009589862344
hsa-miR-363-3p,OTUD4,,-0.4639097744360902,0.0037074107131933
hsa-miR-17-5p,TUSC2,,-0.463773069036227,0.0037224599757883
hsa-miR-106a-5p,MAP3K2,MIRT473815,-0.4637047163362953,0.0037268298764591
hsa-miR-107,ZKSCAN1,,-0.4637047163362953,0.0037268298764591
hsa-miR-20b-5p,FRZB,,-0.4636363636363637,0.0037333243102193
hsa-miR-148a-3p,MMP15,,-0.4635680109364319,0.0037377105760875
hsa-miR-224-5p,INTS8,,-0.4635680109364319,0.0037377105760875
hsa-miR-378a-3p,ALS2,,-0.4634996582365003,0.0037442239669712
hsa-miR-20b-5p,KMT2A,,-0.4633629528366371,0.0037594093581028
hsa-miR-143-3p,EFS,,-0.4632262474367737,0.0037746502651964
hsa-miR-20b-5p,ARHGAP26,,-0.4630211893369788,0.0037965433345854
hsa-miR-193b-3p,CSRNP3,,-0.4630211893369788,0.0037965433345854
hsa-miR-107,DSC1,,-0.4629607478589115,0.0037967191828994
hsa-miR-15a-5p,ESRP2,,-0.4629528366370471,0.0037967191828994
hsa-miR-93-5p,TMEM231,,-0.4629528366370471,0.0037967191828994
hsa-miR-20b-5p,ARMC8,,-0.4629528366370471,0.0037967191828994
hsa-miR-145-5p,CLINT1,MIRT000678,-0.4628844839371155,0.0037969125149096
hsa-miR-378a-3p,REST,MIRT469370,-0.4628844839371155,0.0037969125149096
hsa-miR-20b-5p,ERI1,,-0.4628844839371155,0.0037969125149096
hsa-miR-20b-5p,ITGB8,,-0.4628844839371155,0.0037969125149096
hsa-miR-20b-5p,FAT2,,-0.4628161312371839,0.0038035264901851
hsa-miR-18a-5p,CDK2,,-0.4627477785372522,0.0038057374560603
hsa-miR-22-3p,CELF1,,-0.4627477785372522,0.0038057374560603
hsa-miR-181d-5p,ACER3,,-0.4627477785372522,0.0038057374560603
hsa-miR-7-5p,CACNB4,,-0.4627321938704433,0.0038057374560603
hsa-miR-15a-5p,MYLK4,,-0.4626794258373206,0.0038082341057612
hsa-miR-338-3p,HNF4G,,-0.4626794258373206,0.0038082341057612
hsa-miR-18a-5p,ORC2,,-0.4626110731373889,0.003814870704848
hsa-miR-106a-5p,SAR1B,,-0.4625427204374573,0.0038172459900162
