id,label,type
gene615,JAKMIP3,messenger RNA
gene616,UBP1,messenger RNA
gene617,EXPH5,messenger RNA
gene618,FBXO28,messenger RNA
gene619,GTF2A1,messenger RNA
gene620,INO80D,messenger RNA
gene621,TMEM248,messenger RNA
gene622,SATB1,messenger RNA
gene623,ANK3,messenger RNA
gene624,CACNB3,messenger RNA
gene625,TWF1,messenger RNA
gene626,NXT2,messenger RNA
gene627,FGF1,messenger RNA
gene628,SLC35A3,messenger RNA
gene629,BBX,messenger RNA
gene630,TEX2,messenger RNA
gene631,CDK2,messenger RNA
gene632,KCMF1,messenger RNA
gene633,UBE2Z,messenger RNA
gene634,KLHL15,messenger RNA
gene635,NEO1,messenger RNA
gene636,KCND3,messenger RNA
gene637,CTDSPL,messenger RNA
gene638,STAM2,messenger RNA
gene639,SMAD2,messenger RNA
gene640,MAP3K1,messenger RNA
gene641,MTF1,messenger RNA
gene642,ORC2,messenger RNA
gene643,RASA2,messenger RNA
gene644,NCOA2,messenger RNA
gene645,NFAT5,messenger RNA
gene646,FAF1,messenger RNA
gene647,ALCAM,messenger RNA
gene648,ETV6,messenger RNA
gene649,HMGCS1,messenger RNA
gene650,RBBP8,messenger RNA
gene651,UNG,messenger RNA
gene652,WNT8B,messenger RNA
gene653,HSF2,messenger RNA
gene654,CDK19,messenger RNA
gene655,INSYN2B,messenger RNA
gene656,DDI2,messenger RNA
gene657,PURB,messenger RNA
gene658,BRWD1,messenger RNA
gene659,ZNF618,messenger RNA
gene660,MBOAT2,messenger RNA
gene661,UBTD2,messenger RNA
gene662,JMY,messenger RNA
gene663,SON,messenger RNA
gene664,ESR1,messenger RNA
gene665,ELOVL5,messenger RNA
gene666,KCNS2,messenger RNA
gene667,GRIN2A,messenger RNA
gene668,ITGB3,messenger RNA
gene669,PIK3R3,messenger RNA
gene670,BCL3,messenger RNA
gene671,PGK1,messenger RNA
gene672,MBD2,messenger RNA
gene673,SMOC2,messenger RNA
gene674,SOX5,messenger RNA
gene675,NEGR1,messenger RNA
gene676,PDZD2,messenger RNA
gene677,ANKRD46,messenger RNA
gene678,GID4,messenger RNA
gene679,EIF4EBP2,messenger RNA
gene680,TNS1,messenger RNA
gene681,TP53,messenger RNA
gene682,SMG7,messenger RNA
gene683,TMEM229B,messenger RNA
gene684,KDM6B,messenger RNA
gene685,FOXP1,messenger RNA
gene686,ENO1,messenger RNA
gene687,NCOA1,messenger RNA
gene688,MTDH,messenger RNA
gene689,CELF1,messenger RNA
gene690,UBALD1,messenger RNA
gene691,VPS53,messenger RNA
gene692,NPNT,messenger RNA
gene693,PRR14L,messenger RNA
gene694,INO80E,messenger RNA
gene695,TUB,messenger RNA
gene696,DEUP1,messenger RNA
gene697,THAP1,messenger RNA
gene698,RFXANK,messenger RNA
gene699,CREB1,messenger RNA
gene700,OTUD7A,messenger RNA
gene701,SFMBT2,messenger RNA
gene702,CCDC149,messenger RNA
gene703,NHP2,messenger RNA
gene704,RUBCN,messenger RNA
gene705,LRCH1,messenger RNA
gene706,FNBP4,messenger RNA
gene707,ARHGEF12,messenger RNA
gene708,STK26,messenger RNA
gene709,DNAJC27,messenger RNA
gene710,CARMIL1,messenger RNA
gene711,MSL2,messenger RNA
gene712,LRRC1,messenger RNA
gene713,KAT7,messenger RNA
gene714,CSNK1A1,messenger RNA
gene715,PTPN1,messenger RNA
gene716,STAG2,messenger RNA
gene717,EYA3,messenger RNA
gene718,TLK2,messenger RNA
gene719,CIAO2A,messenger RNA
gene720,PHF12,messenger RNA
gene721,LIN7C,messenger RNA
gene722,WRNIP1,messenger RNA
gene723,ARRB1,messenger RNA
gene724,PCNP,messenger RNA
gene725,SCYL3,messenger RNA
gene726,PAIP2B,messenger RNA
gene727,TRIB2,messenger RNA
gene728,AGMAT,messenger RNA
gene729,CSRNP3,messenger RNA
gene730,EDC3,messenger RNA
gene731,PPP1R9A,messenger RNA
gene732,TNFSF15,messenger RNA
gene733,H3-3B,messenger RNA
gene734,PADI2,messenger RNA
gene735,CISH,messenger RNA
gene736,ITGB8,messenger RNA
gene737,NFYA,messenger RNA
gene738,QSOX1,messenger RNA
gene739,UBE2N,messenger RNA
gene740,DGKE,messenger RNA
gene741,MTHFD2,messenger RNA
gene742,MTHFR,messenger RNA
gene743,UNK,messenger RNA
gene744,FBXO46,messenger RNA
gene745,PDE5A,messenger RNA
gene746,RCC2,messenger RNA
gene747,GPR107,messenger RNA
gene748,EMILIN3,messenger RNA
gene749,NUS1,messenger RNA
gene750,TRUB1,messenger RNA
gene751,ITGA10,messenger RNA
gene752,PDZD4,messenger RNA
gene753,IL17RD,messenger RNA
gene754,SLC6A17,messenger RNA
gene755,LRRC73,messenger RNA
gene756,RPL14,messenger RNA
gene757,MEX3A,messenger RNA
gene758,MPZL3,messenger RNA
gene759,POGK,messenger RNA
gene760,TRPM7,messenger RNA
gene761,IKZF4,messenger RNA
gene762,DOK7,messenger RNA
gene763,DUSP13,messenger RNA
gene764,MON2,messenger RNA
gene765,VEZF1,messenger RNA
gene766,FBXL13,messenger RNA
gene767,RAPGEFL1,messenger RNA
gene768,RUNX1,messenger RNA
gene769,WDTC1,messenger RNA
gene770,WDFY3,messenger RNA
gene771,NOP9,messenger RNA
gene772,WARS2,messenger RNA
gene773,CADM1,messenger RNA
gene774,N4BP3,messenger RNA
gene775,TTC9,messenger RNA
gene776,ARHGEF26,messenger RNA
gene777,ZNF706,messenger RNA
gene778,TET2,messenger RNA
gene779,USP47,messenger RNA
gene780,RAB5B,messenger RNA
gene781,CUL3,messenger RNA
gene782,RPS3,messenger RNA
gene783,USP8,messenger RNA
gene784,CCDC47,messenger RNA
gene785,GATAD2B,messenger RNA
gene786,USP37,messenger RNA
gene787,KCNK12,messenger RNA
gene788,ASB14,messenger RNA
gene789,EDNRA,messenger RNA
gene790,MAT2A,messenger RNA
gene791,AK2,messenger RNA
gene792,MAX,messenger RNA
gene793,NCMAP,messenger RNA
gene794,C5orf24,messenger RNA
gene795,HNRNPUL2,messenger RNA
gene796,IFFO2,messenger RNA
gene797,ZFP91,messenger RNA
gene798,ANGEL2,messenger RNA
gene799,UNC5D,messenger RNA
gene800,ZNF740,messenger RNA
gene801,SRRD,messenger RNA
gene802,PPARGC1A,messenger RNA
gene803,SGIP1,messenger RNA
gene804,GREM1,messenger RNA
gene805,PDPK1,messenger RNA
gene806,ZNF793,messenger RNA
gene807,TIGIT,messenger RNA
gene808,SREK1IP1,messenger RNA
gene809,IKZF3,messenger RNA
gene810,FBXO33,messenger RNA
gene811,RNF141,messenger RNA
gene812,NOL4L,messenger RNA
gene813,YOD1,messenger RNA
gene814,MYNN,messenger RNA
gene815,ATXN3,messenger RNA
gene816,KLF10,messenger RNA
gene817,ATP6V1C1,messenger RNA
gene818,MATN1,messenger RNA
gene819,NR2C1,messenger RNA
gene820,YIPF4,messenger RNA
gene821,NRXN1,messenger RNA
gene822,PSKH1,messenger RNA
gene823,LIG3,messenger RNA
gene824,SFXN5,messenger RNA
gene825,CD164L2,messenger RNA
gene826,RIMS2,messenger RNA
gene827,DAZAP1,messenger RNA
gene828,GSK3B,messenger RNA
gene829,CSK,messenger RNA
gene830,B3GALT5,messenger RNA
gene831,GGA1,messenger RNA
gene832,ATP2B1,messenger RNA
gene833,PLA2G2C,messenger RNA
gene834,NFIB,messenger RNA
gene835,AGFG2,messenger RNA
gene836,SNX27,messenger RNA
gene837,GPR61,messenger RNA
gene838,SOCS6,messenger RNA
gene839,KMT5C,messenger RNA
gene840,TAF7L,messenger RNA
gene841,VXN,messenger RNA
gene842,CAMK2B,messenger RNA
gene843,MEIS2,messenger RNA
gene844,TSHZ2,messenger RNA
gene845,DCAF11,messenger RNA
gene846,MED22,messenger RNA
gene847,NAIF1,messenger RNA
gene848,GALNT10,messenger RNA
gene849,SIAH3,messenger RNA
gene850,SP6,messenger RNA
gene851,PIGV,messenger RNA
gene852,ATXN7L3,messenger RNA
gene853,GRAMD1B,messenger RNA
gene854,UTP25,messenger RNA
gene855,BBC3,messenger RNA
gene856,AQR,messenger RNA
gene857,AVL9,messenger RNA
gene858,NEDD4L,messenger RNA
gene859,KHNYN,messenger RNA
gene860,MBTPS2,messenger RNA
gene861,KCTD3,messenger RNA
gene862,DNAJB12,messenger RNA
gene863,FERMT1,messenger RNA
gene864,PNPO,messenger RNA
gene865,ASXL2,messenger RNA
gene866,SEMA4A,messenger RNA
gene867,NEK4,messenger RNA
gene868,KIF2A,messenger RNA
gene869,MAPKBP1,messenger RNA
gene870,CHI3L1,messenger RNA
gene871,DALRD3,messenger RNA
gene872,COL26A1,messenger RNA
gene873,NFXL1,messenger RNA
gene874,AP2B1,messenger RNA
gene875,BCL2L12,messenger RNA
gene876,POLR3H,messenger RNA
gene877,RRP12,messenger RNA
gene878,CCNI2,messenger RNA
gene879,DHX33,messenger RNA
gene880,ACVR1B,messenger RNA
gene881,LRFN2,messenger RNA
gene882,RANBP10,messenger RNA
gene883,PRKRIP1,messenger RNA
gene884,CCDC134,messenger RNA
gene885,RAB11FIP1,messenger RNA
gene886,NREP,messenger RNA
gene887,MCTP2,messenger RNA
gene888,APBA1,messenger RNA
gene889,SCAMP5,messenger RNA
gene890,RAB8A,messenger RNA
gene891,ZNF217,messenger RNA
gene892,NUDT3,messenger RNA
gene893,KAT6A,messenger RNA
gene894,KIAA1549L,messenger RNA
gene895,MGAT4A,messenger RNA
gene896,UCK2,messenger RNA
gene897,GMPPB,messenger RNA
gene898,NDST1,messenger RNA
gene899,SHROOM2,messenger RNA
gene900,PTPN9,messenger RNA
gene901,STRN,messenger RNA
gene902,TOP1,messenger RNA
gene903,TNKS,messenger RNA
gene904,FREM2,messenger RNA
gene905,EML4,messenger RNA
gene906,USF3,messenger RNA
gene907,BET1L,messenger RNA
gene908,TMEM151B,messenger RNA
gene909,ZC3H8,messenger RNA
gene910,CHMP7,messenger RNA
gene911,ZNF572,messenger RNA
gene912,ZNF532,messenger RNA
gene913,ERBB3,messenger RNA
gene914,CENPP,messenger RNA
gene915,MAGI1,messenger RNA
gene916,TRIM71,messenger RNA
gene917,SSR1,messenger RNA
gene918,TRMT10B,messenger RNA
gene919,GBA2,messenger RNA
gene920,TCF7,messenger RNA
gene921,MYO18A,messenger RNA
gene922,GRIP1,messenger RNA
gene923,PRKCH,messenger RNA
gene924,NSD2,messenger RNA
gene925,WNK2,messenger RNA
gene926,POMGNT1,messenger RNA
gene927,PTPRF,messenger RNA
gene928,C12orf43,messenger RNA
gene929,NFASC,messenger RNA
gene930,RNF165,messenger RNA
gene931,ABHD2,messenger RNA
gene932,UBN2,messenger RNA
gene933,HOXC12,messenger RNA
gene934,CLCN3,messenger RNA
gene935,RNF8,messenger RNA
gene936,RSBN1L,messenger RNA
gene937,MLEC,messenger RNA
gene938,RNF40,messenger RNA
gene939,TBC1D30,messenger RNA
gene940,LIMK2,messenger RNA
gene941,DCAF16,messenger RNA
gene942,TBC1D22B,messenger RNA
gene943,APPL2,messenger RNA
gene944,INAVA,messenger RNA
gene945,TMEM178B,messenger RNA
gene946,BCL2L11,messenger RNA
gene947,STX5,messenger RNA
gene948,FDXR,messenger RNA
gene949,SZRD1,messenger RNA
gene950,RPS6KB1,messenger RNA
gene951,FBXW4,messenger RNA
gene952,CSNK1G1,messenger RNA
gene953,VCPIP1,messenger RNA
gene954,DUSP16,messenger RNA
gene955,NEMP2,messenger RNA
gene956,SPIN1,messenger RNA
gene957,PSD4,messenger RNA
gene958,FRK,messenger RNA
gene959,OSBP,messenger RNA
gene960,NIPSNAP1,messenger RNA
gene961,CDC14A,messenger RNA
gene962,STC2,messenger RNA
gene963,RAB3D,messenger RNA
gene964,ELP5,messenger RNA
gene965,EDAR,messenger RNA
gene966,MBOAT1,messenger RNA
gene967,NAV2,messenger RNA
gene968,SLC7A6OS,messenger RNA
gene969,MMAB,messenger RNA
gene970,C1orf131,messenger RNA
gene971,LAMB3,messenger RNA
gene972,GK5,messenger RNA
gene973,TENT2,messenger RNA
gene974,PHF3,messenger RNA
gene975,DBT,messenger RNA
gene976,SLC7A11,messenger RNA
gene977,ATG14,messenger RNA
gene978,SEC31B,messenger RNA
gene979,N4BP2,messenger RNA
gene980,PAX5,messenger RNA
gene981,PCMTD1,messenger RNA
gene982,LIN54,messenger RNA
gene983,MRS2,messenger RNA
gene984,PANK3,messenger RNA
gene985,NRG1,messenger RNA
gene986,MOSMO,messenger RNA
gene987,APPL1,messenger RNA
gene988,CD2AP,messenger RNA
gene989,FAM76B,messenger RNA
gene990,PDE4D,messenger RNA
gene991,LETM1,messenger RNA
gene992,KCNE4,messenger RNA
gene993,TMEM86A,messenger RNA
gene994,TP53INP2,messenger RNA
gene995,FBRSL1,messenger RNA
gene996,LONRF2,messenger RNA
gene997,ADCY6,messenger RNA
gene998,KCNJ3,messenger RNA
gene999,MVB12B,messenger RNA
gene1000,RCVRN,messenger RNA
gene1001,UNC13B,messenger RNA
gene1002,CDH20,messenger RNA
gene1003,SAMD4A,messenger RNA
gene1004,ZCCHC24,messenger RNA
gene1005,ELMO1,messenger RNA
gene1006,TBC1D2B,messenger RNA
gene1007,BNC2,messenger RNA
gene1008,TRDN,messenger RNA
gene1009,MARK1,messenger RNA
gene1010,ABHD6,messenger RNA
gene1011,AIDA,messenger RNA
gene1012,SAMD8,messenger RNA
gene1013,TMEM170B,messenger RNA
gene1014,PDE3A,messenger RNA
gene1015,YPEL2,messenger RNA
gene1016,SLC35F1,messenger RNA
gene1017,GTDC1,messenger RNA
gene1018,SATB2,messenger RNA
gene1019,SLC25A16,messenger RNA
gene1020,KCTD20,messenger RNA
gene1021,ARHGEF15,messenger RNA
gene1022,NR5A2,messenger RNA
gene1023,ITIH5,messenger RNA
gene1024,KIF1C,messenger RNA
gene1025,FITM2,messenger RNA
gene1026,SYDE1,messenger RNA
gene1027,MGAT1,messenger RNA
gene1028,BMPER,messenger RNA
gene1029,TLN2,messenger RNA
gene1030,STK40,messenger RNA
gene1031,HBEGF,messenger RNA
gene1032,FGF7,messenger RNA
gene1033,REV3L,messenger RNA
gene1034,CDH6,messenger RNA
gene1035,TRPS1,messenger RNA
gene1036,DYRK1A,messenger RNA
gene1037,ZNF148,messenger RNA
gene1038,ANKRD9,messenger RNA
gene1039,SRPK2,messenger RNA
gene1040,KIF5A,messenger RNA
gene1041,REST,messenger RNA
gene1042,CEP57,messenger RNA
gene1043,TBCEL,messenger RNA
gene1044,SLC29A2,messenger RNA
gene1045,FBXO21,messenger RNA
gene1046,LYSMD3,messenger RNA
gene1047,FSD1L,messenger RNA
gene1048,CEP128,messenger RNA
gene1049,MTERF4,messenger RNA
gene1050,SPRED1,messenger RNA
gene1051,ZFP3,messenger RNA
gene1052,MTMR3,messenger RNA
gene1053,POFUT1,messenger RNA
gene1054,FAM117B,messenger RNA
gene1055,GXYLT1,messenger RNA
gene1056,LDLRAD3,messenger RNA
gene1057,TMUB2,messenger RNA
gene1058,ZNF827,messenger RNA
gene1059,OXR1,messenger RNA
gene1060,PKIA,messenger RNA
gene1061,IRF2BP2,messenger RNA
gene1062,RNF6,messenger RNA
gene1063,SPTY2D1,messenger RNA
gene1064,ZBTB41,messenger RNA
gene1065,DSTYK,messenger RNA
gene1066,HP1BP3,messenger RNA
gene1067,XIAP,messenger RNA
gene1068,FBXW11,messenger RNA
gene1069,BRD4,messenger RNA
gene1070,KIAA1671,messenger RNA
gene1071,TRIM66,messenger RNA
gene1072,FNDC3A,messenger RNA
gene1073,RAB21,messenger RNA
gene1074,GNB5,messenger RNA
gene1075,ARID4B,messenger RNA
gene1076,IPO9,messenger RNA
gene1077,TSR1,messenger RNA
gene1078,SLC25A36,messenger RNA
gene1079,ARL4A,messenger RNA
gene1080,MAP7,messenger RNA
gene1081,SNX12,messenger RNA
gene1082,USP3,messenger RNA
gene1083,MED6,messenger RNA
gene1084,MAP3K9,messenger RNA
gene1085,NUP35,messenger RNA
gene1086,BTBD7,messenger RNA
gene1087,NTN4,messenger RNA
gene1088,TMEM168,messenger RNA
gene1089,GOSR1,messenger RNA
gene1090,VPS26A,messenger RNA
gene1091,CAPRIN1,messenger RNA
gene1092,ATE1,messenger RNA
gene1093,RPP14,messenger RNA
gene1094,TRIM32,messenger RNA
gene1095,RYBP,messenger RNA
gene1096,MAT2B,messenger RNA
gene1097,CNOT7,messenger RNA
gene1098,CRIPT,messenger RNA
gene1099,BTG1,messenger RNA
gene1100,PHF1,messenger RNA
gene1101,RPA2,messenger RNA
gene1102,MBTPS1,messenger RNA
gene1103,MED17,messenger RNA
gene1104,CDC23,messenger RNA
gene1105,RABEP1,messenger RNA
gene1106,RPS6KA5,messenger RNA
gene1107,GPD2,messenger RNA
gene1108,NCOR1,messenger RNA
gene1109,SINHCAF,messenger RNA
gene1110,TMEM231,messenger RNA
gene1111,EIF4H,messenger RNA
gene1112,BRMS1L,messenger RNA
gene1113,PHF6,messenger RNA
gene1114,TMEM123,messenger RNA
gene1115,WIPF2,messenger RNA
gene1116,TADA2B,messenger RNA
gene1117,COX20,messenger RNA
gene1118,PKN2,messenger RNA
gene1119,HLF,messenger RNA
gene1120,LIN52,messenger RNA
gene1121,FNBP1L,messenger RNA
gene1122,FOXJ3,messenger RNA
gene1123,PPP6C,messenger RNA
gene1124,MKRN1,messenger RNA
gene1125,GRHL2,messenger RNA
gene1126,MSMO1,messenger RNA
gene1127,KLHL2,messenger RNA
gene1128,ZSCAN25,messenger RNA
gene1129,RGMB,messenger RNA
gene1130,RPS6KA6,messenger RNA
gene1131,MARCHF6,messenger RNA
gene1132,PSEN1,messenger RNA
gene1133,ARL5A,messenger RNA
gene1134,GMCL1,messenger RNA
gene1135,SUCO,messenger RNA
gene1136,CAPN7,messenger RNA
gene1137,OTUD3,messenger RNA
gene1138,LDLRAP1,messenger RNA
gene1139,CDC40,messenger RNA
gene1140,RARB,messenger RNA
gene1141,CTDSPL2,messenger RNA
gene1142,MAGOHB,messenger RNA
gene1143,ARHGAP12,messenger RNA
gene1144,EMSY,messenger RNA
gene1145,NRIP3,messenger RNA
gene1146,CRAMP1,messenger RNA
gene1147,MFAP3L,messenger RNA
gene1148,ZNF70,messenger RNA
gene1149,SOWAHC,messenger RNA
gene1150,ZNF805,messenger RNA
gene1151,IL1RAP,messenger RNA
gene1152,MORF4L1,messenger RNA
gene1153,FBXL3,messenger RNA
gene1154,HS2ST1,messenger RNA
gene1155,WDR37,messenger RNA
gene1156,SEMA5A,messenger RNA
gene1157,PKNOX1,messenger RNA
gene1158,SCN2B,messenger RNA
gene1159,PAFAH2,messenger RNA
gene1160,DENND11,messenger RNA
gene1161,FOXQ1,messenger RNA
gene1162,FAM83F,messenger RNA
gene1163,STYX,messenger RNA
gene1164,NAA30,messenger RNA
gene1165,C14orf28,messenger RNA
gene1166,SH3KBP1,messenger RNA
gene1167,CELF2,messenger RNA
gene1168,EBF3,messenger RNA
gene1169,PTPRQ,messenger RNA
gene1170,POU6F2,messenger RNA
gene1171,FOXO1,messenger RNA
gene1172,RFTN1,messenger RNA
gene1173,MTURN,messenger RNA
gene1174,TACC1,messenger RNA
gene1175,TNFAIP8,messenger RNA
gene1176,SIK2,messenger RNA
gene1177,ATOH8,messenger RNA
gene1178,GRIN2B,messenger RNA
gene1179,PRORP,messenger RNA
gene1180,PXMP4,messenger RNA
gene1181,RNF44,messenger RNA
gene1182,NKAPD1,messenger RNA
gene1183,AP1S1,messenger RNA
gene1184,ABHD17C,messenger RNA
gene1185,ZBTB8B,messenger RNA
gene1186,CANT1,messenger RNA
gene1187,FGF11,messenger RNA
gene1188,BTBD9,messenger RNA
gene1189,KLHL13,messenger RNA
gene1190,CYP26B1,messenger RNA
gene1191,HMGCR,messenger RNA
gene1192,TPM1,messenger RNA
gene1193,PXYLP1,messenger RNA
gene1194,ISG20L2,messenger RNA
gene1195,STT3A,messenger RNA
gene1196,DNMT3A,messenger RNA
gene1197,CDCA4,messenger RNA
gene1198,VPS37C,messenger RNA
gene1199,NASP,messenger RNA
gene1200,GGCT,messenger RNA
gene1201,ORAI2,messenger RNA
gene1202,RTKN2,messenger RNA
gene1203,KIAA1549,messenger RNA
gene1204,CHFR,messenger RNA
gene1205,EIF4E2,messenger RNA
gene1206,HNRNPF,messenger RNA
gene1207,DYNLT1,messenger RNA
gene1208,MLLT11,messenger RNA
gene1209,MAPRE1,messenger RNA
gene1210,ARF5,messenger RNA
gene1211,SLC31A1,messenger RNA
gene1212,LRPAP1,messenger RNA
gene1213,DOT1L,messenger RNA
gene1214,FBRS,messenger RNA
gene1215,MANEAL,messenger RNA
gene1216,COL4A5,messenger RNA
gene1217,BLMH,messenger RNA
gene1218,DIO2,messenger RNA
gene1219,CTNND1,messenger RNA
gene1220,NSG1,messenger RNA
gene1221,HMGN2,messenger RNA
gene1222,TARDBP,messenger RNA
gene1223,ST13,messenger RNA
gene1224,NUDCD2,messenger RNA
gene1225,HMGB1,messenger RNA
gene1226,USP28,messenger RNA
gene1227,SMAD1,messenger RNA
gene1228,ATXN1,messenger RNA
gene1229,MRTFB,messenger RNA
gene1230,RAPGEF5,messenger RNA
gene1231,MIER3,messenger RNA
gene1232,RNF217,messenger RNA
gene1233,MKLN1,messenger RNA
gene1234,WAC,messenger RNA
gene1235,YPEL4,messenger RNA
gene1236,WEE1,messenger RNA
gene1237,NIN,messenger RNA
gene1238,PARP6,messenger RNA
gene1239,PAFAH1B1,messenger RNA
gene1240,MBD5,messenger RNA
gene1241,RAPH1,messenger RNA
gene1242,ACAP2,messenger RNA
gene1243,NR2C2,messenger RNA
gene1244,GAB1,messenger RNA
gene1245,DGKH,messenger RNA
gene1246,PPARD,messenger RNA
gene1247,UBXN2A,messenger RNA
gene1248,FBXO41,messenger RNA
gene1249,MAP3K2,messenger RNA
gene1250,ARHGEF3,messenger RNA
gene1251,BICRAL,messenger RNA
gene1252,FRRS1L,messenger RNA
gene1253,SLK,messenger RNA
gene1254,ZFYVE16,messenger RNA
gene1255,KIAA0232,messenger RNA
gene1256,EFCAB14,messenger RNA
gene1257,ANKRD12,messenger RNA
gene1258,ARAP2,messenger RNA
gene1259,ZFYVE26,messenger RNA
gene1260,INO80,messenger RNA
gene1261,TRIM44,messenger RNA
gene1262,KLHL28,messenger RNA
gene1263,EDA2R,messenger RNA
gene1264,SLC25A27,messenger RNA
gene1265,NBEA,messenger RNA
gene1266,CERS6,messenger RNA
gene1267,LIF,messenger RNA
gene1268,TTPAL,messenger RNA
gene1269,CHD2,messenger RNA
gene1270,TRPV6,messenger RNA
gene1271,SSH1,messenger RNA
gene1272,TNRC6C,messenger RNA
gene1273,TMX3,messenger RNA
gene1274,FEM1C,messenger RNA
gene1275,STRIP2,messenger RNA
gene1276,TNFAIP1,messenger RNA
gene1277,HIVEP3,messenger RNA
gene1278,CEP97,messenger RNA
gene1279,AGO3,messenger RNA
gene1280,PHC3,messenger RNA
gene1281,TNKS2,messenger RNA
gene1282,ANKRD13C,messenger RNA
gene1283,ABL2,messenger RNA
gene1284,ABI1,messenger RNA
gene1285,ENTPD4,messenger RNA
gene1286,MECP2,messenger RNA
gene1287,TRIM3,messenger RNA
gene1288,POLR3G,messenger RNA
gene1289,MYLIP,messenger RNA
gene1290,CD274,messenger RNA
gene1291,NPAT,messenger RNA
gene1292,PTPN4,messenger RNA
gene1293,BNIP2,messenger RNA
gene1294,CCNG2,messenger RNA
gene1295,REPS2,messenger RNA
gene1296,FAM199X,messenger RNA
gene1297,NCKAP5,messenger RNA
gene1298,SACS,messenger RNA
gene1299,MFN1,messenger RNA
gene1300,ZBTB21,messenger RNA
gene1301,PAK3,messenger RNA
gene1302,PCDHA9,messenger RNA
gene1303,BTBD10,messenger RNA
gene1304,PPP1R15B,messenger RNA
gene1305,LHX4,messenger RNA
gene1306,ANKH,messenger RNA
gene1307,IPMK,messenger RNA
gene1308,CHIC1,messenger RNA
gene1309,LZIC,messenger RNA
gene1310,REEP3,messenger RNA
gene1311,INTS6,messenger RNA
gene1312,ZBTB8A,messenger RNA
gene1313,BCL9L,messenger RNA
gene1314,RPGRIP1L,messenger RNA
gene1315,YTHDC1,messenger RNA
gene1316,ELP1,messenger RNA
gene1317,KYAT3,messenger RNA
gene1318,BAZ2A,messenger RNA
gene1319,PPP2R5C,messenger RNA
gene1320,SETD1B,messenger RNA
gene1321,BCLAF3,messenger RNA
gene1322,SEMA6A,messenger RNA
gene1323,LARP4B,messenger RNA
gene1324,SALL1,messenger RNA
gene1325,SEC22C,messenger RNA
gene1326,FAM81A,messenger RNA
gene1327,PSMF1,messenger RNA
gene1328,AJUBA,messenger RNA
gene1329,GSTCD,messenger RNA
gene1330,G3BP2,messenger RNA
gene1331,AFF4,messenger RNA
gene1332,FAF2,messenger RNA
gene1333,ADNP,messenger RNA
gene1334,UBXN7,messenger RNA
gene1335,COPZ1,messenger RNA
gene1336,MRPS23,messenger RNA
gene1337,UBE2Q1,messenger RNA
gene1338,LRRC8D,messenger RNA
gene1339,CGGBP1,messenger RNA
gene1340,PACSIN1,messenger RNA
gene1341,TRIM26,messenger RNA
gene1342,ARHGAP19,messenger RNA
gene1343,ESRRA,messenger RNA
gene1344,BCAT2,messenger RNA
gene1345,TPD52,messenger RNA
gene1346,MMS19,messenger RNA
gene1347,ATXN7L1,messenger RNA
gene1348,RBAK,messenger RNA
gene1349,ZNF711,messenger RNA
gene1350,WNT4,messenger RNA
gene1351,MCFD2,messenger RNA
gene1352,GGA3,messenger RNA
gene1353,NR1D2,messenger RNA
gene1354,GPR12,messenger RNA
gene1355,ARIH2,messenger RNA
gene1356,HNRNPA2B1,messenger RNA
gene1357,PAWR,messenger RNA
gene1358,PNN,messenger RNA
gene1359,ZKSCAN1,messenger RNA
gene1360,PRPF4B,messenger RNA
gene1361,BTRC,messenger RNA
gene1362,FLOT2,messenger RNA
gene1363,GNPNAT1,messenger RNA
gene1364,KIAA1958,messenger RNA
gene1365,HACD3,messenger RNA
gene1366,HIC2,messenger RNA
gene1367,GALNTL6,messenger RNA
gene1368,VAMP8,messenger RNA
gene1369,SREK1,messenger RNA
gene1370,C1orf226,messenger RNA
gene1371,CAMKK1,messenger RNA
gene1372,FAM168B,messenger RNA
gene1373,PLEKHA7,messenger RNA
gene1374,NOS1,messenger RNA
gene1375,GRAMD2A,messenger RNA
gene1376,SNX30,messenger RNA
gene1377,LRRC14,messenger RNA
gene1378,PPIP5K2,messenger RNA
gene1379,PRPF38B,messenger RNA
gene1380,VSNL1,messenger RNA
gene1381,ARHGAP5,messenger RNA
gene1382,EML5,messenger RNA
gene1383,SF1,messenger RNA
gene1384,KCNC4,messenger RNA
gene1385,TFCP2L1,messenger RNA
gene1386,RPRD2,messenger RNA
gene1387,ICE1,messenger RNA
gene1388,SUFU,messenger RNA
gene1389,TMEM184C,messenger RNA
gene1390,AKAP13,messenger RNA
gene1391,SLC45A4,messenger RNA
gene1392,FOXJ2,messenger RNA
gene1393,DSC1,messenger RNA
gene1394,RAB1B,messenger RNA
gene1395,EIF1AX,messenger RNA
gene1396,MYH9,messenger RNA
gene1397,SYNGR1,messenger RNA
gene1398,DLG5,messenger RNA
gene1399,ZC3H12B,messenger RNA
gene1400,THOC2,messenger RNA
gene1401,DYNLL2,messenger RNA
gene1402,EBF1,messenger RNA
gene1403,EYA4,messenger RNA
gene1404,HABP4,messenger RNA
gene1405,HOXC8,messenger RNA
gene1406,NEURL1B,messenger RNA
gene1407,GYG2,messenger RNA
gene1408,HDAC9,messenger RNA
gene1409,HOXB8,messenger RNA
gene1410,DDR2,messenger RNA
gene1411,TSPAN3,messenger RNA
gene1412,KCTD16,messenger RNA
gene1413,ZEB1,messenger RNA
gene1414,PGRMC2,messenger RNA
gene1415,NACC2,messenger RNA
gene1416,ADCY5,messenger RNA
gene1417,VTI1B,messenger RNA
