id,label,type,module_id,connected_component_id,is_in_largest_component,betweenness_centrality,closeness_centrality,degree_centrality,redundancy_coefficient
ZNF711,ZNF711,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
NIBAN1,NIBAN1,Messenger RNA,0.0,0,1,0.0,0.435785536159601,0.006578947368421,
PNN,PNN,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
BEGAIN,BEGAIN,Messenger RNA,0.0,0,1,0.0,0.3696945656485522,0.006578947368421,
ONECUT2,ONECUT2,Messenger RNA,0.0,0,1,0.0005225980450176,0.4360573923892701,0.0131578947368421,1.0
BCAT2,BCAT2,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
CHPT1,CHPT1,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
L3MBTL3,L3MBTL3,Messenger RNA,0.0,0,1,0.0,0.435785536159601,0.006578947368421,
GLS2,GLS2,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
RRAGA,RRAGA,Messenger RNA,0.0,0,1,0.0001358687611454,0.4413575374901342,0.0131578947368421,1.0
ZNF706,ZNF706,Messenger RNA,0.0,0,1,0.0,0.4137931034482758,0.006578947368421,
AGAP1,AGAP1,Messenger RNA,0.0,0,1,0.0009824650621352,0.4374217772215269,0.0197368421052631,1.0
MCAT,MCAT,Messenger RNA,0.0,0,1,0.0,0.3858680651393872,0.006578947368421,
KCNK12,KCNK12,Messenger RNA,0.0,0,1,0.0,0.4137931034482758,0.006578947368421,
HSPA4L,HSPA4L,Messenger RNA,0.0,0,1,0.0008206454645441,0.4281120808451998,0.0263157894736842,0.3333333333333333
ANKRD33B,ANKRD33B,Messenger RNA,0.0,0,1,0.0,0.2584820190440972,0.006578947368421,
OSER1,OSER1,Messenger RNA,0.0,0,1,0.0,0.4082347787998248,0.006578947368421,
PLEKHA8,PLEKHA8,Messenger RNA,0.0,0,1,4.587938452611409e-05,0.4379013312451057,0.0131578947368421,1.0
VSNL1,VSNL1,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
JAKMIP3,JAKMIP3,Messenger RNA,0.0,0,1,0.0,0.4055700609225413,0.006578947368421,
MAT2A,MAT2A,Messenger RNA,0.0,0,1,0.0021390492117249,0.4395535293192894,0.0197368421052631,0.3333333333333333
RAB9B,RAB9B,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
MAPRE1,MAPRE1,Messenger RNA,0.0,0,1,0.0,0.3354931605471562,0.006578947368421,
SNX27,SNX27,Messenger RNA,0.0,0,1,0.0003324704088852,0.4293611793611793,0.0131578947368421,1.0
FPGT-TNNI3K,FPGT-TNNI3K,Messenger RNA,0.0,0,1,0.0,0.3860278889962723,0.006578947368421,
USP9X,USP9X,Messenger RNA,0.0,0,1,0.0,0.3783491204330176,0.006578947368421,
PCDHA9,PCDHA9,Messenger RNA,10.0,0,1,2.231246209077866e-05,0.4412182420703803,0.0131578947368421,1.0
KLHL15,KLHL15,Messenger RNA,0.0,0,1,8.361248293380326e-05,0.4240218380345769,0.0131578947368421,1.0
MYO6,MYO6,Messenger RNA,0.0,0,1,0.0,0.4003436426116838,0.006578947368421,
RBM38,RBM38,Messenger RNA,0.0,0,1,0.0003698506314594,0.373597006948156,0.0131578947368421,0.0
PRPF38B,PRPF38B,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
KMT5B,KMT5B,Messenger RNA,0.0,0,1,5.053878717522044e-05,0.4017818652105187,0.0131578947368421,1.0
UBTD2,UBTD2,Messenger RNA,0.0,0,1,0.0002390143788205,0.4169400536832687,0.0131578947368421,1.0
ACBD3,ACBD3,Messenger RNA,0.0,0,1,0.0,0.3944695259593679,0.006578947368421,
LRCH1,LRCH1,Messenger RNA,0.0,0,1,0.0014777514941212,0.4577603143418468,0.0263157894736842,1.0
CPEB4,CPEB4,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
SMOC2,SMOC2,Messenger RNA,0.0,4,0,,,,
UBP1,UBP1,Messenger RNA,0.0,0,1,0.0,0.4055700609225413,0.006578947368421,
GTPBP8,GTPBP8,Messenger RNA,0.0,0,1,0.0,0.3860278889962723,0.006578947368421,
VXN,VXN,Messenger RNA,0.0,0,1,0.0,0.419630796938316,0.006578947368421,
C5orf24,C5orf24,Messenger RNA,0.0,0,1,0.0001404730791525,0.418187256954831,0.0131578947368421,1.0
PDZD4,PDZD4,Messenger RNA,0.0,0,1,0.0,0.4137931034482758,0.006578947368421,
FHDC1,FHDC1,Messenger RNA,0.0,0,1,0.0,0.4080560420315236,0.006578947368421,
CNTNAP1,CNTNAP1,Messenger RNA,0.0,0,1,0.0,0.2572927210821754,0.006578947368421,
CENPO,CENPO,Messenger RNA,0.0,0,1,0.0,0.3944695259593679,0.006578947368421,
NPFFR1,NPFFR1,Messenger RNA,0.0,0,1,0.0,0.3636836628511967,0.006578947368421,
UBL3,UBL3,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
SMARCE1,SMARCE1,Messenger RNA,0.0,5,0,,,,
BET1L,BET1L,Messenger RNA,0.0,0,1,0.0,0.419630796938316,0.006578947368421,
PIP4P1,PIP4P1,Messenger RNA,0.0,0,1,0.0008092431207193,0.4365339578454332,0.0197368421052631,0.6666666666666666
DENND6A,DENND6A,Messenger RNA,0.0,0,1,0.0002962130677192,0.433085501858736,0.0131578947368421,1.0
MRPS25,MRPS25,Messenger RNA,0.0,0,1,0.0,0.3988018827556696,0.006578947368421,
GALNTL6,GALNTL6,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
SEL1L3,SEL1L3,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
LRPAP1,LRPAP1,Messenger RNA,0.0,0,1,0.0,0.3354931605471562,0.006578947368421,
SOX17,SOX17,Messenger RNA,0.0,0,1,2.684934628791172e-06,0.257767124550567,0.0131578947368421,1.0
UCHL5,UCHL5,Messenger RNA,0.0,0,1,0.0,0.3609604957397366,0.006578947368421,
CNN2,CNN2,Messenger RNA,0.0,0,1,0.0,0.3513445589344056,0.006578947368421,
BTRC,BTRC,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
LMO4,LMO4,Messenger RNA,0.0,0,1,0.0,0.4161952962191128,0.006578947368421,
FBXL20,FBXL20,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
BDNF,BDNF,Messenger RNA,0.0,0,1,0.0001309960592142,0.4447979637289214,0.0131578947368421,1.0
TIMELESS,TIMELESS,Messenger RNA,0.0,0,1,0.0,0.4080560420315236,0.006578947368421,
MYB,MYB,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
UBQLNL,UBQLNL,Messenger RNA,0.0,0,1,0.0,0.4080560420315236,0.006578947368421,
NASP,NASP,Messenger RNA,0.0,0,1,0.0,0.3354931605471562,0.006578947368421,
TAL1,TAL1,Messenger RNA,0.0,0,1,0.0,0.201746157731438,0.006578947368421,
PAN3,PAN3,Messenger RNA,0.0,0,1,0.0,0.3944695259593679,0.006578947368421,
MKLN1,MKLN1,Messenger RNA,0.0,0,1,8.650361055146606e-05,0.4426852438252058,0.0197368421052631,1.0
HERPUD2,HERPUD2,Messenger RNA,0.0,0,1,0.0,0.3783491204330176,0.006578947368421,
ATP2A2,ATP2A2,Messenger RNA,0.0,0,1,0.0003847826427483,0.4320815948076031,0.0131578947368421,1.0
LRIG1,LRIG1,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
FGF1,FGF1,Messenger RNA,0.0,0,1,0.0,0.4055700609225413,0.006578947368421,
UBXN10,UBXN10,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
ZYX,ZYX,Messenger RNA,0.0,0,1,0.0,0.4080560420315236,0.006578947368421,
SUMO2,SUMO2,Messenger RNA,0.0,0,1,0.0,0.3856551724137931,0.006578947368421,
PCDH11X,PCDH11X,Messenger RNA,0.0,0,1,0.0,0.4082347787998248,0.006578947368421,
IPO7,IPO7,Messenger RNA,0.0,0,1,0.0001935472124398,0.4492287917737789,0.0131578947368421,1.0
CDH3,CDH3,Messenger RNA,0.0,0,1,0.0,0.3631168831168831,0.006578947368421,
RASAL2,RASAL2,Messenger RNA,0.0,0,1,0.0001088848695957,0.412267767620171,0.0131578947368421,1.0
KRT80,KRT80,Messenger RNA,0.0,0,1,0.0,0.3631168831168831,0.006578947368421,
TMEM183A,TMEM183A,Messenger RNA,0.0,0,1,3.815267704563697e-05,0.3604486270465386,0.0131578947368421,0.0
KCNJ11,KCNJ11,Messenger RNA,0.0,0,1,0.0005553872768096,0.43558186633432,0.0131578947368421,1.0
G6PC3,G6PC3,Messenger RNA,0.0,0,1,0.0,0.3664002096710785,0.006578947368421,
STX2,STX2,Messenger RNA,0.0,0,1,0.0,0.2546216191603679,0.006578947368421,
ELP1,ELP1,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
SENP7,SENP7,Messenger RNA,0.0,0,1,0.0,0.3629283489096573,0.006578947368421,
RAPGEF5,RAPGEF5,Messenger RNA,0.0,0,1,1.8311763934573415e-05,0.4207674943566591,0.0131578947368421,1.0
SPARC,SPARC,Messenger RNA,0.0,1,0,,,,
TOR1AIP2,TOR1AIP2,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
PCDHA10,PCDHA10,Messenger RNA,0.0,0,1,0.0,0.415083135391924,0.006578947368421,
PURA,PURA,Messenger RNA,0.0,0,1,6.836845444358624e-06,0.3935256861365235,0.0131578947368421,1.0
PARP8,PARP8,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
SLC1A4,SLC1A4,Messenger RNA,0.0,0,1,0.0003847826427483,0.4320815948076031,0.0131578947368421,1.0
PXMP4,PXMP4,Messenger RNA,0.0,0,1,0.0004433728475373,0.3976109215017064,0.0197368421052631,0.0
CAPZB,CAPZB,Messenger RNA,0.0,0,1,0.0,0.2959669736424262,0.006578947368421,
CDK19,CDK19,Messenger RNA,0.0,0,1,0.0,0.4055700609225413,0.006578947368421,
DNAJC10,DNAJC10,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
VPS4B,VPS4B,Messenger RNA,0.0,0,1,0.0,0.4082347787998248,0.006578947368421,
RNF114,RNF114,Messenger RNA,0.0,0,1,0.0,0.3416839789808139,0.006578947368421,
IL23R,IL23R,Messenger RNA,0.0,0,1,0.0,0.3901758303097962,0.006578947368421,
RRAGC,RRAGC,Messenger RNA,0.0,0,1,0.0,0.2228954081632653,0.006578947368421,
SALL4,SALL4,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
ACVR1B,ACVR1B,Messenger RNA,0.0,0,1,0.0005888155501371,0.4203247143716175,0.0131578947368421,1.0
KATNAL1,KATNAL1,Messenger RNA,0.0,0,1,0.0010102354381671,0.2841174677370185,0.0263157894736842,1.0
SERPINE1,SERPINE1,Messenger RNA,0.0,0,1,0.0,0.2031091093999709,0.006578947368421,
SRSF2,SRSF2,Messenger RNA,0.0,0,1,0.0,0.3535660091047041,0.006578947368421,
GALNT10,GALNT10,Messenger RNA,0.0,0,1,0.0004038555684105,0.4485801379752928,0.0131578947368421,1.0
LRP6,LRP6,Messenger RNA,0.0,0,1,0.0,0.3682824025289778,0.006578947368421,
HS2ST1,HS2ST1,Messenger RNA,0.0,0,1,2.118762538775812e-05,0.4344988344988345,0.0131578947368421,1.0
WASL,WASL,Messenger RNA,0.0,0,1,0.0008336931564818,0.4314149051072365,0.0131578947368421,1.0
EIF4G2,EIF4G2,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
SPRED1,SPRED1,Messenger RNA,0.0,0,1,2.118762538775812e-05,0.4344988344988345,0.0131578947368421,1.0
MYLIP,MYLIP,Messenger RNA,0.0,0,1,0.0,0.418187256954831,0.006578947368421,
WASF3,WASF3,Messenger RNA,0.0,0,1,0.0,0.201746157731438,0.006578947368421,
MNT,MNT,Messenger RNA,0.0,0,1,0.0001358687611454,0.4413575374901342,0.0131578947368421,1.0
NGFR,NGFR,Messenger RNA,0.0,0,1,0.0,0.3631168831168831,0.006578947368421,
GNS,GNS,Messenger RNA,0.0,0,1,0.0,0.2584820190440972,0.006578947368421,
AQR,AQR,Messenger RNA,0.0,0,1,0.0,0.419630796938316,0.006578947368421,
PTAR1,PTAR1,Messenger RNA,0.0,0,1,0.0,0.3636836628511967,0.006578947368421,
SLC39A10,SLC39A10,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
PACSIN1,PACSIN1,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
MARCHF6,MARCHF6,Messenger RNA,0.0,0,1,3.227478487427729e-05,0.4261545496113397,0.0131578947368421,1.0
ILRUN,ILRUN,Messenger RNA,0.0,0,1,0.0,0.2236263296808766,0.006578947368421,
ERGIC2,ERGIC2,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
GIGYF1,GIGYF1,Messenger RNA,0.0,0,1,0.0001563037800434,0.4342963653308481,0.0131578947368421,1.0
TMCC1,TMCC1,Messenger RNA,0.0,0,1,0.000771615439746,0.4703903095558546,0.0197368421052631,1.0
RIMS2,RIMS2,Messenger RNA,0.0,0,1,0.0,0.419630796938316,0.006578947368421,
SLC35D1,SLC35D1,Messenger RNA,0.0,0,1,0.0,0.406041243101946,0.006578947368421,
ABCB8,ABCB8,Messenger RNA,0.0,0,1,0.0,0.2933585143216871,0.006578947368421,
FAM81A,FAM81A,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
CHRM1,CHRM1,Messenger RNA,0.0,0,1,0.0,0.3631168831168831,0.006578947368421,
TIMM17A,TIMM17A,Messenger RNA,0.0,0,1,1.742265621840977e-05,0.4374902206227507,0.0131578947368421,1.0
AP1S2,AP1S2,Messenger RNA,0.0,0,1,9.544023663625056e-05,0.2808638874937217,0.0131578947368421,1.0
ERN1,ERN1,Messenger RNA,0.0,0,1,0.0002592744624589,0.4023600518060152,0.0131578947368421,0.0
PRCD,PRCD,Messenger RNA,0.0,0,1,0.0,0.2052260716382853,0.006578947368421,
DSEL,DSEL,Messenger RNA,0.0,0,1,0.0,0.2572927210821754,0.006578947368421,
PLEKHA3,PLEKHA3,Messenger RNA,0.0,0,1,0.0037375695791788,0.484659386375455,0.0263157894736842,1.0
EIF5,EIF5,Messenger RNA,0.0,0,1,0.0,0.3989156798402054,0.006578947368421,
ROBO2,ROBO2,Messenger RNA,0.0,0,1,6.646670341026331e-06,0.2809767862526379,0.0131578947368421,1.0
ACACB,ACACB,Messenger RNA,0.0,0,1,0.0,0.2219752302318196,0.006578947368421,
TIMM50,TIMM50,Messenger RNA,0.0,0,1,0.0,0.3783491204330176,0.006578947368421,
IRS1,IRS1,Messenger RNA,0.0,0,1,9.147757312229232e-05,0.3859745996686913,0.0131578947368421,1.0
ARHGEF17,ARHGEF17,Messenger RNA,0.0,0,1,5.791552230699332e-05,0.4036379385015158,0.0131578947368421,1.0
TMC5,TMC5,Messenger RNA,0.0,0,1,0.0,0.415083135391924,0.006578947368421,
METAP2,METAP2,Messenger RNA,0.0,0,1,0.0,0.3207157604955264,0.006578947368421,
GPR12,GPR12,Messenger RNA,0.0,0,1,0.0002377822372488,0.4395535293192894,0.0131578947368421,1.0
DYRK2,DYRK2,Messenger RNA,0.0,0,1,0.0019763061777678,0.4707070707070707,0.0328947368421052,0.8
AARS1,AARS1,Messenger RNA,0.0,0,1,0.0,0.369157644573541,0.006578947368421,
PFKFB3,PFKFB3,Messenger RNA,0.0,0,1,0.0,0.2213601456733433,0.006578947368421,
GNPNAT1,GNPNAT1,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
CNN1,CNN1,Messenger RNA,0.0,0,1,0.0001334575373144,0.3676045227452011,0.0131578947368421,1.0
DSN1,DSN1,Messenger RNA,0.0,0,1,0.0,0.3856551724137931,0.006578947368421,
MED12L,MED12L,Messenger RNA,0.0,0,1,0.0,0.3783491204330176,0.006578947368421,
SLF2,SLF2,Messenger RNA,0.0,0,1,0.0,0.406041243101946,0.006578947368421,
GRIN2A,GRIN2A,Messenger RNA,0.0,0,1,0.0014245855627536,0.3988587731811697,0.0197368421052631,0.3333333333333333
SHISA4,SHISA4,Messenger RNA,0.0,0,1,0.0,0.3284774436090225,0.006578947368421,
RASA2,RASA2,Messenger RNA,0.0,0,1,0.0001300524702142,0.4285714285714285,0.0131578947368421,1.0
EOGT,EOGT,Messenger RNA,0.0,0,1,7.021182818350854e-05,0.3994856408058294,0.0131578947368421,1.0
CEP43,CEP43,Messenger RNA,0.0,0,1,0.0,0.3629283489096573,0.006578947368421,
TMUB2,TMUB2,Messenger RNA,0.0,0,1,0.0,0.4226757369614512,0.006578947368421,
GBA,GBA,Messenger RNA,0.0,0,1,0.0,0.3140161725067385,0.006578947368421,
BRMS1L,BRMS1L,Messenger RNA,0.0,0,1,0.0,0.4226757369614512,0.006578947368421,
HMGN2,HMGN2,Messenger RNA,0.0,0,1,0.0001949155674536,0.428177641653905,0.0131578947368421,1.0
CCNI2,CCNI2,Messenger RNA,0.0,0,1,0.0,0.419630796938316,0.006578947368421,
MAGOHB,MAGOHB,Messenger RNA,0.0,0,1,0.0,0.4226757369614512,0.006578947368421,
PSMA4,PSMA4,Messenger RNA,0.0,0,1,0.0,0.3682824025289778,0.006578947368421,
ADAM17,ADAM17,Messenger RNA,0.0,0,1,0.0,0.4003436426116838,0.006578947368421,
LPAR5,LPAR5,Messenger RNA,0.0,0,1,5.811379452719616e-09,0.3810821861796374,0.0131578947368421,1.0
SNCG,SNCG,Messenger RNA,0.0,0,1,0.0,0.2572927210821754,0.006578947368421,
SLC2A14,SLC2A14,Messenger RNA,0.0,0,1,3.958871587481144e-06,0.4144678327898013,0.0131578947368421,1.0
RAB1B,RAB1B,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
CTDSPL,CTDSPL,Messenger RNA,0.0,0,1,0.0,0.4055700609225413,0.006578947368421,
MXD1,MXD1,Messenger RNA,0.0,0,1,0.0021912083320795,0.4322820037105751,0.0131578947368421,1.0
DENND1A,DENND1A,Messenger RNA,0.0,0,1,0.0,0.3944695259593679,0.006578947368421,
ZNF496,ZNF496,Messenger RNA,0.0,0,1,0.0,0.3609604957397366,0.006578947368421,
PCDHA5,PCDHA5,Messenger RNA,0.0,0,1,0.0002837818288715,0.4642975755562936,0.0131578947368421,1.0
SHOC2,SHOC2,Messenger RNA,0.0,0,1,0.0002837818288715,0.4642975755562936,0.0131578947368421,1.0
ZNF282,ZNF282,Messenger RNA,0.0,0,1,4.229514257730125e-05,0.3811860940695296,0.0131578947368421,1.0
RNF207,RNF207,Messenger RNA,0.0,0,1,0.0,0.3513445589344056,0.006578947368421,
ATPAF1,ATPAF1,Messenger RNA,0.0,0,1,3.1594703872944763e-06,0.2586733277824035,0.0131578947368421,1.0
TMEM9B,TMEM9B,Messenger RNA,0.0,0,1,0.0,0.3535660091047041,0.006578947368421,
TANC1,TANC1,Messenger RNA,0.0,0,1,0.0,0.3988018827556696,0.006578947368421,
N4BP2L1,N4BP2L1,Messenger RNA,0.0,0,1,0.0,0.3416839789808139,0.006578947368421,
LOXL1,LOXL1,Messenger RNA,0.0,0,1,0.0,0.205060506050605,0.006578947368421,
DHRS13,DHRS13,Messenger RNA,0.0,0,1,0.0,0.3988018827556696,0.006578947368421,
MMP24,MMP24,Messenger RNA,0.0,0,1,0.0,0.4080560420315236,0.006578947368421,
TMED10,TMED10,Messenger RNA,0.0,0,1,0.0,0.3858680651393872,0.006578947368421,
EPHB3,EPHB3,Messenger RNA,0.0,0,1,0.0,0.3631168831168831,0.006578947368421,
RPRD1B,RPRD1B,Messenger RNA,0.0,0,1,0.0,0.3609604957397366,0.006578947368421,
C6orf62,C6orf62,Messenger RNA,0.0,0,1,1.2690194535120172e-05,0.4261545496113397,0.0131578947368421,1.0
PDZD8,PDZD8,Messenger RNA,0.0,0,1,0.0005826552660115,0.4411486273272326,0.0131578947368421,1.0
LDLRAD4,LDLRAD4,Messenger RNA,0.0,0,1,0.0001818699503677,0.4354461921819031,0.0131578947368421,1.0
NSD2,NSD2,Messenger RNA,0.0,0,1,0.0004038555684105,0.4485801379752928,0.0131578947368421,1.0
MRS2,MRS2,Messenger RNA,0.0,0,1,0.0,0.3525406632202749,0.006578947368421,
STAC,STAC,Messenger RNA,0.0,0,1,0.0,0.3523185483870967,0.006578947368421,
ZRANB2,ZRANB2,Messenger RNA,0.0,0,1,0.0,0.3609604957397366,0.006578947368421,
ARPP21,ARPP21,Messenger RNA,0.0,0,1,0.0,0.2572927210821754,0.006578947368421,
SFMBT1,SFMBT1,Messenger RNA,0.0,0,1,0.0002658412606297,0.428768593773961,0.0197368421052631,0.6666666666666666
ZNF451,ZNF451,Messenger RNA,0.0,0,1,0.0001504911061905,0.4130595361205496,0.0131578947368421,1.0
DDX6,DDX6,Messenger RNA,0.0,0,1,0.0,0.3988018827556696,0.006578947368421,
EML5,EML5,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
VAMP8,VAMP8,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
WDR20,WDR20,Messenger RNA,0.0,0,1,0.0001117062228341,0.4034049920646371,0.0131578947368421,1.0
MGAT1,MGAT1,Messenger RNA,0.0,0,1,0.0,0.2225937425364222,0.006578947368421,
PANK1,PANK1,Messenger RNA,0.0,0,1,0.0,0.3629283489096573,0.006578947368421,
HNRNPR,HNRNPR,Messenger RNA,0.0,0,1,0.0,0.3858680651393872,0.006578947368421,
SPIN1,SPIN1,Messenger RNA,0.0,0,1,0.0004652895148563,0.4449395289624443,0.0131578947368421,1.0
DGKE,DGKE,Messenger RNA,0.0,0,1,0.0,0.4137931034482758,0.006578947368421,
EPHB2,EPHB2,Messenger RNA,0.0,1,0,,,,
KCNRG,KCNRG,Messenger RNA,0.0,0,1,0.0,0.3682824025289778,0.006578947368421,
TSHZ2,TSHZ2,Messenger RNA,0.0,0,1,0.0004652895148563,0.4449395289624443,0.0131578947368421,1.0
EML1,EML1,Messenger RNA,0.0,0,1,4.728526400609113e-06,0.2574822727691316,0.0131578947368421,1.0
MBTPS2,MBTPS2,Messenger RNA,8.0,0,1,0.0,0.419630796938316,0.006578947368421,
SLC16A12,SLC16A12,Messenger RNA,0.0,0,1,0.0,0.3901213897028045,0.006578947368421,
C6orf89,C6orf89,Messenger RNA,0.0,0,1,0.0,0.4109347442680776,0.006578947368421,
IKZF2,IKZF2,Messenger RNA,0.0,0,1,0.0,0.427850038255547,0.006578947368421,
SMIM12,SMIM12,Messenger RNA,0.0,0,1,0.0,0.2076340412891727,0.006578947368421,
AGO4,AGO4,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
SZRD1,SZRD1,Messenger RNA,0.0,0,1,0.0006243717655822,0.4212112081952395,0.0131578947368421,0.0
RAB3IL1,RAB3IL1,Messenger RNA,0.0,0,1,0.0,0.2566786009363812,0.006578947368421,
SREK1,SREK1,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
NRL,NRL,Messenger RNA,0.0,0,1,0.0,0.3856551724137931,0.006578947368421,
ZNF609,ZNF609,Messenger RNA,0.0,0,1,0.0002814060336023,0.4309494451294698,0.0131578947368421,0.0
YAF2,YAF2,Messenger RNA,0.0,0,1,0.0,0.4161952962191128,0.006578947368421,
SCEL,SCEL,Messenger RNA,0.0,0,1,0.0,0.2571743929359823,0.006578947368421,
MAFG,MAFG,Messenger RNA,0.0,0,1,0.0,0.3470274295643539,0.006578947368421,
LMO7,LMO7,Messenger RNA,0.0,0,1,0.0,0.4080560420315236,0.006578947368421,
UQCC1,UQCC1,Messenger RNA,0.0,0,1,0.0003590360475955,0.4485081809432146,0.0131578947368421,1.0
EGLN3,EGLN3,Messenger RNA,0.0,0,1,1.0726394999037051e-05,0.4224841341795104,0.0131578947368421,1.0
BTBD10,BTBD10,Messenger RNA,0.0,0,1,0.0,0.418187256954831,0.006578947368421,
HNRNPA0,HNRNPA0,Messenger RNA,0.0,0,1,0.0,0.415083135391924,0.006578947368421,
GDF11,GDF11,Messenger RNA,0.0,0,1,0.0,0.406041243101946,0.006578947368421,
RRAS,RRAS,Messenger RNA,0.0,0,1,0.0,0.2228954081632653,0.006578947368421,
FRRS1L,FRRS1L,Messenger RNA,0.0,0,1,0.0,0.418187256954831,0.006578947368421,
CHRM5,CHRM5,Messenger RNA,0.0,0,1,0.0,0.4082347787998248,0.006578947368421,
ELL,ELL,Messenger RNA,4.0,0,1,0.0,0.430021531836358,0.006578947368421,
CMPK1,CMPK1,Messenger RNA,0.0,0,1,0.0,0.435785536159601,0.006578947368421,
POLQ,POLQ,Messenger RNA,0.0,0,1,0.0,0.435785536159601,0.006578947368421,
RORB,RORB,Messenger RNA,0.0,0,1,0.0002706963596917,0.2570798087532181,0.0263157894736842,0.3333333333333333
DMXL1,DMXL1,Messenger RNA,0.0,0,1,0.0,0.4082347787998248,0.006578947368421,
CCDC28A,CCDC28A,Messenger RNA,0.0,0,1,0.0,0.430021531836358,0.006578947368421,
FAR1,FAR1,Messenger RNA,0.0,0,1,0.0,0.4082347787998248,0.006578947368421,
VAV3,VAV3,Messenger RNA,0.0,0,1,0.0005553872768096,0.43558186633432,0.0131578947368421,1.0
OXR1,OXR1,Messenger RNA,0.0,0,1,0.0,0.4226757369614512,0.006578947368421,
WSCD2,WSCD2,Messenger RNA,0.0,0,1,4.728526400609113e-06,0.2574822727691316,0.0131578947368421,1.0
MBNL2,MBNL2,Messenger RNA,0.0,0,1,4.489057203105293e-05,0.4434575733544805,0.0131578947368421,1.0
IRF2BPL,IRF2BPL,Messenger RNA,0.0,0,1,0.0,0.4262844945875895,0.006578947368421,
RUBCN,RUBCN,Messenger RNA,0.0,0,1,0.0019656899648373,0.4629139072847682,0.0263157894736842,1.0
VTI1A,VTI1A,Messenger RNA,0.0,0,1,0.0002590251352529,0.4626075446724024,0.0131578947368421,1.0
BCL9L,BCL9L,Messenger RNA,0.0,0,1,0.0,0.4279810194397673,0.006578947368421,
PLEKHF2,PLEKHF2,Messenger RNA,0.0,0,1,0.0,0.3611469904417463,0.006578947368421,
ELMOD1,ELMOD1,Messenger RNA,0.0,0,1,0.0,0.2572927210821754,0.006578947368421,
RCAN2,RCAN2,Messenger RNA,0.0,2,0,,,,
SCAMP5,SCAMP5,Messenger RNA,0.0,0,1,0.0003298025746195,0.4374217772215269,0.0131578947368421,1.0
KIF2A,KIF2A,Messenger RNA,0.0,0,1,0.000172940645976,0.4256355609681839,0.0131578947368421,1.0
RC3H1,RC3H1,Messenger RNA,0.0,0,1,0.0,0.3470274295643539,0.006578947368421,
SLC23A2,SLC23A2,Messenger RNA,0.0,0,1,0.0002156521020635,0.421147763217352,0.0131578947368421,1.0
ACTR3,ACTR3,Messenger RNA,0.0,0,1,0.0003593154546629,0.4101510928560951,0.0131578947368421,0.0
SRSF1,SRSF1,Messenger RNA,0.0,0,1,5.811379452719616e-09,0.3810821861796374,0.0131578947368421,1.0
MTMR1,MTMR1,Messenger RNA,0.0,0,1,0.0,0.3988018827556696,0.006578947368421,
RHOBTB1,RHOBTB1,Messenger RNA,0.0,0,1,0.0,0.2041919228803038,0.006578947368421,
MARCHF4,MARCHF4,Messenger RNA,0.0,0,1,0.0,0.3901758303097962,0.006578947368421,
PGPEP1,PGPEP1,Messenger RNA,0.0,0,1,0.0,0.3669291338582677,0.006578947368421,
ITGA1,ITGA1,Messenger RNA,0.0,0,1,0.0,0.2566786009363812,0.006578947368421,
