accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000095,hsa-miR-96-5p,SLC6A6,-0.3457753153021797,0.0005184191672003
MIMAT0000095,hsa-miR-96-5p,FST,-0.3370634978493839,0.0007054445608645
MIMAT0000095,hsa-miR-96-5p,KIAA0513,-0.4209921994605234,2.449925813203144e-05
MIMAT0000095,hsa-miR-96-5p,DYNC1LI2,-0.3505686374571699,0.0004359429685681
MIMAT0000095,hsa-miR-96-5p,TNS3,-0.4035685645549318,5.309318306368725e-05
MIMAT0000095,hsa-miR-96-5p,FOXF2,-0.3390318582780491,0.0006585212847267
MIMAT0000095,hsa-miR-96-5p,ARHGAP29,-0.3376284901946489,0.0006916753154331
MIMAT0000095,hsa-miR-96-5p,ARHGAP24,-0.3784355179704016,0.0001506666186861
MIMAT0000095,hsa-miR-96-5p,CNOT6L,-0.3268207333965152,0.0010021212149041
MIMAT0000095,hsa-miR-96-5p,PRDM16,-0.32146241889626,0.0011984896489186
MIMAT0000095,hsa-miR-96-5p,GALNT2,-0.3291353794561492,0.0009266569270572
MIMAT0000095,hsa-miR-96-5p,CDC42BPA,-0.3217722534081796,0.0011862558097467
MIMAT0000095,hsa-miR-96-5p,TNFAIP8,-0.367281475541299,0.0002331811849113
MIMAT0000095,hsa-miR-96-5p,SH3KBP1,-0.3325071079682146,0.0008258862694346
MIMAT0000095,hsa-miR-96-5p,MSN,-0.4457060581759859,7.585462358678257e-06
MIMAT0000095,hsa-miR-96-5p,TACC1,-0.4297951447109426,1.6304534100879844e-05
MIMAT0000095,hsa-miR-96-5p,MTDH,-0.3392870161113946,0.0006526503832703
MIMAT0000095,hsa-miR-96-5p,ZEB1,-0.3758474885178974,0.0001669681185403
MIMAT0000095,hsa-miR-96-5p,ZC3H12C,-0.3710906174819566,0.0002012244453396
MIMAT0000095,hsa-miR-96-5p,FOXO1,-0.3844135014944959,0.0001184504228059
MIMAT0000095,hsa-miR-96-5p,ASTN1,-0.3644689479351225,0.0002596909439299
MIMAT0000095,hsa-miR-96-5p,CCDC50,-0.3886053801851716,9.978723500544602e-05
MIMAT0000095,hsa-miR-96-5p,CAMK4,-0.3985383101261208,6.585947997912812e-05
MIMAT0000095,hsa-miR-96-5p,DAB2,-0.3981373478165779,6.699055032505336e-05
MIMAT0000095,hsa-miR-96-5p,CYRIB,-0.4104942771743092,3.924061582182224e-05
MIMAT0000095,hsa-miR-96-5p,JAZF1,-0.3010862433476707,0.0022999089011383
MIMAT0000095,hsa-miR-96-5p,PTPRN2,-0.3182364948603921,0.0013327697660679
MIMAT0000095,hsa-miR-96-5p,ELMO1,-0.3292265072537726,0.0009237936895607
MIMAT0000095,hsa-miR-96-5p,ADK,-0.3182182693008675,0.001333565308314
MIMAT0000095,hsa-miR-96-5p,FBXO32,-0.3316869577896041,0.0008494415928539
MIMAT0000095,hsa-miR-96-5p,ERG,-0.3190566450390026,0.001297408297114
MIMAT0000095,hsa-miR-96-5p,FCMR,-0.4598673179266603,3.714490509348784e-06
MIMAT0000095,hsa-miR-96-5p,ANTXR2,-0.3975541299117882,6.866785771029181e-05
MIMAT0000095,hsa-miR-96-5p,LMOD1,-0.3658052052198002,0.0002467697936365
MIMAT0000095,hsa-miR-96-5p,CREBRF,-0.3636545891958883,0.0002678662376818
MIMAT0000095,hsa-miR-96-5p,FREM1,-0.4315994751038856,1.4977935980071684e-05
MIMAT0000095,hsa-miR-96-5p,RAB8B,-0.3769410220893781,0.0001598919526327
MIMAT0000095,hsa-miR-96-5p,LDLRAD4,-0.3115659400743602,0.0016540718758186
MIMAT0000095,hsa-miR-96-5p,ATOH8,-0.3081879072438532,0.0018418596994208
MIMAT0000095,hsa-miR-96-5p,SDC2,-0.3260188087774294,0.0010295308541721
MIMAT0000095,hsa-miR-96-5p,HAS2,-0.4261500328060071,1.93254997116043e-05
MIMAT0000095,hsa-miR-96-5p,PDE7B,-0.3827914266967995,0.0001264980968891
MIMAT0000095,hsa-miR-96-5p,FRMD5,-0.3020809127433155,0.002230186479589
MIMAT0000095,hsa-miR-96-5p,PCGF5,-0.3529015090763286,0.0004002928579489
MIMAT0000095,hsa-miR-96-5p,BHLHE22,-0.3431690602901509,0.000568990686246
MIMAT0000095,hsa-miR-96-5p,CACNB4,-0.3415045336634258,0.000603590841641
MIMAT0000095,hsa-miR-96-5p,SLC8A1,-0.3482539913975359,0.0004741489450758
MIMAT0000095,hsa-miR-96-5p,MORF4L1,-0.3850149449588102,0.0001155883408276
MIMAT0000095,hsa-miR-96-5p,ARL4C,-0.4527775752715607,5.331685145932447e-06
MIMAT0000095,hsa-miR-96-5p,PAX5,-0.3996154389459674,6.290792986018177e-05
MIMAT0000095,hsa-miR-96-5p,TCF4,-0.3614492964934023,0.0002912016082949
MIMAT0000095,hsa-miR-96-5p,PLEKHM1,-0.4121892542101042,3.6405006898008695e-05
MIMAT0000096,hsa-miR-98-5p,DKK3,-0.3492928482904425,0.0004566396703701
MIMAT0000096,hsa-miR-98-5p,CDK14,-0.3283152292775388,0.0009527886531459
MIMAT0000096,hsa-miR-98-5p,CHRD,-0.316778450098418,0.0013977764132482
MIMAT0000096,hsa-miR-98-5p,DPYSL3,-0.3362797987898228,0.0007249548222709
MIMAT0000096,hsa-miR-98-5p,FOXP1,-0.3589159437194721,0.0003202934086968
MIMAT0000096,hsa-miR-98-5p,CCND2,-0.3545782605525989,0.0003763332886592
MIMAT0000096,hsa-miR-98-5p,TMEM255A,-0.32711234234891,0.0009923183187199
MIMAT0000096,hsa-miR-98-5p,SEC14L1,-0.4020922942334329,5.657923358830782e-05
MIMAT0000096,hsa-miR-98-5p,FZD4,-0.3249617263249982,0.0010666933539483
MIMAT0000096,hsa-miR-98-5p,YPEL2,-0.320223080848582,0.0012485672871828
MIMAT0000096,hsa-miR-98-5p,LCORL,-0.3714733542319749,0.0001982464333454
MIMAT0000097,hsa-miR-99a-5p,IGF1R,-0.3080119559670481,0.0018521430190151
MIMAT0000100,hsa-miR-29b-3p,ABHD5,-0.4234344244368302,2.190688344004611e-05
MIMAT0000100,hsa-miR-29b-3p,VCL,-0.3422760078734416,0.0005873237818795
MIMAT0000100,hsa-miR-29b-3p,GOPC,-0.3097069330028432,0.0017551798834776
MIMAT0000100,hsa-miR-29b-3p,RHOBTB1,-0.3821170809943864,0.0001299895894487
MIMAT0000100,hsa-miR-29b-3p,SMARCE1,-0.3674455055770211,0.000231714446248
MIMAT0000100,hsa-miR-29b-3p,MIB1,-0.3200225996938106,0.00125684242791
MIMAT0000100,hsa-miR-29b-3p,FKBP14,-0.3684843624699278,0.0002226197201808
MIMAT0000100,hsa-miR-29b-3p,MAPK8,-0.3353502952540642,0.0007487273003251
MIMAT0000100,hsa-miR-29b-3p,YWHAE,-0.351862652183422,0.0004158265729715
MIMAT0000100,hsa-miR-29b-3p,PAPOLG,-0.3494386527666399,0.0004542298897843
MIMAT0000100,hsa-miR-29b-3p,GPX7,-0.3684479113508784,0.0002229332126181
MIMAT0000100,hsa-miR-29b-3p,ONECUT2,-0.3552408552178411,0.0003672314082124
MIMAT0000100,hsa-miR-29b-3p,NAPB,-0.3399978129328569,0.0006365450246282
MIMAT0000100,hsa-miR-29b-3p,COL5A1,-0.3090508128599547,0.0017921623911189
MIMAT0000100,hsa-miR-29b-3p,PRKAB2,-0.3003754465262083,0.0023509140164531
MIMAT0000100,hsa-miR-29b-3p,KMT5C,-0.316268134431727,0.0014211919245497
MIMAT0000100,hsa-miR-29b-3p,LOXL2,-0.3069548735146168,0.0019150095012337
MIMAT0000100,hsa-miR-29b-3p,NREP,-0.479769628927608,1.2885375235857164e-06
MIMAT0000100,hsa-miR-29b-3p,UACA,-0.3069366479550922,0.0019161099043933
MIMAT0000100,hsa-miR-29b-3p,TMTC3,-0.3459575708974265,0.0005150403709767
MIMAT0000100,hsa-miR-29b-3p,LSM11,-0.3404352263614492,0.0006268140076233
MIMAT0000100,hsa-miR-29b-3p,MMP16,-0.3117117445505576,0.0016463666688284
MIMAT0000100,hsa-miR-29b-3p,UBTD1,-0.3018881679667565,0.0022435483217974
MIMAT0000100,hsa-miR-29b-3p,ISLR2,-0.3075941696201355,0.0018767658283886
MIMAT0000100,hsa-miR-29b-3p,PPM1D,-0.3380476780637165,0.0006816172255522
MIMAT0000100,hsa-miR-29b-3p,GSTA4,-0.32711234234891,0.0009923183187199
MIMAT0000100,hsa-miR-29b-3p,AP3M1,-0.3218269300867536,0.0011841085910048
MIMAT0000100,hsa-miR-29b-3p,PCGF3,-0.3445177516949769,0.0005422873149586
MIMAT0000100,hsa-miR-29b-3p,COL4A1,-0.3308668076109936,0.0008736021523732
MIMAT0000100,hsa-miR-29b-3p,UNC13B,-0.3569293577312823,0.0003449374854606
MIMAT0000100,hsa-miR-29b-3p,STK38L,-0.3299737551942844,0.0009006145907448
MIMAT0000103,hsa-miR-106a-5p,ARHGAP31,-0.3108186921338485,0.0016940696477583
MIMAT0000103,hsa-miR-106a-5p,ARAP2,-0.323102719253481,0.0011349887358311
MIMAT0000103,hsa-miR-106a-5p,LIMA1,-0.4063753007217321,4.7008104655937184e-05
MIMAT0000103,hsa-miR-106a-5p,CYBRD1,-0.362761536779179,0.0002771017801003
MIMAT0000103,hsa-miR-106a-5p,OSTM1,-0.3314500255157833,0.000856358546568
MIMAT0000103,hsa-miR-106a-5p,ESR1,-0.3537398848144637,0.0003881445555286
MIMAT0000103,hsa-miR-106a-5p,ANKRD12,-0.3204600131224028,0.0012388507119122
MIMAT0000103,hsa-miR-106a-5p,XIAP,-0.3397062039804621,0.0006431082479264
MIMAT0000103,hsa-miR-106a-5p,FNDC3A,-0.3578041845884668,0.0003338792743406
MIMAT0000103,hsa-miR-106a-5p,RBL2,-0.3635270102792155,0.0002691681228779
MIMAT0000103,hsa-miR-106a-5p,CD69,-0.3006488299190784,0.0023311788492007
MIMAT0000103,hsa-miR-106a-5p,ADGRD1,-0.3340927316468615,0.0007820126916475
MIMAT0000103,hsa-miR-106a-5p,RASGRF2,-0.4205912371509804,2.495122391573537e-05
MIMAT0000103,hsa-miR-106a-5p,RND3,-0.3927425821972733,8.406277330681216e-05
MIMAT0000103,hsa-miR-106a-5p,CD274,-0.3129510825982357,0.0015821579044478
MIMAT0000103,hsa-miR-106a-5p,ZNFX1,-0.4220310563534299,2.3363462842821344e-05
MIMAT0000103,hsa-miR-106a-5p,ATXN1,-0.3635270102792155,0.0002691681228779
MIMAT0000103,hsa-miR-106a-5p,DNAJB9,-0.3464861121236421,0.0005053547375468
MIMAT0000103,hsa-miR-106a-5p,PRRG1,-0.3702522417438215,0.0002078916540929
MIMAT0000103,hsa-miR-106a-5p,LRCH1,-0.36101188306481,0.0002960453853565
MIMAT0000103,hsa-miR-106a-5p,TLR4,-0.3392323394328205,0.0006539044249387
MIMAT0000103,hsa-miR-106a-5p,SLC46A3,-0.3455383830283589,0.0005228417168416
MIMAT0000103,hsa-miR-106a-5p,TMEM50B,-0.3580228913027629,0.0003311657799019
MIMAT0000103,hsa-miR-106a-5p,CHST7,-0.3003403638780715,0.0023534573083017
MIMAT0000103,hsa-miR-106a-5p,SESN3,-0.3636728147554129,0.000267680725185
MIMAT0000103,hsa-miR-106a-5p,DAB2,-0.347342713421302,0.0004900084716971
MIMAT0000103,hsa-miR-106a-5p,JAZF1,-0.4160712983888605,3.0612212929330544e-05
MIMAT0000103,hsa-miR-106a-5p,C2CD2,-0.3083946927170664,0.001829839491604
MIMAT0000103,hsa-miR-106a-5p,BTG2,-0.3093059706933003,0.0017776983803091
MIMAT0000103,hsa-miR-106a-5p,EFCAB14,-0.3814245097324487,0.0001336676327639
MIMAT0000103,hsa-miR-106a-5p,FAM131B,-0.3153021797769191,0.001466479237192
MIMAT0000103,hsa-miR-106a-5p,ZNF385A,-0.3627433112196544,0.0002772932572901
MIMAT0000103,hsa-miR-106a-5p,JAK1,-0.3671538966246263,0.0002343278575725
MIMAT0000103,hsa-miR-106a-5p,TGFBR2,-0.3753189472916818,0.0001704904212552
MIMAT0000103,hsa-miR-106a-5p,FYCO1,-0.4347889480207041,1.287621014705917e-05
MIMAT0000103,hsa-miR-106a-5p,ARHGEF3,-0.3642742582197272,0.0002616243738931
MIMAT0000103,hsa-miR-106a-5p,CREBRF,-0.3839214113873295,0.0001208405449771
MIMAT0000103,hsa-miR-106a-5p,GALNT10,-0.3177444047532259,0.0013543995906224
MIMAT0000103,hsa-miR-106a-5p,JCAD,-0.3115841656338849,0.0016531069640313
MIMAT0000103,hsa-miR-106a-5p,RAB8B,-0.3243785084202084,0.0010877099207484
MIMAT0000103,hsa-miR-106a-5p,AKTIP,-0.3283881315156375,0.0009504392056454
MIMAT0000103,hsa-miR-106a-5p,TVP23B,-0.333782897134942,0.0007904162560365
MIMAT0000103,hsa-miR-106a-5p,AFF1,-0.3884231245899248,0.0001005386781707
MIMAT0000103,hsa-miR-106a-5p,HEG1,-0.3397062039804621,0.0006431082479264
MIMAT0000103,hsa-miR-106a-5p,ZNF25,-0.4115695851862652,3.741884399656279e-05
MIMAT0000103,hsa-miR-106a-5p,DAZAP2,-0.3765582853393598,0.0001623366325098
MIMAT0000103,hsa-miR-106a-5p,NHLRC3,-0.3841218925421009,0.0001198614779156
MIMAT0000103,hsa-miR-106a-5p,TCF4,-0.3153568564554931,0.0014638816778046
MIMAT0000103,hsa-miR-106a-5p,SGTB,-0.3604286651600203,0.0003026183419065
MIMAT0000104,hsa-miR-107,TRABD2B,-0.3341033667352914,0.000781725678471
MIMAT0000226,hsa-miR-196a-5p,CELF2,-0.3942917547568709,7.878888776949285e-05
MIMAT0000226,hsa-miR-196a-5p,DIAPH2,-0.4040242035430487,5.2058122653242e-05
MIMAT0000226,hsa-miR-196a-5p,ICOS,-0.4273001900067592,1.832013279758557e-05
MIMAT0000231,hsa-miR-199a-5p,ATG4D,-0.3701064372676241,0.0002090716423925
MIMAT0000231,hsa-miR-199a-5p,MANEAL,-0.3436793759568418,0.0005587494157508
MIMAT0000243,hsa-miR-148a-3p,HMGB3,-0.3222825690748706,0.0011663505670802
MIMAT0000243,hsa-miR-148a-3p,IPO5,-0.3599730261719034,0.0003078459763571
MIMAT0000243,hsa-miR-148a-3p,SMARCD1,-0.3939636946854268,7.98794977477813e-05
MIMAT0000243,hsa-miR-148a-3p,MOSPD1,-0.3680287234818108,0.0002265675752616
MIMAT0000243,hsa-miR-148a-3p,WASL,-0.3188379383247064,0.0013067546855939
MIMAT0000243,hsa-miR-148a-3p,SH3PXD2A,-0.3414376321353065,0.0006050205886857
MIMAT0000243,hsa-miR-148a-3p,NSD2,-0.3038565283954217,0.0021103860580726
MIMAT0000243,hsa-miR-148a-3p,KLHL18,-0.3859808996136181,0.0001111247557441
MIMAT0000243,hsa-miR-148a-3p,RTN4,-0.4823029817015382,1.120660056738638e-06
MIMAT0000243,hsa-miR-148a-3p,ARPP19,-0.3643289348983013,0.0002610800630452
MIMAT0000243,hsa-miR-148a-3p,BCL2L2,-0.3038747539549464,0.0021091867013006
MIMAT0000243,hsa-miR-148a-3p,MRPS25,-0.3521178100167675,0.0004119612194691
MIMAT0000243,hsa-miR-148a-3p,XPO4,-0.312367864693446,0.0016120891405072
MIMAT0000243,hsa-miR-148a-3p,DSTYK,-0.3226653058248888,0.0011516193286589
MIMAT0000243,hsa-miR-148a-3p,BNIP2,-0.3252351097178683,0.0010569683101915
MIMAT0000243,hsa-miR-148a-3p,ABL2,-0.3654042429102573,0.0002505837387149
MIMAT0000243,hsa-miR-148a-3p,CNTN4,-0.3344390172778304,0.0007727161531424
MIMAT0000243,hsa-miR-148a-3p,OBI1,-0.3398702340161842,0.0006394089258022
MIMAT0000243,hsa-miR-148a-3p,GPR180,-0.3258547787417074,0.0010352198932156
MIMAT0000243,hsa-miR-148a-3p,HSPA4L,-0.3049500619669023,0.0020394905088905
MIMAT0000243,hsa-miR-148a-3p,SUGT1,-0.3828643289348982,0.0001261258578458
MIMAT0000243,hsa-miR-148a-3p,HIF1AN,-0.3506415396952685,0.0004347865113098
MIMAT0000243,hsa-miR-148a-3p,USP38,-0.3004665743238316,0.0023443191847905
MIMAT0000243,hsa-miR-148a-3p,TUBB6,-0.3376102646351242,0.0006921156574988
MIMAT0000243,hsa-miR-148a-3p,LYSMD3,-0.3008310855143252,0.0023181040502533
MIMAT0000243,hsa-miR-148a-3p,ZBTB7A,-0.3039841073120944,0.0021020033037293
MIMAT0000243,hsa-miR-148a-3p,CEP63,-0.3479441568856163,0.0004794880090457
MIMAT0000243,hsa-miR-148a-3p,RXRA,-0.3939090180068527,8.006261670323926e-05
MIMAT0000243,hsa-miR-148a-3p,NAP1L1,-0.3056061821097907,0.0019979795038162
MIMAT0000243,hsa-miR-148a-3p,DYNLL2,-0.3560363053145731,0.0003565699896297
MIMAT0000244,hsa-miR-30c-5p,FYCO1,-0.304348618502588,0.0020782158009576
MIMAT0000245,hsa-miR-30d-5p,KLF8,-0.3311219654443391,0.0008660198601569
MIMAT0000245,hsa-miR-30d-5p,SLC38A1,-0.3233214259677772,0.0011267547444024
MIMAT0000245,hsa-miR-30d-5p,PLAGL2,-0.3006852810381278,0.00232855865544
MIMAT0000245,hsa-miR-30d-5p,RNF122,-0.3961325362688634,7.292040019577336e-05
MIMAT0000245,hsa-miR-30d-5p,VPS33A,-0.3112561055624407,0.0016705526431246
MIMAT0000245,hsa-miR-30d-5p,COPS7B,-0.348071735802289,0.000477282982885
MIMAT0000245,hsa-miR-30d-5p,KCNJ6,-0.3010238254743715,0.0023043481056287
MIMAT0000245,hsa-miR-30d-5p,SLC35B4,-0.3513705620762556,0.0004233746333068
MIMAT0000254,hsa-miR-10b-5p,PRKAA2,-0.3325253335277392,0.0008253695893132
MIMAT0000255,hsa-miR-34a-5p,ZNF275,-0.3139352628125683,0.0015327754983375
MIMAT0000255,hsa-miR-34a-5p,DOCK3,-0.4085076911861193,4.282461570856333e-05
MIMAT0000255,hsa-miR-34a-5p,YY1,-0.3432784136472989,0.0005667818908011
MIMAT0000255,hsa-miR-34a-5p,PER2,-0.3395239483852154,0.0006472413530958
MIMAT0000255,hsa-miR-34a-5p,POGZ,-0.3426587446234599,0.0005794020848829
MIMAT0000255,hsa-miR-34a-5p,STK38L,-0.3079208281694248,0.001857489028176
MIMAT0000257,hsa-miR-181b-5p,RASSF1,-0.3605197929576437,0.0003015826022943
MIMAT0000257,hsa-miR-181b-5p,MAP3K8,-0.3373186556827294,0.00069919574763
MIMAT0000257,hsa-miR-181b-5p,CBFA2T3,-0.3038943641788315,0.0021078969030796
MIMAT0000257,hsa-miR-181b-5p,BHLHE40,-0.3084493693956404,0.0018266729310406
MIMAT0000257,hsa-miR-181b-5p,JAZF1,-0.341747466647226,0.0005984248773983
MIMAT0000257,hsa-miR-181b-5p,MED8,-0.3555624407669315,0.000362886661545
MIMAT0000257,hsa-miR-181b-5p,ZBTB7A,-0.3124772180505941,0.0016064387310592
MIMAT0000257,hsa-miR-181b-5p,CYRIA,-0.3302835897062039,0.0008911586923597
MIMAT0000259,hsa-miR-182-5p,MEOX1,-0.37005176058905,0.0002095157193991
MIMAT0000259,hsa-miR-182-5p,PHLDB1,-0.327567981337027,0.0009771742666911
MIMAT0000259,hsa-miR-182-5p,SAMD4A,-0.4418240139972296,9.17495505256256e-06
MIMAT0000259,hsa-miR-182-5p,HDAC9,-0.3574761245170226,0.0003379875973349
MIMAT0000259,hsa-miR-182-5p,SYNE2,-0.3064445578479259,0.0019460348791841
MIMAT0000259,hsa-miR-182-5p,ANKRD44,-0.3683385579937303,0.0002238761194583
MIMAT0000259,hsa-miR-182-5p,CLEC2D,-0.3284610337537361,0.0009480949850575
MIMAT0000259,hsa-miR-182-5p,RAB27A,-0.5639899394911423,6.413165578396375e-09
MIMAT0000259,hsa-miR-182-5p,BCL2L13,-0.3417839177662753,0.0005976532159448
MIMAT0000259,hsa-miR-182-5p,PPM1F,-0.445870088211708,7.524345990178638e-06
MIMAT0000259,hsa-miR-182-5p,CBX7,-0.3485456003499307,0.0004691734078287
MIMAT0000259,hsa-miR-182-5p,PCNX1,-0.3898629437923744,9.474186716177866e-05
MIMAT0000259,hsa-miR-182-5p,FGF14,-0.3698273112651851,0.0002113477474965
MIMAT0000259,hsa-miR-182-5p,MET,-0.3357148064445578,0.0007393219498935
MIMAT0000259,hsa-miR-182-5p,BACH2,-0.3435700225996937,0.0005609297757921
MIMAT0000259,hsa-miR-182-5p,WIPF1,-0.3672632499817743,0.0002333446799041
MIMAT0000259,hsa-miR-182-5p,RND3,-0.306663264562222,0.0019326837968732
MIMAT0000259,hsa-miR-182-5p,ANGPTL1,-0.3007035065976525,0.0023272495409082
MIMAT0000259,hsa-miR-182-5p,KCNJ5,-0.4638587154625646,3.019810794921617e-06
MIMAT0000259,hsa-miR-182-5p,BCL11B,-0.3717285120653203,0.000196283617408
MIMAT0000259,hsa-miR-182-5p,STARD13,-0.3499307428738061,0.0004461820845863
MIMAT0000259,hsa-miR-182-5p,SWAP70,-0.3044761974192607,0.0020699470224819
MIMAT0000259,hsa-miR-182-5p,PDGFRA,-0.3884048990304002,0.0001006141089273
MIMAT0000259,hsa-miR-182-5p,DYNC1LI2,-0.329262958372822,0.0009226506315855
MIMAT0000259,hsa-miR-182-5p,TNS3,-0.3468141721950863,0.0004994265544716
MIMAT0000259,hsa-miR-182-5p,NMT1,-0.3763578041845884,0.0001636308461978
MIMAT0000259,hsa-miR-182-5p,DERL1,-0.3036742728001749,0.0021224130827072
MIMAT0000259,hsa-miR-182-5p,TLN1,-0.3189837428009039,0.001300517068546
MIMAT0000259,hsa-miR-182-5p,KCNN3,-0.3670809943865276,0.0002349854163866
MIMAT0000259,hsa-miR-182-5p,LPP,-0.3127688270029889,0.001591457529544
MIMAT0000259,hsa-miR-182-5p,SH3KBP1,-0.3126047969672668,0.0015998689940599
MIMAT0000259,hsa-miR-182-5p,MTDH,-0.3011591455857694,0.002294733672656
MIMAT0000259,hsa-miR-182-5p,ASTN1,-0.4104160022041284,3.9376392417535495e-05
MIMAT0000259,hsa-miR-182-5p,CCDC50,-0.3631624990887219,0.0002729197635337
MIMAT0000259,hsa-miR-182-5p,CYRIB,-0.4057738572574177,4.825482205755589e-05
MIMAT0000259,hsa-miR-182-5p,ELMO1,-0.3473609389808267,0.0004896866102127
MIMAT0000259,hsa-miR-182-5p,TIAM1,-0.3009404388714733,0.0023102905121275
MIMAT0000259,hsa-miR-182-5p,PDPN,-0.3008128599548005,0.0023194085889746
MIMAT0000259,hsa-miR-182-5p,ANTXR2,-0.4018189108405627,5.724761645060701e-05
MIMAT0000259,hsa-miR-182-5p,FAM107A,-0.3385504235218834,0.0006697290850232
MIMAT0000259,hsa-miR-182-5p,ZEB2,-0.3245243128964059,0.0010824211202865
MIMAT0000259,hsa-miR-182-5p,CHST11,-0.3393234672304439,0.0006518155669171
MIMAT0000259,hsa-miR-182-5p,LRRC8C,-0.4716045782605525,2.005509066007998e-06
MIMAT0000259,hsa-miR-182-5p,BNC2,-0.3164139389079244,0.0014144661459219
MIMAT0000259,hsa-miR-182-5p,ABCD2,-0.378982284756142,0.0001474156638487
MIMAT0000259,hsa-miR-182-5p,NABP1,-0.3309214842895677,0.0008719723472377
MIMAT0000259,hsa-miR-182-5p,JAKMIP2,-0.3453743529926368,0.0005259235364254
MIMAT0000259,hsa-miR-182-5p,PCGF5,-0.3375920390755995,0.0006925562534552
MIMAT0000259,hsa-miR-182-5p,CACNB4,-0.3468720098562946,0.0004983879841461
MIMAT0000259,hsa-miR-182-5p,SLC8A1,-0.3036560472406502,0.0021236191366755
MIMAT0000259,hsa-miR-182-5p,IKZF1,-0.4354086170445432,1.2501264356327049e-05
MIMAT0000259,hsa-miR-182-5p,FNBP1,-0.3082306626813442,0.0018393686073945
MIMAT0000259,hsa-miR-182-5p,ARL4C,-0.3244514106583072,0.0010850626193486
MIMAT0000259,hsa-miR-182-5p,PCDH18,-0.3085404971932638,0.0018214062042196
MIMAT0000259,hsa-miR-182-5p,KIF19,-0.4602682802362032,3.638456028312466e-06
MIMAT0000259,hsa-miR-182-5p,PLEKHM1,-0.3878763578041845,0.0001028244463961
MIMAT0000266,hsa-miR-205-5p,MYLK4,-0.4024568054239265,5.5699298242007306e-05
MIMAT0000266,hsa-miR-205-5p,CMTM4,-0.3173798935627324,0.0013706242231336
MIMAT0000266,hsa-miR-205-5p,TXNRD1,-0.3114201355981628,0.0016618093259813
MIMAT0000267,hsa-miR-210-3p,ISCU,-0.475814682510753,1.5987337744427176e-06
MIMAT0000278,hsa-miR-221-3p,ERBB3,-0.4870416271779543,8.605347084293846e-07
MIMAT0000278,hsa-miR-221-3p,TP53INP2,-0.3545053583145002,0.0003773471888508
MIMAT0000278,hsa-miR-221-3p,PLEKHA6,-0.3233761026463512,0.0011247046635023
MIMAT0000278,hsa-miR-221-3p,MIDN,-0.4116242618648391,3.732834403284443e-05
MIMAT0000278,hsa-miR-221-3p,AMIGO1,-0.3248341474083254,0.0010712592236608
MIMAT0000278,hsa-miR-221-3p,SBK1,-0.4070314208646205,4.568215997523032e-05
MIMAT0000279,hsa-miR-222-3p,ERBB3,-0.4145585769483122,3.2759219331065214e-05
MIMAT0000279,hsa-miR-222-3p,TP53INP2,-0.4229058832106145,2.244523808582822e-05
MIMAT0000279,hsa-miR-222-3p,PLEKHA6,-0.3443537216592549,0.0005454730656802
MIMAT0000279,hsa-miR-222-3p,AMIGO1,-0.3302835897062039,0.0008911586923597
MIMAT0000279,hsa-miR-222-3p,SPRED2,-0.40395130130495,5.2222465618893535e-05
MIMAT0000281,hsa-miR-224-5p,SMARCD1,-0.3121856090981992,0.0016215460241402
MIMAT0000281,hsa-miR-224-5p,ESS2,-0.3371546256470073,0.0007032070602053
MIMAT0000281,hsa-miR-224-5p,EIF5,-0.3496391339214113,0.0004509353394125
MIMAT0000281,hsa-miR-224-5p,CDS2,-0.3582233724575344,0.0003286961169466
MIMAT0000281,hsa-miR-224-5p,ANKRD12,-0.3337464460158926,0.0007914102600337
MIMAT0000281,hsa-miR-224-5p,MARCHF9,-0.3995042647809287,6.32068025139456e-05
MIMAT0000281,hsa-miR-224-5p,LIMD1,-0.3575308011955966,0.0003372996875224
MIMAT0000281,hsa-miR-224-5p,ANKRD40,-0.3126230225267916,0.0015989324259198
MIMAT0000281,hsa-miR-224-5p,PYGO1,-0.3376467157541736,0.000691235227129
MIMAT0000281,hsa-miR-224-5p,ARMCX2,-0.3386673470875555,0.0006669913275981
MIMAT0000281,hsa-miR-224-5p,ZNF225,-0.3310490632062404,0.0008681801415519
MIMAT0000318,hsa-miR-200b-3p,TIMP2,-0.3045673252168841,0.0020640587153248
MIMAT0000318,hsa-miR-200b-3p,CELF2,-0.3028541226215644,0.0021772936014415
MIMAT0000318,hsa-miR-200b-3p,RUNX1T1,-0.3879965918088673,0.0001023177328156
MIMAT0000318,hsa-miR-200b-3p,ZNF423,-0.3918495297805642,8.724931788559039e-05
MIMAT0000318,hsa-miR-200b-3p,CYTH1,-0.3186739082889844,0.0013138041027589
MIMAT0000318,hsa-miR-200b-3p,WIPF1,-0.4284100021870671,1.739645055275435e-05
MIMAT0000318,hsa-miR-200b-3p,RND3,-0.4311073849967193,1.5329375761260044e-05
MIMAT0000318,hsa-miR-200b-3p,NR5A2,-0.3063092618190914,0.0019543352416753
MIMAT0000318,hsa-miR-200b-3p,ETS1,-0.3647116716483195,0.0002572988158231
MIMAT0000318,hsa-miR-200b-3p,ITM2B,-0.3951119049354815,7.612228907270483e-05
MIMAT0000318,hsa-miR-200b-3p,NOVA1,-0.3323248523729677,0.0008310691696438
MIMAT0000318,hsa-miR-200b-3p,KSR1,-0.3726944667201282,0.0001890134111897
