accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000065,hsa-let-7d-5p,GRIN3A,-0.3427887901572112,0.0048518221975909
MIMAT0000065,hsa-let-7d-5p,CHIC1,-0.3283663704716336,0.0067409457435468
MIMAT0000065,hsa-let-7d-5p,ZBTB10,-0.3101845522898154,0.0099942840153026
MIMAT0000065,hsa-let-7d-5p,PLPP6,-0.3591250854408749,0.0032823177596006
MIMAT0000065,hsa-let-7d-5p,ANKRD28,-0.3467532467532468,0.0044208453410488
MIMAT0000065,hsa-let-7d-5p,NRAS,-0.3365003417634996,0.0056100906383767
MIMAT0000065,hsa-let-7d-5p,CHUK,-0.4177033492822967,0.0006797612626545
MIMAT0000065,hsa-let-7d-5p,SYNJ2BP,-0.3443609022556391,0.0046767492612572
MIMAT0000065,hsa-let-7d-5p,MYCBP,-0.485850991114149,7.355811054724511e-05
MIMAT0000065,hsa-let-7d-5p,CPEB1,-0.3487354750512645,0.0042181077209218
MIMAT0000065,hsa-let-7d-5p,CCDC71L,-0.3861244019138756,0.0016451118081352
MIMAT0000066,hsa-let-7e-5p,KLHL13,-0.3148325358851674,0.0090565796153734
MIMAT0000066,hsa-let-7e-5p,TEAD3,-0.3842105263157894,0.0017309693709121
MIMAT0000066,hsa-let-7e-5p,ACP3,-0.3611756664388243,0.0031207745641831
MIMAT0000066,hsa-let-7e-5p,FSTL4,-0.3998632946001367,0.0011317146999546
MIMAT0000066,hsa-let-7e-5p,REEP1,-0.3585099111414901,0.0033321843688977
MIMAT0000066,hsa-let-7e-5p,ERP29,-0.5379357484620643,9.525932865946048e-06
MIMAT0000066,hsa-let-7e-5p,FBXL19,-0.4792891319207109,9.302999663384588e-05
MIMAT0000066,hsa-let-7e-5p,PIAS4,-0.3511961722488038,0.0039777121237447
MIMAT0000066,hsa-let-7e-5p,PALD1,-0.3183185235816815,0.0084034125965307
MIMAT0000066,hsa-let-7e-5p,LRRC59,-0.3883800410116199,0.0015487784647386
MIMAT0000066,hsa-let-7e-5p,B3GAT1,-0.3368421052631579,0.0055663976108122
MIMAT0000066,hsa-let-7e-5p,RNF7,-0.4305536568694463,0.0004626715807292
MIMAT0000066,hsa-let-7e-5p,TUSC2,-0.3416951469583049,0.0049769346655799
MIMAT0000066,hsa-let-7e-5p,STEAP3,-0.3500341763499658,0.0040897042578194
MIMAT0000066,hsa-let-7e-5p,APC2,-0.3207108680792891,0.007978787374867
MIMAT0000066,hsa-let-7e-5p,MYCL,-0.3734107997265892,0.0022938261179915
MIMAT0000066,hsa-let-7e-5p,GALE,-0.3488038277511961,0.0042112633273463
MIMAT0000066,hsa-let-7e-5p,EIF2B2,-0.3545454545454545,0.0036697111680011
MIMAT0000066,hsa-let-7e-5p,GIPC1,-0.4056732740943267,0.0009615188682968
MIMAT0000066,hsa-let-7e-5p,CGNL1,-0.3290498974709501,0.0066389175853652
MIMAT0000066,hsa-let-7e-5p,KLK10,-0.3639097744360903,0.0029162258231028
MIMAT0000066,hsa-let-7e-5p,RAB11FIP4,-0.3469583048530417,0.0043994874480559
MIMAT0000066,hsa-let-7e-5p,RBM38,-0.4107997265892003,0.0008307216809336
MIMAT0000066,hsa-let-7e-5p,VAV3,-0.3395078605604921,0.0052355590277462
MIMAT0000066,hsa-let-7e-5p,HNRNPA1,-0.358714969241285,0.0033154891255649
MIMAT0000066,hsa-let-7e-5p,RAB15,-0.3444976076555024,0.0046617876723484
MIMAT0000066,hsa-let-7e-5p,ZNF710,-0.3516062884483937,0.0039388277018688
MIMAT0000066,hsa-let-7e-5p,ETNK2,-0.4358584392030635,0.000392978819054
MIMAT0000066,hsa-let-7e-5p,TRIM41,-0.3587833219412167,0.0033099403085348
MIMAT0000066,hsa-let-7e-5p,BIN3,-0.3405331510594669,0.0051129172019317
MIMAT0000066,hsa-let-7e-5p,B3GAT3,-0.3595352016404647,0.0032494367814118
MIMAT0000066,hsa-let-7e-5p,ABCB9,-0.3369788106630212,0.005549002820841
