accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000075,hsa-miR-20a-5p,JCAD,-0.3667122351332878,0.0027188474157169
MIMAT0000075,hsa-miR-20a-5p,SDC2,-0.3631578947368421,0.0029712712320171
MIMAT0000075,hsa-miR-20a-5p,ZFPM2,-0.369172932330827,0.0025553036357052
MIMAT0000075,hsa-miR-20a-5p,BNC2,-0.4098427887901572,0.0008538562397886
MIMAT0000075,hsa-miR-20a-5p,HEG1,-0.3714969241285031,0.0024088444737794
MIMAT0000075,hsa-miR-20a-5p,CSRNP3,-0.4871496924128503,7.017769300586213e-05
MIMAT0000075,hsa-miR-20a-5p,ZBTB20,-0.4346548188653452,0.0004079034022676
MIMAT0000075,hsa-miR-20a-5p,SHISA6,-0.3163362952836637,0.0087697068203757
MIMAT0000076,hsa-miR-21-5p,GPC4,-0.415311004784689,0.0007290325331802
MIMAT0000077,hsa-miR-22-3p,RFXANK,-0.3273410799726589,0.0068965114180009
MIMAT0000077,hsa-miR-22-3p,DUSP16,-0.3105263157894736,0.0099226370350992
MIMAT0000077,hsa-miR-22-3p,H3-3B,-0.3494190020505809,0.0041500968732473
MIMAT0000077,hsa-miR-22-3p,UNK,-0.3211893369788107,0.0078960994840969
MIMAT0000077,hsa-miR-22-3p,KAT7,-0.3477785372522214,0.0043149492005947
MIMAT0000077,hsa-miR-22-3p,INO80E,-0.352904989747095,0.0038178681339676
MIMAT0000077,hsa-miR-22-3p,HNRNPA3,-0.474231032125769,0.000111134721619
MIMAT0000077,hsa-miR-22-3p,RPS9,-0.4182501708817498,0.0006689272138922
MIMAT0000078,hsa-miR-23a-3p,APPBP2,-0.3336978810663021,0.0059796729868024
MIMAT0000078,hsa-miR-23a-3p,JADE1,-0.3390977443609022,0.0052853231840873
MIMAT0000078,hsa-miR-23a-3p,CCNG1,-0.4311004784688995,0.0004550057059176
MIMAT0000078,hsa-miR-23a-3p,GCA,-0.3754613807245386,0.0021759818634915
MIMAT0000078,hsa-miR-23a-3p,CNR1,-0.3172465657832436,0.008599843900402
MIMAT0000078,hsa-miR-23a-3p,LSM8,-0.3179767600820232,0.0084656192993697
MIMAT0000078,hsa-miR-23a-3p,ORMDL1,-0.3125768967874231,0.009501843869152
MIMAT0000078,hsa-miR-23a-3p,FAM117B,-0.3213943950786056,0.0078608866663738
MIMAT0000078,hsa-miR-23a-3p,RETREG2,-0.4153793574846207,0.0007275815523638
MIMAT0000078,hsa-miR-23a-3p,UBN2,-0.316473000683527,0.0087440156783703
MIMAT0000078,hsa-miR-23a-3p,CCDC171,-0.3492822966507177,0.0041636222579561
MIMAT0000078,hsa-miR-23a-3p,DCP2,-0.4587833219412167,0.0001881163004458
MIMAT0000078,hsa-miR-23a-3p,ERBB4,-0.3256322624743678,0.0071626351523462
MIMAT0000078,hsa-miR-23a-3p,BRWD1,-0.359876965140123,0.0032222562620751
MIMAT0000078,hsa-miR-23a-3p,PNRC2,-0.4075187969924812,0.0009124545572152
MIMAT0000078,hsa-miR-23a-3p,ZNF655,-0.3604237867395762,0.0031791807791532
MIMAT0000078,hsa-miR-23a-3p,HMGN2,-0.3166097060833903,0.008718388686657
MIMAT0000080,hsa-miR-24-3p,MEOX1,-0.337593984962406,0.0054713057037725
MIMAT0000080,hsa-miR-24-3p,PIGV,-0.3641831852358169,0.0028964319489523
MIMAT0000080,hsa-miR-24-3p,TCF7,-0.3263841421736158,0.0070444755262648
MIMAT0000080,hsa-miR-24-3p,CSK,-0.4069036226930964,0.0009285550592012
MIMAT0000080,hsa-miR-24-3p,TSPAN14,-0.3695830485304169,0.0025289033406437
MIMAT0000080,hsa-miR-24-3p,PIK3R3,-0.372863978127136,0.0023261847217958
MIMAT0000080,hsa-miR-24-3p,PRKRIP1,-0.3580314422419686,0.0033714258300012
MIMAT0000080,hsa-miR-24-3p,GUCD1,-0.3411483253588517,0.0050405314149009
MIMAT0000080,hsa-miR-24-3p,RAB15,-0.3104579630895421,0.0099369314644627
MIMAT0000080,hsa-miR-24-3p,BCL2L11,-0.3418318523581681,0.0049611444334116
MIMAT0000080,hsa-miR-24-3p,RBBP4,-0.3318523581681477,0.0062343510570715
MIMAT0000080,hsa-miR-24-3p,MCC,-0.3828434723171565,0.001794699091262
MIMAT0000080,hsa-miR-24-3p,RAB37,-0.3164046479835953,0.0087568532226788
MIMAT0000080,hsa-miR-24-3p,PACS1,-0.3581681476418318,0.0033601730096536
MIMAT0000080,hsa-miR-24-3p,SRL,-0.3498974709501025,0.0041030583788571
MIMAT0000081,hsa-miR-25-3p,FHL2,-0.3885167464114833,0.0015431041102353
MIMAT0000081,hsa-miR-25-3p,SATB2,-0.5085440874914559,3.144354609788008e-05
MIMAT0000081,hsa-miR-25-3p,ADM,-0.3158578263841422,0.0088601328298656
MIMAT0000081,hsa-miR-25-3p,JPH2,-0.4168147641831852,0.0006977023251588
MIMAT0000081,hsa-miR-25-3p,MITF,-0.3492139439507861,0.0041703993084001
MIMAT0000081,hsa-miR-25-3p,S100A2,-0.4140123034859877,0.0007570979950222
MIMAT0000082,hsa-miR-26a-5p,MAPK6,-0.4050580997949419,0.000978389078634
MIMAT0000082,hsa-miR-26a-5p,RAB11A,-0.3308270676691729,0.0063798312815007
MIMAT0000082,hsa-miR-26a-5p,ELAVL2,-0.3323308270676691,0.0061674431652194
MIMAT0000082,hsa-miR-26a-5p,CCSER2,-0.3597402597402598,0.0032331045254972
MIMAT0000082,hsa-miR-26a-5p,CCDC6,-0.3491455912508544,0.0041771859457671
MIMAT0000082,hsa-miR-26a-5p,PIK3R3,-0.3555707450444292,0.0035796802567008
MIMAT0000082,hsa-miR-26a-5p,RCN2,-0.3451811346548188,0.0045876005823983
MIMAT0000082,hsa-miR-26a-5p,PGM2L1,-0.3831852358168148,0.0017785752489702
MIMAT0000082,hsa-miR-26a-5p,TET2,-0.3702665755297334,0.0024854350579669
MIMAT0000082,hsa-miR-26a-5p,SMAD1,-0.4449760765550239,0.0002949809093473
MIMAT0000082,hsa-miR-26a-5p,ATL3,-0.3218728639781271,0.0077792450752072
MIMAT0000082,hsa-miR-26a-5p,ZNF652,-0.3372522214627478,0.0055143539674665
MIMAT0000083,hsa-miR-26b-5p,EIF5,-0.3556390977443609,0.0035737472984856
MIMAT0000083,hsa-miR-26b-5p,GPSM2,-0.3152426520847574,0.0089775605894083
MIMAT0000083,hsa-miR-26b-5p,EIF2S1,-0.3111414900888585,0.0097947704251671
MIMAT0000083,hsa-miR-26b-5p,SULF1,-0.3345181134654819,0.0058693917633768
MIMAT0000083,hsa-miR-26b-5p,DCBLD1,-0.3735475051264525,0.0022857986272036
MIMAT0000084,hsa-miR-27a-3p,TRMT2A,-0.3231715652768284,0.0075612919352042
MIMAT0000084,hsa-miR-27a-3p,PATZ1,-0.3590567327409433,0.0032878260974171
MIMAT0000084,hsa-miR-27a-3p,MSI2,-0.3758714969241285,0.0021530636848858
MIMAT0000084,hsa-miR-27a-3p,ZNF704,-0.3997265892002734,0.0011360234185319
MIMAT0000084,hsa-miR-27a-3p,GABRB3,-0.3228298017771702,0.0076181351296443
MIMAT0000084,hsa-miR-27a-3p,ZNF783,-0.3281613123718387,0.0067718155269392
MIMAT0000085,hsa-miR-28-5p,CPEB3,-0.3228981544771018,0.0076067373316731
MIMAT0000085,hsa-miR-28-5p,ARIH1,-0.3403280929596718,0.005137244790692
MIMAT0000086,hsa-miR-29a-3p,RCOR1,-0.3381408065618592,0.0054030320789848
MIMAT0000086,hsa-miR-29a-3p,KDM4B,-0.4118933697881067,0.0008049696250433
MIMAT0000086,hsa-miR-29a-3p,VPS25,-0.3402597402597402,0.0051453762043872
MIMAT0000086,hsa-miR-29a-3p,LOXL2,-0.3231032125768968,0.0075726314447613
MIMAT0000086,hsa-miR-29a-3p,STX17,-0.3241968557758031,0.0073929351882168
MIMAT0000086,hsa-miR-29a-3p,ERLIN2,-0.3623376623376624,0.0030323564339223
MIMAT0000086,hsa-miR-29a-3p,POLE3,-0.3210526315789473,0.0079196495195651
MIMAT0000086,hsa-miR-29a-3p,RMND5A,-0.3356801093643199,0.0057161632529668
MIMAT0000086,hsa-miR-29a-3p,LRATD2,-0.3170198222829802,0.0086418913497983
MIMAT0000086,hsa-miR-29a-3p,CDCA4,-0.4582365003417635,0.0001915672912035
MIMAT0000086,hsa-miR-29a-3p,EDC3,-0.4135338345864662,0.000767679192161
MIMAT0000086,hsa-miR-29a-3p,MORF4L1,-0.3725222146274777,0.0023466121855503
MIMAT0000086,hsa-miR-29a-3p,ZKSCAN4,-0.3224196855775804,0.0076868292352034
MIMAT0000086,hsa-miR-29a-3p,GATC,-0.3677375256322625,0.0026496206287876
MIMAT0000090,hsa-miR-32-5p,MMP16,-0.3494873547505126,0.0041433485167107
MIMAT0000090,hsa-miR-32-5p,MINAR1,-0.3771018455228981,0.0020855800886435
MIMAT0000091,hsa-miR-33a-5p,ABHD2,-0.3107997265892003,0.009865633651258
MIMAT0000092,hsa-miR-92a-3p,SEL1L3,-0.3870813397129186,0.0016036137550173
MIMAT0000092,hsa-miR-92a-3p,KCNN3,-0.3628844839371155,0.0029915121429791
MIMAT0000093,hsa-miR-93-5p,NTN4,-0.3813397129186603,0.0018671890352482
MIMAT0000093,hsa-miR-93-5p,TUSC2,-0.3518113465481887,0.0039195098674009
MIMAT0000093,hsa-miR-93-5p,ZNFX1,-0.4142173615857826,0.0007526032970179
MIMAT0000093,hsa-miR-93-5p,LAMP5,-0.3453861927546138,0.0045655450869362
MIMAT0000093,hsa-miR-93-5p,EDA2R,-0.4192071086807929,0.0006503395417441
MIMAT0000093,hsa-miR-93-5p,ANKH,-0.3360218728639781,0.00567175793614
MIMAT0000093,hsa-miR-93-5p,SLC24A2,-0.3752563226247437,0.0021875213301878
MIMAT0000093,hsa-miR-93-5p,MFSD14A,-0.3557758031442242,0.0035619071096996
MIMAT0000093,hsa-miR-93-5p,PXK,-0.3516062884483937,0.0039388277018688
MIMAT0000093,hsa-miR-93-5p,BNC2,-0.3149008885850992,0.0090433688215195
MIMAT0000093,hsa-miR-93-5p,PLAG1,-0.3306903622693096,0.0063994475021704
MIMAT0000093,hsa-miR-93-5p,ZBTB20,-0.3172248803827751,0.0086038576977001
MIMAT0000093,hsa-miR-93-5p,KIRREL1,-0.3205058099794942,0.0080144508782251
MIMAT0000093,hsa-miR-93-5p,SMOC1,-0.3565276828434723,0.0034973958245099
MIMAT0000095,hsa-miR-96-5p,SMAD7,-0.35311004784689,0.003799068076371
MIMAT0000095,hsa-miR-96-5p,ASPN,-0.4097744360902255,0.0008555305304805
MIMAT0000095,hsa-miR-96-5p,CORO1C,-0.3671907040328093,0.002686346584362
MIMAT0000095,hsa-miR-96-5p,RAB23,-0.403691045796309,0.0010168271349233
MIMAT0000095,hsa-miR-96-5p,POLR3G,-0.349624060150376,0.0041298804196644
MIMAT0000095,hsa-miR-96-5p,PRRX1,-0.4389610389610389,0.0003567515082701
MIMAT0000095,hsa-miR-96-5p,PLXDC2,-0.409295967190704,0.0008673329455787
MIMAT0000095,hsa-miR-96-5p,RASSF8,-0.3665755297334244,0.0027281964953949
MIMAT0000095,hsa-miR-96-5p,LRCH2,-0.3279562542720438,0.006802806603718
MIMAT0000095,hsa-miR-96-5p,PRRG1,-0.3453178400546821,0.004572886676852
MIMAT0000095,hsa-miR-96-5p,SLC6A6,-0.411825017088175,0.0008065579608718
MIMAT0000095,hsa-miR-96-5p,FST,-0.3328776486671224,0.0060917347332352
MIMAT0000095,hsa-miR-96-5p,FOXF2,-0.3311004784688995,0.0063407539308209
MIMAT0000095,hsa-miR-96-5p,ARHGAP24,-0.3943950786056049,0.00131587787523
MIMAT0000095,hsa-miR-96-5p,FOXO1,-0.4293233082706767,0.0004803465523375
MIMAT0000095,hsa-miR-96-5p,TMEM86A,-0.3530416951469583,0.0038053257818399
MIMAT0000095,hsa-miR-96-5p,EDNRA,-0.3435406698564593,0.0047673959344513
MIMAT0000095,hsa-miR-96-5p,JAZF1,-0.3509911141490089,0.0039972792974154
MIMAT0000095,hsa-miR-96-5p,FBXO32,-0.3669172932330827,0.0027048764912616
MIMAT0000095,hsa-miR-96-5p,MRAS,-0.328092959671907,0.0067821323899765
MIMAT0000095,hsa-miR-96-5p,LMOD1,-0.4019822282980178,0.0010667646847736
MIMAT0000095,hsa-miR-96-5p,FAT3,-0.3267259056732741,0.006991321671351
MIMAT0000095,hsa-miR-96-5p,SLC39A13,-0.3242652084757348,0.0073818264615894
MIMAT0000095,hsa-miR-96-5p,SHOX2,-0.5093643198906357,3.0457727710219995e-05
MIMAT0000095,hsa-miR-96-5p,FEM1B,-0.3117566643882434,0.0096683051613454
MIMAT0000095,hsa-miR-96-5p,GPHN,-0.4224196855775803,0.0005912773629958
MIMAT0000095,hsa-miR-96-5p,MBLAC2,-0.3868079289131921,0.0016153746978038
MIMAT0000095,hsa-miR-96-5p,PCGF5,-0.3523581681476418,0.003868398321906
MIMAT0000095,hsa-miR-96-5p,GRID1,-0.3348598769651401,0.0058239612935723
MIMAT0000095,hsa-miR-96-5p,SLC29A3,-0.3181134654818865,0.0084406896511774
MIMAT0000096,hsa-miR-98-5p,TUSC2,-0.3485304169514696,0.0042386989379602
MIMAT0000096,hsa-miR-98-5p,KLF9,-0.3637730690362269,0.0029261671215407
MIMAT0000096,hsa-miR-98-5p,SMUG1,-0.3686944634313055,0.0025864096511615
MIMAT0000096,hsa-miR-98-5p,STX17,-0.3693096377306903,0.0025464767679248
MIMAT0000096,hsa-miR-98-5p,MYORG,-0.3835953520164046,0.0017593957666629
MIMAT0000096,hsa-miR-98-5p,CLP1,-0.3274777853725222,0.0068755929597977
MIMAT0000096,hsa-miR-98-5p,PBX1,-0.3183185235816815,0.0084034125965307
MIMAT0000100,hsa-miR-29b-3p,RHOBTB1,-0.3671223513328777,0.0026909685884062
MIMAT0000100,hsa-miR-29b-3p,FERMT2,-0.3340396445659603,0.0059335074152747
MIMAT0000100,hsa-miR-29b-3p,ITGA6,-0.4221462747778537,0.0005961095474607
MIMAT0000100,hsa-miR-29b-3p,YY1,-0.310252904989747,0.0099799196192283
MIMAT0000100,hsa-miR-29b-3p,KIAA1549L,-0.3147641831852358,0.0090698068291123
MIMAT0000100,hsa-miR-29b-3p,COL5A1,-0.3147641831852358,0.0090698068291123
MIMAT0000100,hsa-miR-29b-3p,LOXL2,-0.3768284347231716,0.0021004131333048
MIMAT0000100,hsa-miR-29b-3p,NREP,-0.3596719070403281,0.0032385406196091
MIMAT0000100,hsa-miR-29b-3p,HEY2,-0.4324675324675325,0.0004363389135284
MIMAT0000100,hsa-miR-29b-3p,MMP16,-0.3425837320574162,0.0048750710888914
MIMAT0000100,hsa-miR-29b-3p,FBRS,-0.3161312371838688,0.0088083640921198
MIMAT0000100,hsa-miR-29b-3p,UBTD1,-0.3977443609022557,0.001200161756648
MIMAT0000100,hsa-miR-29b-3p,CDCA4,-0.4072453861927546,0.0009195793041946
MIMAT0000100,hsa-miR-29b-3p,SH3PXD2B,-0.3672590567327409,0.0026817315474095
MIMAT0000100,hsa-miR-29b-3p,RCC2,-0.3157211209842789,0.0088861142168776
MIMAT0000100,hsa-miR-29b-3p,UBE2H,-0.4254955570745045,0.0005392883395621
MIMAT0000101,hsa-miR-103a-3p,DIAPH2,-0.3213260423786739,0.0078726093277237
MIMAT0000101,hsa-miR-103a-3p,NPAS2,-0.3805878332194122,0.0019043944874618
MIMAT0000103,hsa-miR-106a-5p,PAFAH1B1,-0.3254272043745728,0.0071951538347809
MIMAT0000103,hsa-miR-106a-5p,MYLIP,-0.368421052631579,0.0026043333852283
MIMAT0000103,hsa-miR-106a-5p,UBE3C,-0.3912508544087491,0.0014334195652438
MIMAT0000103,hsa-miR-106a-5p,ABHD5,-0.3174982911825017,0.0085533681874818
MIMAT0000103,hsa-miR-106a-5p,CUL3,-0.3571428571428572,0.0034453746500621
MIMAT0000103,hsa-miR-106a-5p,ZFYVE16,-0.3231715652768284,0.0075612919352042
MIMAT0000103,hsa-miR-106a-5p,GNB5,-0.360082023239918,0.0032060435328789
MIMAT0000103,hsa-miR-106a-5p,PTPN21,-0.4217361585782638,0.0006034243075682
MIMAT0000103,hsa-miR-106a-5p,CYBRD1,-0.3710184552289816,0.0024383795248452
MIMAT0000103,hsa-miR-106a-5p,FBXW11,-0.3118933697881066,0.0096403908625949
MIMAT0000103,hsa-miR-106a-5p,NTN4,-0.3485304169514696,0.0042386989379602
MIMAT0000103,hsa-miR-106a-5p,PAK3,-0.3355434039644566,0.0057340091624976
MIMAT0000103,hsa-miR-106a-5p,SSH1,-0.3388243335611757,0.0053187259529755
MIMAT0000103,hsa-miR-106a-5p,ZDHHC8,-0.3213260423786739,0.0078726093277237
MIMAT0000103,hsa-miR-106a-5p,TNRC6B,-0.3263157894736843,0.0070551477831444
MIMAT0000103,hsa-miR-106a-5p,RPS6KA5,-0.3494873547505126,0.0041433485167107
MIMAT0000103,hsa-miR-106a-5p,KATNAL1,-0.324606971975393,0.0073264970134374
MIMAT0000103,hsa-miR-106a-5p,NFAT5,-0.339917976760082,0.0051862004617247
MIMAT0000103,hsa-miR-106a-5p,CORO2B,-0.3501025290498974,0.0040830413834362
MIMAT0000103,hsa-miR-106a-5p,ATE1,-0.3186602870813397,0.0083415962487388
MIMAT0000103,hsa-miR-106a-5p,TNKS2,-0.3278195488721805,0.0068235348953764
MIMAT0000103,hsa-miR-106a-5p,NUFIP2,-0.3702665755297334,0.0024854350579669
MIMAT0000103,hsa-miR-106a-5p,RAPGEF2,-0.3186602870813397,0.0083415962487388
MIMAT0000103,hsa-miR-106a-5p,PLSCR4,-0.4030075187969925,0.0010365464232855
MIMAT0000103,hsa-miR-106a-5p,AAK1,-0.3231715652768284,0.0075612919352042
MIMAT0000103,hsa-miR-106a-5p,PLEKHA3,-0.3582365003417635,0.0033545589116686
MIMAT0000103,hsa-miR-106a-5p,KLF9,-0.4397129186602871,0.0003484391104157
MIMAT0000103,hsa-miR-106a-5p,DENND10,-0.3140123034859877,0.0092163944902783
MIMAT0000103,hsa-miR-106a-5p,SEPTIN7,-0.3231032125768968,0.0075726314447613
MIMAT0000103,hsa-miR-106a-5p,FAM199X,-0.3499658236500342,0.0040963765859439
MIMAT0000103,hsa-miR-106a-5p,ZNFX1,-0.3274777853725222,0.0068755929597977
MIMAT0000103,hsa-miR-106a-5p,TBC1D20,-0.33526999316473,0.0057698451838245
MIMAT0000103,hsa-miR-106a-5p,MKLN1,-0.4082706766917293,0.0008931149652806
MIMAT0000103,hsa-miR-106a-5p,INO80,-0.3947368421052632,0.0013036323768974
MIMAT0000103,hsa-miR-106a-5p,CNN1,-0.3615857826384142,0.0030893139884132
MIMAT0000103,hsa-miR-106a-5p,EDA2R,-0.3717019822282981,0.0023962831912016
MIMAT0000103,hsa-miR-106a-5p,RAB11FIP5,-0.3269993164730007,0.0069490466414258
MIMAT0000103,hsa-miR-106a-5p,KIAA0513,-0.3218728639781271,0.0077792450752072
MIMAT0000103,hsa-miR-106a-5p,NCOR1,-0.3379357484620643,0.0054285479499936
MIMAT0000103,hsa-miR-106a-5p,NACC2,-0.3479835953520164,0.0042940364297729
MIMAT0000103,hsa-miR-106a-5p,PTPRJ,-0.320164046479836,0.008074192686556
MIMAT0000103,hsa-miR-106a-5p,EFCAB14,-0.4045796308954204,0.0009916923699315
MIMAT0000103,hsa-miR-106a-5p,TAOK1,-0.3515379357484621,0.0039452853700411
MIMAT0000103,hsa-miR-106a-5p,NAPEPLD,-0.3125768967874231,0.009501843869152
MIMAT0000103,hsa-miR-106a-5p,JAK1,-0.3427887901572112,0.0048518221975909
MIMAT0000103,hsa-miR-106a-5p,FYCO1,-0.4086807928913192,0.0008827211412201
MIMAT0000103,hsa-miR-106a-5p,ZNF148,-0.3369104579630895,0.0055576943414995
MIMAT0000103,hsa-miR-106a-5p,CREBRF,-0.3451811346548188,0.0045876005823983
MIMAT0000103,hsa-miR-106a-5p,GALNT10,-0.3255639097744361,0.0071734606871509
MIMAT0000103,hsa-miR-106a-5p,XRRA1,-0.385850991114149,0.0016571416635461
MIMAT0000103,hsa-miR-106a-5p,TMX3,-0.3423103212576897,0.0049062196534115
MIMAT0000103,hsa-miR-106a-5p,LUZP1,-0.3406015037593985,0.0051048301818638
MIMAT0000103,hsa-miR-106a-5p,RNF150,-0.3748462064251538,0.0022107620756775
MIMAT0000103,hsa-miR-106a-5p,MFN1,-0.350580997949419,0.0040366650415086
MIMAT0000103,hsa-miR-106a-5p,TMCC1,-0.3227614490772386,0.007629547536934
MIMAT0000103,hsa-miR-106a-5p,PEAK1,-0.3148325358851674,0.0090565796153734
MIMAT0000103,hsa-miR-106a-5p,NCKAP5,-0.3518796992481203,0.003913088943211
MIMAT0000103,hsa-miR-106a-5p,NR2C2,-0.347846889952153,0.0043079684688792
MIMAT0000103,hsa-miR-106a-5p,ZFP3,-0.3597402597402598,0.0032331045254972
MIMAT0000103,hsa-miR-106a-5p,ZBTB20,-0.315105946684894,0.0090038347989003
MIMAT0000103,hsa-miR-106a-5p,KIAA1671,-0.4345181134654819,0.000409630426745
MIMAT0000103,hsa-miR-106a-5p,SMURF1,-0.3819548872180451,0.001837227258486
MIMAT0000103,hsa-miR-106a-5p,MBD5,-0.3344497607655503,0.0058785144204257
MIMAT0000103,hsa-miR-106a-5p,ANKRD28,-0.4386876281613124,0.0003598183035487
MIMAT0000104,hsa-miR-107,CAMKK1,-0.3233082706766917,0.0075386565060567
MIMAT0000104,hsa-miR-107,MTMR4,-0.3490772385509227,0.0041839821812162
MIMAT0000104,hsa-miR-107,FAM189B,-0.3527682843472317,0.0038304464786611
MIMAT0000104,hsa-miR-107,NPAS2,-0.3669172932330827,0.0027048764912616
MIMAT0000226,hsa-miR-196a-5p,ERG,-0.380041011619959,0.0019318626320863
MIMAT0000226,hsa-miR-196a-5p,SNTB2,-0.4233082706766918,0.0005758146699786
MIMAT0000226,hsa-miR-196a-5p,CLCN5,-0.383321941216678,0.0017721616526527
MIMAT0000231,hsa-miR-199a-5p,ZNF738,-0.375598086124402,0.0021683187071668
MIMAT0000232,hsa-miR-199a-3p,TMEM170A,-0.3359535201640465,0.0056806151137019
MIMAT0000243,hsa-miR-148a-3p,IPO5,-0.3292549555707451,0.0066085690123161
MIMAT0000243,hsa-miR-148a-3p,NAT14,-0.4304169514695831,0.0004646061267201
MIMAT0000243,hsa-miR-148a-3p,ESR1,-0.3898838004101162,0.0014873656997217
MIMAT0000243,hsa-miR-148a-3p,DMPK,-0.3186602870813397,0.0083415962487388
MIMAT0000243,hsa-miR-148a-3p,SKP1,-0.3829801777170198,0.001788234116397
MIMAT0000243,hsa-miR-148a-3p,FXR1,-0.3892686261107314,0.0015122231898564
MIMAT0000243,hsa-miR-148a-3p,SERBP1,-0.3384142173615858,0.0053691721168822
MIMAT0000243,hsa-miR-148a-3p,HDGF,-0.4045112781954887,0.0009936059511835
MIMAT0000243,hsa-miR-148a-3p,SUGT1,-0.431578947368421,0.0004483920886492
MIMAT0000243,hsa-miR-148a-3p,MACIR,-0.338004101161996,0.0054200311200182
MIMAT0000244,hsa-miR-30c-5p,HOXA11,-0.3791524265208476,0.0019772446820903
MIMAT0000244,hsa-miR-30c-5p,PIGV,-0.3704032809295967,0.0024768206220005
MIMAT0000244,hsa-miR-30c-5p,MAP4K4,-0.3745727956254272,0.0022263764488458
MIMAT0000244,hsa-miR-30c-5p,SERPINE1,-0.3192071086807929,0.008243497189401
MIMAT0000244,hsa-miR-30c-5p,RAB23,-0.3396445659603554,0.0052190612401753
MIMAT0000244,hsa-miR-30c-5p,INHBA,-0.3500341763499658,0.0040897042578194
MIMAT0000244,hsa-miR-30c-5p,SNAI1,-0.5290498974709501,1.3829185608087408e-05
MIMAT0000244,hsa-miR-30c-5p,CDH13,-0.3477101845522898,0.0043219397555443
MIMAT0000244,hsa-miR-30c-5p,CTTNBP2NL,-0.3325358851674641,0.0061389581250089
MIMAT0000244,hsa-miR-30c-5p,ADAM12,-0.3401913875598086,0.0051535187474557
MIMAT0000244,hsa-miR-30c-5p,EDNRA,-0.3258373205741627,0.007130242529983
MIMAT0000244,hsa-miR-30c-5p,GJA1,-0.3134654818865345,0.0093242650746815
MIMAT0000244,hsa-miR-30c-5p,MMP16,-0.3722488038277512,0.0023630676034817
MIMAT0000244,hsa-miR-30c-5p,IER5,-0.3609022556390978,0.00314190366135
MIMAT0000244,hsa-miR-30c-5p,VSTM4,-0.3838687628161312,0.0017467112536618
MIMAT0000244,hsa-miR-30c-5p,HTRA3,-0.3539302802460697,0.0037246719446334
MIMAT0000244,hsa-miR-30c-5p,PDE3A,-0.3143540669856459,0.0091495158286863
MIMAT0000244,hsa-miR-30c-5p,TRIM13,-0.3122351332877648,0.009570904407547
MIMAT0000244,hsa-miR-30c-5p,CCDC71L,-0.3250854408749145,0.0072496328368709
MIMAT0000245,hsa-miR-30d-5p,PIGV,-0.4042378673957621,0.0010012932489962
MIMAT0000245,hsa-miR-30d-5p,SEPTIN3,-0.3932330827067669,0.0013582803610074
MIMAT0000245,hsa-miR-30d-5p,GRB10,-0.3155160628844839,0.0089252079279976
MIMAT0000245,hsa-miR-30d-5p,CCDC6,-0.3300068352699932,0.0064983084660532
MIMAT0000245,hsa-miR-30d-5p,ERRFI1,-0.3196172248803828,0.0081705706691001
MIMAT0000245,hsa-miR-30d-5p,PLPPR4,-0.3143540669856459,0.0091495158286863
MIMAT0000245,hsa-miR-30d-5p,CBX3,-0.3769651401230348,0.0020929850278737
MIMAT0000245,hsa-miR-30d-5p,SNAI1,-0.3912508544087491,0.0014334195652438
MIMAT0000245,hsa-miR-30d-5p,ASCC1,-0.3903622693096377,0.0014682832376936
MIMAT0000245,hsa-miR-30d-5p,YWHAG,-0.3309637730690362,0.0063602667943527
MIMAT0000245,hsa-miR-30d-5p,VAT1L,-0.4161995898838004,0.0007103703952003
MIMAT0000245,hsa-miR-30d-5p,TVP23B,-0.3391660970608339,0.0052770008772739
MIMAT0000245,hsa-miR-30d-5p,OXTR,-0.4607655502392345,0.0001760745041145
MIMAT0000245,hsa-miR-30d-5p,IRS2,-0.3419685577580314,0.0049453975880527
MIMAT0000250,hsa-miR-139-5p,SLITRK4,-0.3645933014354067,0.0028669618414782
MIMAT0000253,hsa-miR-10a-5p,HAS3,-0.3319890635680109,0.0062151710789623
MIMAT0000253,hsa-miR-10a-5p,TENT4B,-0.3464798359535201,0.0044494625094079
MIMAT0000253,hsa-miR-10a-5p,RAP2A,-0.377717019822283,0.0020525429081205
MIMAT0000253,hsa-miR-10a-5p,RPRD1A,-0.410663021189337,0.0008339919315947
MIMAT0000253,hsa-miR-10a-5p,RNF165,-0.3420369104579631,0.0049375404049964
MIMAT0000254,hsa-miR-10b-5p,CBX5,-0.3118933697881066,0.0096403908625949
MIMAT0000255,hsa-miR-34a-5p,ADIPOR2,-0.3263841421736158,0.0070444755262648
MIMAT0000255,hsa-miR-34a-5p,FUT8,-0.3761449077238551,0.0021379033012548
MIMAT0000255,hsa-miR-34a-5p,KITLG,-0.398838004101162,0.0011643877790042
MIMAT0000255,hsa-miR-34a-5p,EEA1,-0.3600136705399864,0.003211439833455
MIMAT0000255,hsa-miR-34a-5p,THSD4,-0.3885167464114833,0.0015431041102353
MIMAT0000258,hsa-miR-181c-5p,ZNF800,-0.3426520847573479,0.004867310761239
MIMAT0000258,hsa-miR-181c-5p,RPS6KB1,-0.3779220779220779,0.0020416335297614
MIMAT0000258,hsa-miR-181c-5p,CDC42BPA,-0.348257006151743,0.004266289731741
MIMAT0000258,hsa-miR-181c-5p,IPMK,-0.3615857826384142,0.0030893139884132
MIMAT0000258,hsa-miR-181c-5p,ZDHHC3,-0.3334928229665072,0.0060075205987263
